Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1 FY2016,229.449,135.44,94.009,41.0,6.749,2.9,,2.722,1.2,0.003,33.573,51.229,-17.656,1814.142,2042.129,227.987,0.0,36.586,,,,,,,,millions,AUD
FY2016,531.459,353.196,178.263,33.5,-74.112,-13.9,,-53.679,-10.1,-0.065,6.728,84.069,-77.341,1750.412,2018.549,268.137,14.86,91.162,831.05,,,,,,,millions,AUD
H1 FY2017,374.62,213.316,161.304,43.1,99.359,26.5,,68.357,18.2,0.082,119.705,42.27,77.435,1807.317,2107.225,299.908,13.735,150.436,,,,,,,,millions,AUD
FY2017,844.077,476.855,367.222,43.5,202.213,24.0,,140.62,16.7,0.169,284.531,84.774,199.757,1853.428,2181.645,328.217,12.588,236.885,831.068,,,,,,,millions,AUD
H1 FY2018,509.382,249.56,259.822,51.0,165.152,32.4,,115.592,22.7,0.139,206.699,44.469,162.23,1908.908,2316.544,407.636,11.42,353.084,,,,,,,,millions,AUD
FY2018,1078.573,525.161,553.412,51.3,213.812,19.8,,149.498,13.9,0.18,417.978,89.909,328.069,1888.4,2338.367,449.967,10.232,274.975,831.142,,,,,,,millions,AUD
H1 FY2019,616.69,298.419,318.271,51.6,188.29,30.5,285.155,120.209,19.5,0.144,182.767,43.488,139.279,1953.169,2666.331,713.162,210.924,106.508,,,,,,,,millions,AUD
FY2019,1306.429,716.198,590.231,45.2,330.734,25.3,517.061,210.652,16.1,0.253,293.784,98.282,195.502,1961.012,2801.413,840.401,360.738,58.827,831.262,,,,,,,millions,AUD
H1 FY2020,618.203,405.994,212.209,34.3,107.954,17.5,212.641,69.784,11.3,0.084,122.595,46.474,76.121,1952.666,2864.416,911.75,428.81,60.983,,,,,,,,millions,AUD
FY2020,1083.918,749.388,334.53,30.9,-199.176,-18.4,289.754,-156.783,-14.5,-0.189,255.458,113.369,142.089,1725.38,2545.636,820.256,439.097,70.377,831.682,0.691,,,,,,millions,AUD
H1 FY2021,405.527,304.691,100.836,24.9,-65.069,-16.0,81.208,-55.375,-13.7,-0.067,62.374,29.734,32.64,1663.917,2579.934,916.017,490.989,114.816,832.339,,,,,,,millions,AUD
FY2021,1048.239,658.721,389.518,37.2,137.395,13.1,367.197,79.35,7.6,0.095,296.065,60.663,235.402,1746.613,2775.867,1029.254,597.898,424.663,832.348,0.072,,,,,,millions,AUD
H1 FY2022,1025.561,468.433,557.128,54.3,484.729,47.3,545.988,330.357,32.2,0.397,452.668,18.215,434.453,2011.032,2816.627,805.595,288.024,513.083,832.357,0.843,,,,,,millions,AUD
FY2022,2552.395,958.653,1593.742,62.4,1427.368,55.9,1577.357,983.009,38.5,1.181,1138.637,77.829,1060.808,2315.531,3427.035,1111.504,288.521,715.714,832.357,0.85,,,,,,millions,AUD
H1 FY2023,1581.866,529.554,1052.312,66.5,960.882,60.7,1006.5,668.605,42.3,0.775,983.451,67.093,916.358,2496.027,3365.104,869.077,300.288,971.242,862.942,0.902,,,,,,millions,AUD
FY2023,2754.498,952.435,1802.063,65.4,1559.189,56.6,1746.58,1087.402,39.5,1.26,1524.789,186.987,1337.802,2521.406,3243.307,721.901,84.923,730.654,863.237,3.216,,,,,,millions,AUD
H1 FY2024,856.57,418.462,438.108,51.1,369.694,43.2,424.81,251.669,29.4,0.298,130.603,148.874,-18.271,2501.683,3053.459,551.776,86.359,296.079,845.335,2.098,,,,,,millions,AUD
FY2024,1802.206,906.468,895.738,49.7,710.303,39.4,859.932,475.855,26.4,0.563,561.964,272.304,289.66,2543.151,3468.572,925.421,361.632,638.76,845.009,5.571,,,,,,millions,AUD
H1 FY2025,1019.41,482.781,536.629,52.6,480.364,47.1,517.266,340.306,33.4,0.403,316.891,134.702,182.189,2656.002,3537.034,881.032,361.189,413.953,844.946,2.458,,,,,,millions,AUD
FY2025,1796.341,948.742,847.599,47.2,634.697,35.3,765.8,439.369,24.5,0.52,570.804,311.192,259.612,2627.725,3538.763,911.038,359.291,331.85,844.211,5.296,,,,,,millions,AUD
H1 FY2026,814.446,534.503,279.943,34.4,122.381,15.0,232.801,54.299,6.7,0.064,185.021,96.367,88.654,2599.897,3494.305,894.408,382.582,321.276,842.676,3.445,,,,,,millions,AUD
FY2026,1766.53,1117.061,649.469,36.8,285.769,16.2,514.277,160.96,9.1,0.191,564.128,193.541,370.587,2614.843,3614.747,999.904,389.234,484.783,848.167,6.731,,,,,,millions,AUD
