Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
Q1 2019,725.767,7.863,447.715,61.68853089214582,,,,131.159,18.07177785708085,0.63,207.234,172.593,34.641,8170.287,20501.604,12331.317,11005.558,360.091,154.844,15.05,,,,,,millions,USD
H1-2019,1459.508,,902.016,61.802744486498185,,,,334.62,22.926904134818034,1.7,565.604,399.142,166.462,,,,11846.241,,154.859,25.444,,,,,,millions,USD
Q2 2019,733.741,,454.301,61.9157168537672,,,,203.461,27.729266866646405,1.06,358.37,226.549,131.821,8020.667,21268.275,13247.608,11846.241,1087.001,154.874,10.1,,,,,,millions,USD
Q3 2019,743.553,,456.475,61.39105080606225,,,,141.37,19.01276707914567,0.7,254.188,312.005,-57.817,7995.767,21288.575,13285.727,11838.738,751.21,154.82,7.5,,,,,,millions,USD
Q4 2019,757.501,,,,,,,140.824,18.59060252065674,0.91,,,,,,,,,,,,,,,,millions,USD
FY2019,2960.562,,1826.123,61.68163341960074,,,,651.999,22.022811885040745,3.31,1181.165,978.447,202.718,8014.236,21284.905,13262.304,11811.806,644.95,154.883,40.958,,,,,,millions,USD
Q1 2020,752.556,,471.653,62.67347546229117,,,,577.146,76.69143558751773,3.21,175.197,246.486,-71.289,8420.883,21829.698,13402.961,12061.224,660.733,155.314555,17.525,,,,,,millions,USD
H1-2020,1407.329,,874.057,62.10751004207261,,,,875.726,62.22610349108133,4.92,554.272,434.904,119.368,,,,13048.579,,155.333,27.899,,,,,,millions,USD
Q2 2020,654.773,,402.404,61.45702403733813,,,,298.58,45.6005363690928,1.72,379.07500000000005,188.418,190.657,8547.146,23000.777,14447.628,13048.579,1691.047,155.622286,10.1,,,,,,millions,USD
Q3 2020,693.268,,421.666,60.82294293116082,,,,118.06,17.029489317262588,0.58,228.15099999999995,213.215,14.936,8495.038,22959.215,14458.573,13048.161,1714.783,155.67,8.0,,,,,,millions,USD
FY2020,2765.686,,1694.075,61.253338231455054,,,,1018.691,36.83321244711077,5.55,1156.84,877.056,279.784,8339.612,22858.19,14511.681,13047.758,1668.742,155.718825,44.142,,,,,,millions,USD
Q1 2021,713.695,,443.947,62.20402272679506,,,,128.147,17.955429139898694,0.59,152.063,245.414,-93.351,8121.347,22213.552,14084.526,12536.264,697.369,156.074,20.09,,,,,,millions,USD
H1-2021,1427.502,,897.116,62.84516589118614,,,,269.397,18.871917517453564,1.3,560.476,463.229,97.247,,,,12536.065,,156.307,34.37,,,,,,millions,USD
Q2 2021,713.807,,453.169,63.48620845690781,,,,141.25,19.7882620932549,0.72,408.413,217.815,190.598,8089.993,22059.076,13960.103,12536.065,557.307,156.519,14.0,,,,,,millions,USD
Q3 2021,730.056,,458.729,62.83476883965066,,,,139.25,19.073879264056455,0.69,226.38300000000004,240.593,-14.21,8054.749,22848.81,14785.286,13378.35,1002.728,156.598,8.4,,,,,,millions,USD
FY2021,2888.621,,1814.288,62.808101166612026,,,,631.932,21.87659786451736,3.18,1133.227,928.828,204.399,8033.228,22365.258,14322.462,12896.609,452.692,156.544849,50.86,,,,,,millions,USD
Q1 2022,754.307,,469.316,62.21816846456416,,,,176.957,23.459546312045358,0.91,219.49,182.292,37.198,8041.659,22475.634,14422.944,13010.124,436.271,157.004,21.235,,,,,,millions,USD
H1-2022,1528.234,,953.358,62.382985851643134,,,,444.2,29.066229386337433,2.33,616.639,398.304,218.335,,,,13652.773,,157.098,36.195,,,,,,millions,USD
Q2 2022,773.927,,484.042,62.543624915528206,,,,267.243,34.53077615847489,1.42,397.149,216.012,181.137,8142.669,23266.433,15115.833,13652.773,456.491,157.192,14.6,,,,,,millions,USD
Q3 2022,790.523,,488.908,61.84614489394995,,,,420.661,53.21299949527085,2.3,295.764,238.52,57.244,8393.071,23726.691,15326.635,13832.871,375.774,157.133,7.7,,,,,,millions,USD
FY2022,3108.581,,1929.527,62.07098994686,,,,1020.584,32.83118567603675,5.42,1282.399,895.962,386.437,8363.819,24207.669,15837.237,14240.336,690.333,157.137,52.026,,,,,,millions,USD
Q1 2023,803.2,,491.006,61.13122509960158,,,,105.628,13.150896414342627,0.5,234.01,225.957,8.053,8306.484,24625.422,16313.339,14709.436,918.952,157.043,26.262,,,,,,millions,USD
H1-2023,1620.353,,994.495,61.3752065136424,,,,241.812,14.9234148361499,1.16,613.183,449.418,163.765,,,,15456.205,,157.131,41.524,,,,,,millions,USD
Q2 2023,817.153,,503.489,61.6150219114413,,,,136.184,16.66566726182245,0.67,379.173,223.461,155.712,8286.543,25341.68,17048.845,15456.205,1581.575,157.218,14.9,,,,,,millions,USD
Q3 2023,824.283,,501.881,60.886976924187444,,,,-111.826,-13.566457151245384,-0.71,301.18899999999996,274.441,26.748,8033.576,24739.148,16698.784,,882.647,156.93918,4.8,,,,,,millions,USD
FY2023,3273.569,,1998.776,61.05800733083677,,,,291.424,8.90233259173703,1.21,1301.52,1008.312,293.208,8183.981,26026.149,17833.785,15856.297,1531.477,157.201,51.478,,,,,,millions,USD
