Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2015,,,,,-9.009015,,,-8.880411,,-152.133,-0.62159,-2.230818,-2.852408,7.779229,7.988821,0.209592,0.0,0.530006,,0.0,,,,,,millions,AUD
FY2016,,,,,-1.409664,,,-2.519567,,-32.667,-0.387754,-0.622697,-1.010451,6.422243,7.274823,0.85258,0.0,1.321357,6.2826,0.212375,,,,,,millions,AUD
FY2017,,,,,-4.666646,,,-4.665133,,-42.7,-1.059731,-1.859835,-2.919566,4.691042,4.891161,0.200114,0.0,1.215933,9.12192857142857,0.0,,,,,,millions,AUD
FY2018,,,,,-0.90856,,,-0.926051,,-7.0,-0.7355,-1.691464,-2.426964,6.753815,7.538391,0.784576,0.0,1.800381,11.244557142857142,0.1755,,,,,,millions,AUD
FY2019,,,,,-2.833042,,,-2.83252,,-11.2,-0.794158,-1.206922,-2.00108,4.963447,5.073527,0.11008,0.0,0.208249,23.435142857142857,0.0,,,,,,millions,AUD
FY2020,,,,,-1.456948,,,-1.465806,,-1.867,-1.28856,-1.703291,-2.991851,8.52792,8.808348,0.280428,0.0,0.830958,28.9371,0.0,,,,,,millions,AUD
FY2021,,,,,-1.225459,,,-6.352848,,-2.397,-1.718773,-2.209189,-3.927962,16.750981,17.142289,0.391308,0.0,3.93078,115.032,0.0,,,,,,millions,AUD
FY2022,,,,,-0.991664,,,-1.040005,,-0.273,-1.042728,-4.145442,-5.18817,19.27582,19.918442,0.642622,0.0,2.450528,342.096,0.0,,,,,,millions,AUD
FY2023,,,,,-6.913517,,,-6.872038,,-1.523,-1.217837,-9.5234,-10.741237,38.999357,39.986401,0.987044,0.0,17.214569,397.911864,0.037594,,,,,,millions,AUD
H1 FY2024,,,,,,,,-0.945789,,,-0.607893,-6.279444,-6.887337,,,,,10.61452,530.073594,,,,,,,millions,AUD
FY2024,,,,,-2.877721,,,-2.586418,,-0.47,-1.534523,-13.679652,-15.214175,67.849587,69.779852,1.930265,0.052853,33.068475,619.406805,0.667333,,,,,,millions,AUD
H1 FY2025,,,,,-2.278059,,,-1.686939,,-0.27,-1.623275,-8.017969,-9.641244,74.373505,76.6081,2.23464,0.0,31.446314,,0.500431,,,,,,millions,AUD
FY2025,,,,,-3.317036,,,-1.692292,,-0.25,-2.725547,-16.265404,-18.990951,102.596176,106.395874,3.799698,0.199186,50.453388,722.718675,0.618254,,,,,,millions,AUD
H1 FY2026,,,,,-2.910309,,,-1.313679,,-0.18,-1.23609,-20.369677,-21.605767,158.096901,163.273775,5.176874,0.37143,89.981922,835.558181,0.109629,,,,,,millions,AUD
