Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2007,,,,,,,,,,,,,,1461.007,,,,3.226,,,,,,,,millions,USD
FY2008,1047.375,437.345,610.03,58.24370449934359,126.963,12.122019334049408,209.148,63.956,6.1063134025540045,1.42,96.528,124.885,-28.357,1417.076,,,,1.944,45.117,13.567,,,,,,millions,USD
Q3 2009,285.23,138.835,146.395,51.325246292465735,33.925,11.893910177751286,,21.908,7.680818988184973,0.48,,,,,,,,3.79,45.694,,,,,,,millions,USD
FY2009,1080.421,483.927,596.494,55.209404482141686,149.856,13.870148766082849,242.458,100.548,9.306372238229356,2.23,223.128,93.906,129.22199999999998,1540.342,2551.907,1011.565,774.423,3.932,45.478,12.037,,,,,,millions,USD
Q1 2010,260.258,110.495,149.763,57.54405244027081,36.979,14.208593011550077,59.884,20.423,7.847213150028049,0.45,56.142,12.911,43.231,,,,,1.822,46.123,,,,,,,millions,USD
H1-2010,549.53,236.274,313.256,57.00434917110986,76.012,13.832183866212947,122.90899999999999,24.878,4.5271413753571235,0.55,127.76,24.119,103.641,,,,,,46.197,,,,,,,millions,USD
Q2 2010,289.271,125.778,163.493,56.51897355766737,39.034,13.493920925360648,,4.456,1.5404240314445623,0.1,71.618,11.208,60.41,,,,,9.829,46.367,,,,,,,millions,USD
Q3 2010,295.635,119.649,175.986,59.52813435486326,51.396,17.384951037597038,,39.727,13.43785411064319,0.87,75.29299999999999,16.869,58.42399999999999,1594.111,2503.04,908.929,624.373,3.24,46.402,2.2,,,,,,millions,USD
Q4 2010,313.353,,187.481,59.83060637683379,,,,48.197,15.381055869897528,1.06,,,,,,,,,,,,,,,,millions,USD
FY2010,1158.517,481.794,676.723,58.41286748489664,189.912,16.392681333118116,283.913,112.803,9.736844603920355,2.48,267.663,73.757,193.906,1666.776,2525.018,858.242,611.136,3.573,46.505,10.2,,,,,,millions,USD
