Date,Close
2016-10-01,44.01
2016-11-01,41.1225
2016-12-01,43.7325
2017-01-01,46.1525
2017-02-01,49.785
2017-03-01,49.9725
2017-04-01,50.0825
2017-05-01,54.6875
2017-06-01,59.855
2017-07-01,60.9675
2017-08-01,62.7075
2017-09-01,59.2775
2017-10-01,60.065
2017-11-01,60.295
2017-12-01,54.47
2018-01-01,61.1675
2018-02-01,57.63
2018-03-01,57.2025
2018-04-01,57.1775
2018-05-01,56.5775
2018-06-01,58.8625
2018-07-01,65.125
2018-08-01,63.945
2018-09-01,69.2875
2018-10-01,64.5775
2018-11-01,69.7075
2018-12-01,63.625
2019-01-01,69.69
2019-02-01,71.4975
2019-03-01,74.0425
2019-04-01,72.48
2019-05-01,74.4475
2019-06-01,84.2225
2019-07-01,84.35
2019-08-01,77.4375
2019-09-01,74.25
2019-10-01,72.75
2019-11-01,78.2725
2019-12-01,80.3225
2020-01-01,86.7225
2020-02-01,81.1425
2020-03-01,68.9175
2020-04-01,71.675
2020-05-01,79.245
2020-06-01,70.91
2020-07-01,70.7325
2020-08-01,78.595
2020-09-01,84.28
2020-10-01,79.7625
2020-11-01,83.805
2020-12-01,90.83
2021-01-01,91.01
2021-02-01,96.5325
2021-03-01,96.0225
2021-04-01,102.723
2021-05-01,98.3625
2021-06-01,99.0675
2021-07-01,105.442
2021-08-01,112.677
2021-09-01,103.327
2021-10-01,104.23
2021-11-01,94.1175
2021-12-01,104.735
2022-01-01,99.575
2022-02-01,102.255
2022-03-01,104.397
2022-04-01,90.26
2022-05-01,87.685
2022-06-01,78.28
2022-07-01,81.75
2022-08-01,71.86
2022-09-01,65.975
2022-10-01,68.3475
2022-11-01,79.0875
2022-12-01,82.6675
2023-01-01,87.2325
2023-02-01,81.7425
2023-03-01,93.34
2023-04-01,95.3625
2023-05-01,92.8825
2023-06-01,95.8575
2023-07-01,97.815
2023-08-01,92.4975
2023-09-01,79.5025
2023-10-01,77.9375
2023-11-01,84.23
2023-12-01,94.61
2024-01-01,93.2575
2024-02-01,93.6
2024-03-01,101.46
2024-04-01,89.06
2024-05-01,94.31
2024-06-01,87.3
2024-07-01,93.33
2024-08-01,105.73
2024-09-01,110.34
2024-10-01,104.68
2024-11-01,104.46
2024-12-01,91.93
2025-01-01,96.55
2025-02-01,90.38
2025-03-01,84.35
2025-04-01,81.67
2025-05-01,68.28
2025-06-01,71.16
2025-07-01,70.69
2025-08-01,67.4
2025-09-01,68.56
2025-10-01,69.91
2025-11-01,77.93
2025-12-01,81.96
2026-01-01,81.38
2026-02-01,83.67
2026-03-01,71.5
2026-04-01,62.9
2026-05-01,61.21
2026-06-01,71.71
2026-07-01,72.32
2026-08-01,70.09
2026-09-01,55.38
2026-09-25,55.38
