Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,,,,,343.947,,,,,,,,millions,USD
FY2007,2464.721,956.445,1508.276,61.19459362743288,568.723,23.07453865975094,,496.907,20.16078087540131,1.5,820.365,141.81,678.5550000000001,,,,,424.972,332.301,72.652,,,,,,millions,USD
Q3 2008,658.986,257.192,401.794,60.971553265168,161.19,24.46030719924247,,138.608,21.033527267650605,0.47,,,,,,,,418.456,295.001,,,,,,,millions,USD
FY2008,2582.931,1005.656,1577.275,61.06531688225508,625.025,24.198284816745005,,786.284,30.44154102451827,2.65,669.368,157.408,511.96000000000004,2420.263,3090.992,,,593.599,297.11,50.247,,,,,,millions,USD
Q1 2009,476.569,207.567,269.002,56.44555143116736,19.591,4.110842291462516,,24.949,5.235128596278818,0.09,59.91,22.235,37.675,,,,,769.713,291.248,11.411,,,,,,millions,USD
H1-2009,951.317,420.763,530.554,55.77047398501236,77.5,8.146600975279533,,76.703,8.062822382024079,0.26,135.906,34.281,101.625,,,,,,291.847,23.977,,,,,,millions,USD
Q2 2009,474.748,213.196,261.552,55.092807131362335,57.909,12.197839696007144,,51.754,10.901362407003294,0.18,75.99600000000001,12.046,63.95000000000001,,,,,676.879,292.446,,,,,,,millions,USD
Q3 2009,491.991,225.762,266.229,54.1125752300347,78.945,16.04602523216888,,65.46,13.305121435148203,0.22,133.56400000000002,5.425000000000004,128.139,2458.365,3280.151,,,632.715,293.084,,,,,,,millions,USD
Q4 2009,571.6,249.746,321.854,56.307557732680195,128.372,22.458362491252625,,105.609,18.476032190342895,0.36,,,,,,,,,294.016,,,,,,,millions,USD
FY2009,2014.908,896.271,1118.637,55.51801868869447,284.817,14.135484101507364,,247.772,12.296938619530023,0.85,432.148,56.095,376.053,2529.149,3369.407,,,1070.0,292.698,48.613,,,,,,millions,USD
Q1 2010,602.983,234.507,368.476,61.10885381511585,149.114,24.729387063980248,,120.459,19.977180119505856,0.4,213.773,17.179,196.594,2764.153,3698.17,,,914.268,304.73,11.835,,,,,,millions,USD
H1-2010,1271.223,468.232,802.991,63.1668086559164,363.189,28.57004632546768,,287.599,22.62380400606345,0.94,492.093,34.669,457.42400000000004,,,,,,305.354,25.09,,,,,,millions,USD
Q2 2010,668.24,233.725,434.515,65.02379384652221,214.075,32.035645875733266,,167.14,25.011971746677837,0.55,278.32000000000005,17.49,260.83000000000004,2890.25,3928.097,,,1008.372,305.836,,,,,,,millions,USD
Q3 2010,720.29,240.088,480.202,66.66786988574047,251.145,34.86720626414361,,199.491,27.695928028988327,0.65,224.80599999999998,39.125,185.68099999999998,3034.475,4104.068,,,993.429,306.168,,,,,,,millions,USD
Q4 2010,769.99,253.761,516.229,67.04359796880479,285.74,37.10957285159547,,224.994,29.22037948544786,0.73,,,,,,,,,306.711,,,,,,,millions,USD
