Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2011,,,,,,,,,,,,,,1454.8,,,,376.8,,,,,,,,millions,USD
FY2012,2023.3,1197.7,,,371.3,18.35120842188504,425.0,220.1,10.878268175752485,2.29,269.2,19.6,249.6,1385.7,,,,317.5,96.0,0.0,,,,,,millions,USD
Q1 2013,473.3,287.2,,,68.8,14.536234946122967,,39.4,8.324529896471581,0.41,0.4,,,1404.9,,,,313.8,96.0,1.8,0.0,,,,,millions,USD
H1-2013,996.9,592.4,,,169.5,17.002708396027685,,99.7,10.001003109639885,1.04,59.2,,,,,,,,96.0,3.9,0.0,,,,,millions,USD
Q2 2013,528.7,310.2,,,100.0,18.914318138831092,,60.3,11.40533383771515,0.63,58.800000000000004,,,1424.8,,,,322.2,96.0,2.1,0.0,,,,,millions,USD
Q3 2013,529.0,290.6,,,-21.4,-4.045368620037807,,-78.1,-14.763705103969754,-0.81,98.39999999999999,,,-7.4,,,,193.2,96.0,1.7,0.0,,,,,millions,USD
FY2013,2069.6,1208.1,,,240.8,11.635098569771937,286.5,32.3,1.56068805566293,0.34,223.9,20.2,203.70000000000002,-35.0,2000.6,2035.6,1343.9,227.4,96.1,0.8,,,,,,millions,USD
Q1 2014,466.6,274.4,,,67.8,14.53064723531933,,35.8,7.6725246463780525,0.37,-0.9,,,-60.4,1977.9,2006.2,1334.9,205.4,97.4,3.5,0.08,,,,,millions,USD
H1-2014,998.1,579.9,,,157.1,15.739905821060013,,79.0,7.91503857328925,0.81,63.8,,,,,,,,97.4,7.0,0.16,,,,,millions,USD
Q2 2014,531.5,305.5,,,89.3,16.801505174035746,,43.2,8.12793979303857,0.44,64.7,,,9.5,1968.1,1979.3,1287.6,193.2,97.3,3.5,0.08,,,,,millions,USD
Q3 2014,546.7,310.1,,,106.1,19.407353210170108,,60.8,11.121273093104078,0.63,108.2,,,27.0,1992.2,1986.2,1279.5,251.4,96.9,3.2,0.08,,,,,millions,USD
