Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2016,245.521,,,,105.991,43.2,143.18,77.314,31.5,0.115,88.069,-58.863,29.206,885.684,1322.367,436.683,320.2,11.58,680.5812,2.443,,,,,,millions,NZD
H1 FY2017,125.328,,,,56.087,44.8,68.227,41.858,33.4,0.062,43.096,,,861.102,1356.453,495.351,390.276,8.699,680.5812,3.38,,,,,,millions,NZD
FY2017,255.882,,,,114.123,44.6,152.385,83.441,32.6,0.124,98.185,-65.269,32.916,931.943,1422.6,490.657,380.363,5.184,680.5812,3.868,,,,,,millions,NZD
FY2018,283.726,,,,129.272,45.6,169.236,94.273,33.2,0.139,99.431,-17.399,82.032,1121.98,1657.031,535.051,405.356,5.836,680.6315,2.047,,,,,,millions,NZD
FY2019,313.263,,,,145.086,46.3,181.27,100.577,32.1,0.15,112.189,-41.125,71.064,1165.885,1748.861,582.976,446.213,3.903,680.7978,4.085,,,,,,millions,NZD
FY2020,301.985,,,,132.656,43.9,165.198,88.679,29.4,0.134,117.137,-38.239,78.898,1195.184,1848.79,653.606,488.458,8.565,680.771,4.513,,,,,,millions,NZD
FY2021,338.281,,,,140.798,41.6,189.917,102.375,30.3,0.152,99.682,-22.267,77.415,1396.968,2081.27,684.302,485.0,7.886,680.7755,2.412,,,,,,millions,NZD
H1 FY2022,186.03,,,,78.364,42.1,97.403,56.341,30.3,0.084,71.11,-8.13,62.98,1413.388,2072.98,659.592,475.0,15.163,680.7755,3.016,,,,,,millions,NZD
FY2022,375.288,,,,154.975,41.3,204.663,111.317,29.7,0.165,145.249,-21.345,123.904,2074.438,2743.526,669.088,442.472,7.272,680.7879,4.204,,,,,,millions,NZD
H1 FY2023,211.924,,,,88.039,41.5,107.715,62.725,29.6,0.093,58.967,-18.386,40.581,2089.92,2799.282,709.362,489.221,30.744,680.7879,4.679,,,,,,millions,NZD
FY2023,420.929,,,,169.918,40.4,219.081,117.136,27.8,0.174,144.572,-44.84,99.732,2133.716,2824.269,690.553,450.775,8.506,680.8447,5.387,,,,,,millions,NZD
H1 FY2024,200.011,,,,71.654,35.8,93.741,47.241,23.6,0.07,56.54,-21.771,34.769,2116.903,2831.502,714.599,488.901,20.366,680.8447,0.852,,,,,,millions,NZD
FY2024,417.375,,,,155.618,37.3,203.739,90.849,21.8,0.135,135.837,-42.612,93.225,2183.157,2900.158,717.001,462.962,18.728,680.8059,1.654,,,,,,millions,NZD
H1 FY2025,224.998,,,,89.34,39.7,111.099,60.198,26.8,0.089,73.555,-16.331,57.224,2179.117,2896.012,716.895,467.374,17.032,680.8059,1.016,,,,,,millions,NZD
FY2025,464.675,,,,182.94,39.4,234.504,173.373,37.3,0.257,171.981,-28.135,143.846,2273.771,3001.49,727.719,467.884,8.975,680.9094,2.326,,,,,,millions,NZD
H1 FY2026,244.128,,,,99.532,40.8,122.376,70.214,28.8,0.104,77.792,-25.162,52.63,2279.671,3026.579,746.908,498.707,27.475,680.9094,3.003,,,,,,millions,NZD
