Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
Q3 2013,,,166.892,,46.497,,,33.06,,0.96,,38.907,,755.829,1275.938,,,237.125,34.794,,,,,,,millions,USD
H2-2013,,,236.724,,3.746,,,3.785,,0.11,,43.656,,,,,,,34.796,7.417,,,,,,millions,USD
Q4 2013,,,376.2,,201.499,,,140.897,,4.08,,,,888.119,1259.729,,,237.125,34.618,,,,,,,millions,USD
FY2013,,,736.483,,207.897,,249.267,145.689,,4.23,,79.829,,744.875,917.443,,,64.591,34.829,13.136,,,,,,millions,USD
Q1 2014,,,144.26,,-0.408,,10.13,-2.685,,-0.08,,17.603,,,,,,,34.621,2.865,,,,,,millions,USD
H1-2014,,,86.772,,,,,,,-1.07,,,,,,,,,,,,,,,,millions,USD
Q2 2014,,,86.772,,-50.482,,,-37.062,,-1.07,-64.959,18.734,-83.69300000000001,855.082,1168.613,,,158.226,34.629,2.991,,,,,,millions,USD
Q3 2014,,,223.873,,59.583,,,40.73,,1.18,,,,896.007,1402.003,,,114.651,34.954,,,,,,,millions,USD
H2-2014,,,310.645,,9.101,,,3.668,,0.11,-259.37,38.49,-297.86,,,,,,34.941,6.933,,,,,,millions,USD
Q4 2014,,,415.139,,214.581,,,156.706,,4.54,,,,1033.228,1416.841,,,369.442,34.853,,,,,,,millions,USD
FY2014,,,,,,,,,,,,,,888.849,1064.204,,,245.088,34.624,,,,,,,millions,USD
Q1 2015,,,152.324,,,,,,,0.04,,,,,,,,,,,,,,,,millions,USD
Q2 2015,,,86.596,,-63.708,,,-47.327,,-1.43,-27.02,18.755,-45.775,847.928,1253.498,,,168.744,33.117,2.284,,,,,,millions,USD
Q3 2015,,,214.113,,51.213,,,36.377,,1.12,,,,864.49,1572.666,,,99.775,32.775,,,,,,,millions,USD
H2-2015,,,300.709,,-12.495,,,-10.95,,-0.33,-328.387,36.484,-364.871,,,,,,32.812,6.235,,,,,,millions,USD
Q4 2015,,,391.017,,202.5,,,156.921,,4.85,,,,1018.508,1408.151,,,263.009,32.843,,,,,,,millions,USD
FY2015,,,878.108,,224.419,,273.569,161.78,,4.7,,91.147,,937.012,1169.933,,,225.143,34.733,13.524,,,,,,millions,USD
Q1 2016,,,154.942,,-27.878,,,,,-0.73,,,,,,,,,,,,,,,,millions,USD
Q2 2016,,,76.252,,-78.319,,,-58.918,,-1.84,-43.334,20.114,-63.44800000000001,917.244,1357.745,,,202.309,32.035,2.07,,,,,,millions,USD
Q3 2016,,,216.425,,54.023,,,39.305,,1.23,,,,957.274,1572.601,,,110.047,32.422,,,,,,,millions,USD
H2-2016,,,292.677,,-24.296,,,-19.613,,-0.61,-288.532,31.626,-320.15799999999996,,,,,,32.041,4.661,,,,,,millions,USD
Q4 2016,,,383.634,,53.25,,,41.027,,1.28,,,,970.498,1369.305,,,296.428,32.309,,,,,,,millions,USD
FY2016,,,846.668,,162.127,,211.868,122.265,,3.76,125.813,66.186,59.626999999999995,967.471,1278.068,,,245.956,33.039,6.622,,,,,,millions,USD
Q1 2017,,,158.924,,-30.873,,,,,-0.49,,,,,,,,,,,,,,,,millions,USD
Q2 2017,209.717,,90.625,43.212996562033595,-56.256,-26.82472093344841,,-42.121,-20.084685552434948,-1.32,-7.348,3.835,-11.183,913.674,1272.858,,,279.94,31.999,2.704,,,,,,millions,USD
Q3 2017,482.46,257.343,225.117,46.66024126352444,67.355,13.96074285951167,,49.559,10.27214691373378,1.55,,,,968.826,1520.288,,,230.586,32.272,,,,,,,millions,USD
H2-2017,692.177,376.435,315.742,45.61578902506151,11.099,1.6034915924684003,,7.438,1.0745806347220435,0.23,-182.79,10.158,-192.94799999999998,,,,,,32.256,6.798,,,,,,millions,USD
Q4 2017,810.478,387.007,423.471,52.249536693161325,193.191,23.836674160186952,,86.341,10.653096074168577,2.71,,,,1032.869,1530.963,,,493.002,32.041,,,,,,,millions,USD
FY2017,1790.147,954.912,835.235,46.65734154792875,-1.919,-0.10719790050761195,,5.71,0.3189682188110809,0.18,199.33,44.499,154.83100000000002,954.255,1191.78,,,291.764,32.355,6.011,,,,,,millions,USD
Q1 2018,400.684,,192.429,48.02512703277396,18.294,4.565692665541923,,20.615,5.144952131854528,0.66,,,,,,,,,,,,,,,,millions,USD
Q2 2018,250.594,135.629,114.965,45.87699625689362,-39.414,-15.72822972617062,,-30.407,-12.133969688021262,-1.0,8.073,7.286,0.7870000000000008,902.151,1386.72,,,417.851,30.423,3.526,,,,,,millions,USD
Q3 2018,501.913,250.026,251.887,50.18539069520016,90.412,18.01348042389817,,74.372,14.817707451291358,2.49,,,,846.787,1423.968,,,182.192,30.028,,,,,,,millions,USD
H2-2018,752.507,385.655,366.852,48.750642851162844,50.998,6.777079814539931,,43.965,5.8424705683800955,1.46,-160.736,14.091,-174.827,,,,,,30.327,7.362,,,,,,millions,USD
Q4 2018,873.8,403.707,470.093,53.798695353627835,244.718,28.006179903868162,,196.374,22.473563744563975,6.74,,,,1017.881,1542.451,,,515.938,29.397,,,,,,,millions,USD
FY2018,1903.339,971.697,931.642,48.947770208039664,222.584,11.694396006176515,,114.394,6.010174750793212,3.6,327.355,34.813,292.54200000000003,940.779,1264.379,,,429.97,31.996,14.306,,,,,,millions,USD
Q1 2019,394.13,,203.305,51.583233958338624,31.604,8.01867404155989,,23.969,6.081495953111918,0.82,,,,,,,,,,,,,,,,millions,USD
Q2 2019,276.839,146.82,130.019,46.96556482287539,-31.417,-11.348473300365917,,-19.351,-6.98998334772196,-0.67,-46.629,7.393,-54.022,995.279,1751.056,,,502.626,29.089,3.473,,,,,,millions,USD
Q3 2019,542.205,269.181,273.024,50.35438625612083,97.131,17.914073090436272,,77.81,14.350660727953448,2.73,,,,916.304,1691.659,,,177.673,28.705,,,,,,,millions,USD
H2-2019,819.044,416.001,403.043,49.208955807014036,65.714,8.023256381830524,,58.459,7.1374675841590935,2.03,-216.156,14.944,-231.1,,,,,,29.039,8.497,,,,,,millions,USD
Q4 2019,938.735,431.103,507.632,54.076176982854584,255.766,27.245814846575446,,201.593,21.474963647887847,7.21,,,,1123.747,1888.351,,,616.864,28.249,,,,,,,millions,USD
FY2019,2020.437,980.187,1040.25,51.48638636097043,327.32,16.200455644001767,,264.308,13.081724399226506,8.92,359.505,29.086,330.419,1045.13,1427.206,,,589.692,29.903,14.774,,,,,,millions,USD
Q1 2020,374.91,,192.998,51.47848817049424,16.655,4.442399509215545,,16.09,4.291696673868395,0.57,,,,,,,,,,,,,,,,millions,USD
Q2 2020,283.169,140.603,142.566,50.34661280012996,-7.699,-2.7188710628635198,,-7.973,-2.8156330671789638,-0.28,21.169,9.253,11.916,1136.928,1848.566,,,661.941,28.005,3.687,,,,,,millions,USD
Q3 2020,623.525,304.548,318.977,51.15705063950924,128.604,20.625315745158577,,101.554,16.28707750290686,3.62,,,,1242.964,2050.348,,,626.414,28.335,,,,,,,millions,USD
H2-2020,906.694,445.151,461.543,50.903943337002346,120.905,13.334708291882377,,93.581,10.321122672037093,3.34,-15.961,13.333,-29.294,,,,,,28.314,7.635,,,,,,millions,USD
Q4 2020,1077.759,463.862,613.897,56.96050786864225,328.655,30.494294178939818,,255.536,23.7099388638833,9.09,,,,1520.121,2387.85,,,1156.556,28.41,,,,,,,millions,USD
FY2020,2132.689,1029.016,1103.673,51.750302083426135,338.135,15.854866790235238,,276.142,12.94806697085229,9.73,286.334,32.455,253.87900000000002,1140.12,1765.118,,,649.436,28.694,14.477,,,,,,millions,USD
Q1 2021,561.188,,298.65,53.21746010249684,54.645,9.73737856119518,,33.458,5.961994910796382,1.19,,,,,,,,,,,,,,,,millions,USD
Q2 2021,504.678,244.175,260.503,51.617665125089665,61.832,12.251772417264077,,48.124,9.535585066121369,1.73,-36.332,15.515,-51.847,1418.987,2291.255,,,956.712,28.062,5.558,,,,,,millions,USD
Q3 2021,721.902,354.814,367.088,50.85011538962352,128.181,17.756011203736797,,102.063,14.138068602109428,3.69,,,,1463.746,2410.432,,,746.211,27.896,,,,,,,millions,USD
H2-2021,1226.58,598.989,627.591,51.16592476642372,190.013,15.491284710332797,,150.187,12.244370526178482,5.42,-172.674,26.719,-199.393,,,,,,27.978,11.792,,,,,,millions,USD
Q4 2021,1187.752,566.531,621.221,52.30224828078589,293.396,24.701789599175587,,232.943,19.61209073948097,8.49,,,,1564.742,2547.568,,,998.261,27.663,,,,,,,millions,USD
FY2021,2545.641,1171.551,1374.09,53.97815324313208,504.205,19.80660273777803,,382.575,15.028631295614739,13.64,596.217,32.218,563.999,1444.225,2167.705,,,1089.361,28.406,22.701,,,,,,millions,USD
