Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1 FY2017,220642.0,188584.0,32057.0,14.5,15678.0,7.1,,5519.0,2.5,,22917.0,,,,356949.0,143558.0,,46385.0,,0.0,,,,,,millions,JPY
FY2017,459070.0,394486.0,64583.0,14.1,30522.0,6.6,50833.0,-4336.0,-0.9,-47.54,33497.0,22299.0,11198.0,212343.0,368666.0,156323.0,,53372.0,91.2079,0.0,60.0,,,,,millions,JPY
H1 FY2018,231889.0,200821.0,31067.0,13.4,12791.0,5.5,,8143.0,3.5,,,,,,372436.0,,100.0,53975.0,,0.0,,,,,,millions,JPY
FY2018,481945.0,414318.0,67627.0,14.0,30871.0,6.4,51808.0,22014.0,4.6,241.26,20826.0,20139.0,687.0,232127.0,382880.0,150753.0,10000.0,57870.0,91.2472,0.0,64.0,,,,,millions,JPY
H1 FY2019,247541.0,212288.0,35253.0,14.2,14765.0,6.0,,10478.0,4.2,,,,,,385012.0,,,55383.0,,0.0,,,,,,millions,JPY
FY2019,507645.0,436242.0,71402.0,14.1,29618.0,5.8,51005.0,18090.0,3.6,198.25,37919.0,25307.0,12612.0,241435.0,387556.0,146121.0,10000.0,55727.0,91.2499,0.0,64.0,,,,,millions,JPY
H1 FY2020,254317.0,219773.0,34543.0,13.6,14007.0,5.5,,9160.0,3.6,,,,,,389378.0,,,63340.0,,0.0,,,,,,millions,JPY
FY2020,500002.0,435663.0,64338.0,12.9,22597.0,4.5,42473.0,15067.0,3.0,165.12,40346.0,23065.0,17281.0,241023.0,378489.0,137466.0,10000.0,65429.0,91.2498,0.0,62.0,,,,,millions,JPY
H1 FY2021,182536.0,169332.0,13203.0,7.2,-4872.0,-2.7,,-2612.0,-1.4,,,,,,375438.0,,,65174.0,,0.0,,,,,,millions,JPY
FY2021,440061.0,387937.0,52124.0,11.8,14045.0,3.2,32666.0,11500.0,2.6,126.0,34682.0,12210.0,22472.0,265100.0,418900.0,,10000.0,69604.0,91.2684,0.0,50.0,,,,,millions,JPY
H1 FY2022,231124.0,203979.0,27144.0,11.7,6903.0,3.0,,5103.0,2.2,55.9,,,,268712.0,,,,60760.0,91.2869,0.0,,,,,,millions,JPY
FY2022,487303.0,432334.0,54969.0,11.3,9211.0,1.8,27166.0,2900.0,0.6,31.77,14677.0,14401.0,276.0,279800.0,447300.0,,10000.0,53854.0,91.2914,0.0,60.0,,,,,millions,JPY
9M FY2023,408581.0,,,,7340.0,1.8,,6399.0,1.6,70.08,,,,269811.0,437175.0,,10000.0,55157.0,91.3228,0.0,,,,,,millions,JPY
H1 FY2023,266927.0,239484.0,27443.0,10.3,3919.0,1.5,13540.0,7967.0,3.0,87.26,4481.0,11131.0,-6650.0,280598.0,455039.0,,10000.0,49421.0,91.3116,0.0,,,,,,millions,JPY
FY2023,553124.0,488478.0,64646.0,11.7,16656.0,3.1,36547.0,10300.0,1.9,112.79,26755.0,18078.0,8677.0,290100.0,455600.0,159744.0,10000.0,66494.0,91.3168,0.0,64.0,,,,,millions,JPY
