Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
Q4 2016,14784.0,,,,3956.0,26.75865800865801,,2488.0,16.82900432900433,1.56,,,,,,,,,,,,,,,,millions,USD
FY2016,55632.0,,,,15721.0,28.258915731952833,18248.0,9790.0,17.597785447224616,5.76,13136.0,4773.0,8363.0,,,,,4610.0,1639.0,393.0,1.42,,,,,millions,USD
Q2 2017,13336.0,,,,3996.0,29.96400719856029,,2539.0,19.03869226154769,1.51,,,,,,,,,,,,,,,,millions,USD
Q3 2017,14238.0,,,,4011.0,28.171091445427727,,2474.0,17.376035960106755,1.51,,,,,,,,,,,,,,,,millions,USD
Q4 2017,15351.0,,,,3986.0,25.96573513126181,4728.0,4473.0,29.138166894664842,2.93,2237.0,981.0,1256.0,,,,,,1521.0,94.0,0.84,,,,,millions,USD
FY2017,55137.0,,,,14775.0,26.796887752326025,17557.0,9366.0,16.986778388378042,5.73,12343.0,3623.0,8720.0,45004.0,95789.0,,31463.0,4017.0,1578.0,364.0,1.56,,,,,millions,USD
Q1 2018,14548.0,,,,4237.0,29.124278251306023,4968.0,3115.0,21.41187792136376,1.95,,,,,,,,,1510.0,100.0,,,,,,millions,USD
H1-2018,29899.0,,,,8223.0,27.502592059935115,9696.0,7588.0,25.37877520987324,4.88,,2044.0,,,,,,,1515.0,194.0,,,,,,millions,USD
Q2 2018,15229.0,,,,4189.0,27.506730579814825,4933.0,3059.0,20.086676735176308,1.96,,,,,,,,,1498.0,113.0,,,,,,millions,USD
Q3 2018,14306.0,,,,3277.0,22.90647280861177,,2419.0,16.908989235285894,1.56,,1220.0,,,,,,,,,,,,,,millions,USD
Q4 2018,15303.0,,,,3655.0,23.88420571129844,4387.0,2788.0,18.21864993792067,1.87,2099.0,1195.0,904.0,54393.0,99941.0,,20665.0,4455.0,1498.0,92.0,0.88,,,,,millions,USD
FY2018,59434.0,,,,15689.0,26.397348319143926,18700.0,13066.0,21.984049533936805,8.4,14295.0,4465.0,9830.0,52832.0,98598.0,,24664.0,4150.0,1507.0,393.0,1.68,,,,,millions,USD
Q1 2019,14924.0,,,,3815.0,25.56285178236398,4643.0,5611.0,37.59715893862236,3.56,,,,104339.0,214342.0,,56961.0,10108.0,1537.0,364.0,,,,,,millions,USD
H1-2019,30225.0,,,,7471.0,24.71794871794872,9031.0,8397.0,27.781637717121587,5.46,,2390.0,,,,,,,1517.0,456.0,,,,,,millions,USD
Q2 2019,20262.0,,,,3952.0,19.50449116572895,5258.0,1982.0,9.78185766459382,0.98,,,,96356.0,209475.0,,58234.0,6728.0,1814.0,135.0,,,,,,millions,USD
Q3 2019,19118.0,,,,3425.0,17.915053875928443,,1054.0,5.513128988387907,0.58,,1177.0,,,,,,,,,,,,,,millions,USD
Q4 2019,20877.0,,,,3996.0,19.1406811323466,5295.0,2147.0,10.284044642429468,1.17,,1338.0,,94773.0,200948.0,,48075.0,6833.0,1817.0,115.0,,,,,,millions,USD
FY2019,69607.0,,,,14847.0,21.329751318114557,19014.0,11584.0,16.642004396109584,6.68,,4876.0,,93889.0,193984.0,,55843.0,5418.0,1666.0,711.0,,,,,,millions,USD
Q1 2020,18025.0,,,,2407.0,13.353675450762829,3741.0,520.0,2.8848821081830787,0.25,,,,94877.0,206294.0,,55446.0,14339.0,1816.0,131.0,,,,,,millions,USD
H1-2020,38902.0,,,,6403.0,16.459308004729834,9036.0,2667.0,6.855688653539664,1.42,,2585.0,,,,,,,1816.0,246.0,,,,,,millions,USD
Q2 2020,11779.0,,,,1099.0,9.33016385092113,2476.0,-4721.0,-40.079803039307244,-2.61,,,,90463.0,207649.0,,64421.0,23115.0,1809.0,142.0,,,,,,millions,USD
Q3 2020,,,,,,,,,,,,708.0,,,,,,,,,,,,,,millions,USD
Q4 2020,14707.0,,,,606.0,4.120486842999932,,-710.0,-4.827633099884409,-0.39,,,,,,,,,,,,,,,,millions,USD
FY2020,65388.0,,,,8108.0,12.399828714748883,13453.0,-2864.0,-4.380008564262556,-1.58,,4022.0,,88263.0,201549.0,,64339.0,17914.0,1808.0,525.0,,,,,,millions,USD
Q1 2021,16249.0,,,,1332.0,8.197427534002093,2630.0,18.0,0.11077604775678503,0.01,,760.0,,88728.0,201888.0,,58275.0,17068.0,1823.0,134.0,,,,,,millions,USD
H1-2021,31862.0,,,,3797.0,11.917017136400728,6367.0,1129.0,3.5434059381080916,0.51,,1530.0,,,,,,,1826.0,270.0,,,,,,millions,USD
Q2 2021,15613.0,,,,2465.0,15.788125280215205,3737.0,1111.0,7.115864984307948,0.5,,770.0,,89786.0,200250.0,,56146.0,15890.0,1829.0,136.0,,,,,,millions,USD
Q3 2021,17022.0,,,,2382.0,13.99365526965104,3648.0,1123.0,6.597344612853953,0.5,,938.0,,91122.0,202221.0,,55838.0,16070.0,1830.0,158.0,,,,,,millions,USD
FY2021,67418.0,,,,7766.0,11.519178854311905,12877.0,2507.0,3.7185914740870394,1.1,,3578.0,,93011.0,203609.0,,60272.0,15959.0,1828.0,600.0,,,,,,millions,USD
Q1 2022,21819.0,,,,3258.0,14.931940052248041,4527.0,1152.0,5.279802007424721,0.61,,981.0,,94310.0,203311.0,,54132.0,14444.0,1828.0,196.0,,,,,,millions,USD
H1-2022,41068.0,,,,6957.0,16.940196746858867,9513.0,1749.0,4.258790299016265,0.86,,2060.0,,,,,,,1828.0,450.0,,,,,,millions,USD
Q2 2022,19249.0,,,,3699.0,19.21658267961972,4986.0,597.0,3.1014598160943425,0.26,,1079.0,,94659.0,202453.0,,52023.0,13272.0,1828.0,254.0,,,,,,millions,USD
Q3 2022,21504.0,,,,3567.0,16.587611607142858,4857.0,1502.0,6.984747023809524,0.77,,1735.0,,96433.0,204074.0,,51602.0,12959.0,1825.0,273.0,,,,,,millions,USD
Q4 2022,23512.0,,,,3043.0,12.942327322218441,4349.0,1361.0,5.788533514800952,0.7,-974.0,1181.0,-2155.0,100135.0,202124.0,,48377.0,8470.0,1827.0,270.0,,,,,,millions,USD
