Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,17442.0,,,,756.0,,,,,,,,millions,USD
FY2007,9975.0,,,,,,,3606.0,36.150375939849624,8.08,6651.0,5710.0,941.0,22006.0,,,,1373.0,,,,,,,,millions,USD
H1-2008,6523.0,,,,,,,2050.0,31.427257396903265,4.6,5186.0,3870.0,1316.0,,,,,,,,,,,,,millions,USD
Q2 2008,3548.0,,,,,,,1301.0,36.668545659526494,2.91,,,,23433.0,,,,1845.0,,,,,,,,millions,USD
Q3 2008,5978.0,,,,,,,2618.0,43.79391100702576,5.93,2995.0,2314.0,681.0,25290.0,,,,1196.0,,,,,,,,millions,USD
FY2008,13858.0,,,,,,,-2148.0,-15.500072160484917,-4.85,9408.0,8843.0,565.0,17060.0,31908.0,,5841.0,384.0,,212.0,,,,,,millions,USD
Q1 2009,1900.0,,,,,,,-3959.0,-208.3684210526316,-8.92,1047.0,1926.0,-879.0,12942.0,,,,401.0,,,,,,,,millions,USD
H1-2009,3722.0,,,,,,,-3645.0,-97.93121977431488,-8.21,2077.0,2945.0,-868.0,,,,,,,,,,,,,millions,USD
Q2 2009,1822.0,,,,,,,314.0,17.233809001097693,0.71,1030.0,1019.0,11.0,13682.0,27057.0,,7357.0,656.0,,,,,,,,millions,USD
Q3 2009,1848.0,,,,,,,499.0,27.0021645021645,1.13,1215.0,862.0,353.0,14653.0,28141.0,,7393.0,912.0,,,,,,,,millions,USD
Q4 2009,2445.0,,,,,,,667.0,27.280163599182007,1.5,,,,,,,,,,,,,,,,millions,USD
