Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2018,342.539,,,,,,,388.216,113.3,77.6,349.257,477.941,-128.684,1940.519,5796.85,3856.331,1060.493,0.0,500.0,,,,,,,millions,NZD
H1 FY2019,187.19,,,,,,,169.533,90.6,33.9,217.837,303.945,-86.108,2052.7,6180.174,4127.451,1214.337,0.0,500.0,,,,,,,millions,NZD
FY2019,382.334,,,,,,,325.986,85.3,65.2,401.425,552.359,-150.934,2170.13,6651.481,4481.351,1324.003,0.0,500.0,,,,,,,millions,NZD
H1 FY2020,207.751,,,,,,,188.281,90.6,37.7,256.071,359.749,-103.678,2294.481,7255.79,4961.309,1505.012,0.0,500.0,,,,,,,millions,NZD
FY2020,423.883,,,,,,,264.71,62.4,52.9,449.791,711.412,-261.621,2300.977,7677.246,5376.269,1741.613,34.374,500.0,,,,,,,millions,NZD
H1 FY2021,222.121,,,,,,,212.401,95.6,42.5,96.443,406.293,-309.85,2454.152,8337.122,5882.97,2130.287,20.877,500.0,,,,,,,millions,NZD
FY2021,455.794,,,,,,,423.061,92.8,84.6,413.119,843.561,-430.442,2829.216,9171.609,6342.393,2274.093,20.171,500.0,,,,,,,millions,NZD
H1 FY2022,,,,,,,,,,,301.088,,,3034.0,9849.0,6815.0,2450.0,15.0,500.0,,,,,,,millions,NZD
FY2022,508.8,,,,,,210.6,692.9,136.2,138.6,585.978,,,3435.0,10966.0,7532.0,2577.0,28.0,500.0,,,,,,,millions,NZD
H1 FY2023,274.239,,,,,,135.8,193.986,70.7,38.8,243.681,,,3628.0,12033.0,8405.0,3026.0,26.0,500.0,,,,,,,millions,NZD
FY2023,570.977,,,,,,272.6,257.836,45.2,49.9,650.829,,,4664.0,12511.0,7847.0,2331.0,28.0,688.0,,,,,,,millions,NZD
H1 FY2024,322.962,,,,,,146.3,186.685,57.8,27.2,337.917,,,4864.0,13085.0,8221.0,2500.0,33.0,688.0,,,,,,,millions,NZD
FY2024,689.9,,,,,,,4.8,0.7,0.7,641.9,,,4418.0,13084.0,8666.0,2547.0,42.0,688.0,,,,,,,millions,NZD
H1 FY2025,366.3,,,,,,,94.4,25.8,13.7,282.8,,,4300.0,12815.0,,,22.475,687.6,,,,,,,millions,NZD
FY2025,760.695,,,,,,,-513.747,-67.5,-72.3,410.25,535.942,-125.692,4184.207,11986.446,7802.239,1682.552,17.658,1015.722,2.431,,,,,,millions,NZD
H1 FY2026,413.8,,,,,,,-45.2,-10.9,-4.4,172.9,,,4135.0,12150.0,8014.0,1660.0,8.913,1015.7,,,,,,,millions,NZD
FY2026,855.59,,,,,,,-171.345,-20.0,-16.9,333.968,221.79,112.178,4077.664,12266.228,8188.564,1581.036,9.697,1015.722,0.737,,,,,,millions,NZD
