Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1 FY2016,211.93,,,,25.967,12.3,70.016,16.106,7.6,0.1,47.627,43.985,3.642,353.179,563.288,210.109,75.62,51.194,,0.385,,,,,,millions,AUD
FY2016,485.817,,,,75.956,15.6,174.272,47.978,9.9,0.3054,133.896,85.009,48.887,383.608,558.751,175.145,51.861,66.223,157.084,0.766,,,,,,millions,AUD
H1 FY2017,259.909,,,,53.707,20.7,106.982,37.334,14.4,0.228,96.683,41.608,55.075,410.07,587.741,177.671,50.534,107.087,,0.57,,,,,,millions,AUD
FY2017,532.548,,,,114.172,21.4,231.853,77.51,14.6,0.4916,216.138,83.145,132.993,441.85,575.909,134.059,1.777,126.743,157.672,1.139,,,,,,millions,AUD
H1 FY2018,277.434,,,,84.193,30.3,150.122,59.955,21.6,0.377,106.334,43.255,63.079,475.482,599.695,124.213,0.799,164.422,,0.505,,,,,,millions,AUD
FY2018,570.045,,,,173.765,30.5,304.076,123.024,21.6,0.7785,244.965,88.279,156.686,532.051,670.898,138.847,1.85,243.367,158.024,1.196,,,,,,millions,AUD
H1 FY2019,272.286,,,,70.144,25.8,132.06,49.547,18.2,0.311,97.514,129.162,-31.648,556.014,678.78,122.766,0.736,179.022,,0.767,,,,,,millions,AUD
FY2019,592.211,,,,153.056,25.8,293.854,106.456,18.0,0.6523,210.42,164.753,45.667,604.177,735.85,131.673,0.548,247.449,159.457,1.324,,,,,,millions,AUD
H1 FY2020,313.052,,,,49.982,16.0,142.59,34.214,10.9,0.206,109.101,53.949,55.152,739.044,886.837,147.793,18.503,201.736,,,,,,,,millions,AUD
FY2020,656.753,,,,113.821,17.3,338.831,74.054,11.3,0.4288,273.592,114.194,159.398,750.22,894.013,143.793,12.49,291.142,172.716,1.181,,,,,,millions,AUD
H1 FY2021,355.561,,,,105.037,29.5,192.09,60.785,17.1,0.339,137.808,48.425,89.383,806.054,972.556,166.502,16.403,335.786,,1.673,,,,,,millions,AUD
FY2021,812.957,,,,269.993,33.2,449.826,171.641,21.1,0.9629,471.05,121.229,349.821,910.576,1157.937,247.361,12.75,573.708,178.251,3.57,,,,,,millions,AUD
H1 FY2022,311.752,,,,85.198,27.3,161.642,55.231,17.7,0.142,101.072,75.307,25.765,1549.917,1908.719,358.802,150.522,1201.705,,1.36,,,,,,millions,USD
FY2022,922.705,,,,190.561,20.7,447.29,111.43,12.1,0.3205,391.188,206.283,184.905,1665.438,3339.867,1674.429,813.902,463.093,347.718,3.44,,,,,,millions,USD
H1 FY2023,431.713,,,,-1.925,-0.4,138.127,-27.082,-6.3,-0.065,-6.805,162.156,-168.961,1747.624,3155.05,1407.426,650.422,263.69,416.6,1.239,,,,,,millions,USD
FY2023,803.974,,,,-5.289,-0.7,268.709,-51.576,-6.4,-0.1181,116.622,326.98,-210.358,1734.547,3074.389,1339.842,596.592,141.939,436.7,4.824,,,,,,millions,USD
H1 FY2024,417.94,,,,-18.113,-4.3,133.768,-53.141,-12.7,-0.116,109.961,103.616,6.345,1668.136,2937.288,1269.152,578.32,105.386,458.1,3.374,,,,,,millions,USD
FY2024,935.188,,,,53.386,5.7,359.697,-17.348,-1.9,-0.038,344.893,221.942,122.951,1667.901,2996.798,1328.897,582.58,183.337,456.5,6.044,,,,,,millions,USD
H1 FY2025,572.258,,,,96.395,16.8,249.822,51.502,9.0,0.112,239.181,99.796,139.385,1742.855,2976.227,1233.372,501.745,196.357,459.8,2.507,,,,,,millions,USD
FY2025,1176.006,,,,221.462,18.8,539.628,93.251,7.9,0.201,523.707,201.756,321.951,1782.169,2868.453,1086.284,253.242,110.668,463.9,5.003,,,,,,millions,USD
H1 FY2026,672.071,,,,151.533,22.5,297.574,97.061,14.4,0.209,266.662,110.577,156.085,1893.007,2894.376,1001.369,143.638,137.217,464.4,3.052,,,,,,millions,USD
FY2026,1653.666,,,,547.14,33.1,868.274,355.807,21.5,0.764,746.804,239.908,506.896,2211.646,3198.315,986.669,36.432,352.629,465.7,4.976,,,,,,millions,USD
