Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2019,,,,,,,,,,,,,,15830.0,,,,303.0,,,,,,,,millions,USD
FY2020,17603.0,,,,256.0,1.454297562915412,,589.0,3.346020564676475,0.0,584.0,1747.0,-1163.0,14676.0,,,,226.0,0.0,27.0,,,,,,millions,USD
Q1 2021,5559.0,,,,-1042.0,-18.744378485339087,,-769.0,-13.833423277567908,0.0,-1612.0,382.0,-1994.0,,,,,721.0,0.0,12.0,,,,,,millions,USD
H1-2021,9712.0,,,,-1350.0,-13.900329489291599,,-854.0,-8.79324546952224,0.0,-357.0,719.0,-1076.0,,,,,,0.0,22.0,,,,,,millions,USD
Q2 2021,4153.0,,,,-308.0,-7.416325547796773,,13.0,0.31302672766674694,0.0,1255.0,337.0,918.0,,,,,542.0,0.0,10.0,,,,,,millions,USD
Q3 2021,4406.0,,,,1006.0,22.83250113481616,,633.0,14.36677258284158,0.0,1331.0,367.0,964.0,,,,,1957.0,0.0,8.0,,,,,,millions,USD
FY2021,19649.0,,,,-346.0,-1.7609038627919995,,-205.0,-1.0433100921166472,0.0,-1338.0,1329.0,-2667.0,11614.0,48086.0,36472.0,5795.0,504.0,0.0,47.0,,,,,,millions,USD
Q1 2022,5591.0,,,,435.0,7.780361294938294,,151.0,2.700769093185477,0.32,1351.0,410.0,941.0,11505.0,46846.0,35341.0,4739.0,1605.0,328.0,14.0,0.14,,,,,millions,USD
H1-2022,11056.0,,,,708.0,6.403762662807526,,-5.0,-0.04522431259044862,-0.02,1263.0,800.0,463.0,,,,,,328.0,32.0,,,,,,millions,USD
Q2 2022,5465.0,,,,272.0,4.977127172918572,,-113.0,-2.0677035681610247,-0.34,-88.0,390.0,-478.0,11389.0,45333.0,33944.0,4691.0,806.0,328.0,18.0,0.14,,,,,millions,USD
Q3 2022,6051.0,,,,-41.0,-0.6775739547182285,,-193.0,-3.189555445380929,-0.57,-1194.0,290.0,-1484.0,11169.0,46616.0,35447.0,4661.0,1192.0,328.0,53.0,0.14,,,,,millions,USD
FY2022,24440.0,,,,495.0,2.0253682487725038,,-167.0,-0.6833060556464812,-0.49,-2353.0,1689.0,-4042.0,11372.0,46909.0,35537.0,4609.0,422.0,329.0,116.0,0.141,,,,,millions,USD
Q1 2023,7565.0,,,,31.0,0.4097818902842036,,102.0,1.348314606741573,0.29,-934.0,660.0,-1594.0,11086.0,46158.0,35072.0,5924.0,237.0,328.0,,0.282,,,,,millions,USD
H1-2023,13011.0,,,,700.0,5.38006302359542,,929.0,7.140112212743063,2.85,-1126.0,1336.0,-2462.0,,,,,,327.0,,,,,,,millions,USD
Q2 2023,5446.0,,,,669.0,12.284245317664341,,824.0,15.13037091443261,2.57,-192.0,676.0,-868.0,11612.0,46559.0,34947.0,6266.0,269.0,325.0,,0.282,,,,,millions,USD
