Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2016,278.933,-79.241,199.692,71.59138574496386,38.717,13.880394216532284,73.599,24.376,8.739016179512642,21.4,12.519,-11.856,0.6630000000000003,172.123,333.835,161.712,82.025,3.02,114.081,0.187,,,,,,millions,NZD
FY2017,340.801,-92.473,248.328,72.86598337446193,47.716,14.001132625784548,87.529,30.178,8.85502096531407,25.6,14.581,-8.312,6.269,193.944,470.027,276.083,182.437,6.117,117.704,0.275,,,,,,millions,NZD
H1 FY2018,209.066,-61.762,147.304,70.4581328384338,33.347,15.950465403269781,,22.782,10.897037299226081,18.9,9.377,-2.004,7.373000000000001,212.249,505.703,293.454,191.916,13.473,,0.16,,,,,,millions,NZD
FY2018,425.877,-129.765,296.112,69.52993469945548,86.579,20.32957872813042,133.951,62.354,14.641316624283537,51.4,24.603,-4.603,20.0,250.011,577.987,327.976,212.323,13.534,121.36,0.326,,,,,,millions,NZD
H1 FY2019,207.253,-54.468,152.785,73.71907764905696,34.731,16.757779139505825,,17.502,8.444751101310958,14.2,-7.138,-1.212,-8.35,250.658,572.742,322.084,230.276,4.72,,0.185,,,,,,millions,NZD
FY2019,423.004,-114.373,308.631,72.96172140216167,62.143,14.690877627634727,114.785,29.753,7.033739633667767,23.7,10.201,-4.291,5.91,277.017,602.473,325.456,211.026,8.837,125.801,0.112,,,,,,millions,NZD
H1 FY2020,207.452,-51.283,156.169,75.2795827468523,31.001,14.943697819254576,,13.053,6.292057921832521,8.9,0.938,-1.808,-0.8700000000000001,314.906,670.14,355.234,186.688,5.713,,0.181,,,,,,millions,NZD
FY2020,400.93,-125.502,275.428,68.69727882672785,48.611,12.124560397076795,111.744,27.356,6.823136208315667,18.6,69.089,-4.557,64.532,325.099,653.552,328.453,163.322,35.514,146.753,0.103,,,,,,millions,NZD
H1 FY2021,205.828,-116.89,88.938,43.209864547097574,1.831,0.8895777056571507,,-1.768,-0.8589696251238899,-1.0,105.434,-0.246,105.188,311.546,517.425,205.879,73.283,51.266,,0.525,,,,,,millions,NZD
FY2021,359.173,-186.033,173.14,48.205182460819714,-8.261,-2.300005846764651,54.872,-14.514,-4.040949625946271,-9.2,86.976,-5.312,81.664,312.599,538.064,225.465,86.784,38.087,148.893,0.113,,,,,,millions,NZD
H1 FY2022,174.874,-84.91,89.964,51.44504042910896,-1.128,-0.6450358543865868,,-4.364,-2.49551105367293,-2.7,36.951,-0.819,36.132,313.429,506.621,193.192,51.733,33.019,,0.637,,,,,,millions,NZD
FY2022,345.75,-150.785,194.965,56.38900939985538,6.883,1.9907447577729573,53.439,-2.119,-0.6128705712219813,-1.0,-21.619,-7.536,-29.155,331.668,595.828,264.16,97.298,38.816,151.989,3.038,,,,,,millions,NZD
H1 FY2023,261.046,-85.917,175.129,67.08740988178329,42.292,16.200976073182506,,25.162,9.638914214353026,15.3,6.437,-3.228,3.209,570.818,1159.472,588.654,308.065,58.807,,0.457,,,,,,millions,NZD
FY2023,663.841,-257.654,406.187,61.1873927642312,88.854,13.384831608773787,158.46,49.858,7.51053339579809,26.4,-61.427,-12.121,-73.548,610.955,1343.57,732.615,361.94,76.794,189.009,1.226,,,,,,millions,NZD
H1 FY2024,449.198,-161.095,288.103,64.13719562420135,73.951,16.462896094817875,,39.732,8.8450972622318,18.4,-78.827,-7.568,-86.395,618.388,1410.326,791.938,453.644,50.32,,0.391,,,,,,millions,NZD
FY2024,921.731,-374.179,547.552,59.40475040982673,98.615,10.698891542109356,194.389,39.376,4.2719622102327035,18.17,-95.642,-16.088,-111.72999999999999,616.888,1497.458,880.57,502.672,56.785,216.763,,,,,,,millions,NZD
H1 FY2025,458.357,-161.012,297.345,64.8719229770681,57.83,12.61680305962383,,25.265,5.512079012647346,11.53,24.29,-19.519,4.771000000000001,647.3,1586.024,938.724,525.999,48.708,,0.477,,,,,,millions,NZD
FY2025,937.232,-366.599,570.633,60.88492497055159,41.742,4.453753179575601,154.169,-25.774,-2.7500128036601397,-11.72,28.558,-42.365,-13.807000000000002,577.875,1574.878,997.003,541.17,49.738,219.827,1.394,,,,,,millions,NZD
H1 FY2026,477.303,-162.181,315.122,66.02137426330864,64.077,13.424805626614539,,29.561,6.193340498593137,13.37,40.548,-7.7,32.848,623.036,1576.393,953.357,515.334,22.772,,0.564,,,,,,millions,NZD
FY2026,885.261,-293.088,592.173,66.8925,95.701,10.8105,217.698,38.437,4.3419,17.38,71.558,-13.026,58.532,641.083,1578.163,937.08,481.312,46.369,221.537,1.338,10.5,,852.871,222.4,105.4,millions,NZD
