Date,Close
2016-10-01,63.21
2016-11-01,68.9
2016-12-01,73.89
2017-01-01,79.62
2017-02-01,78.05
2017-03-01,81.07
2017-04-01,82.41
2017-05-01,86.37
2017-06-01,91.4
2017-07-01,94.53
2017-08-01,100.89
2017-09-01,107.63
2017-10-01,113.06
2017-11-01,123.43
2017-12-01,124.59
2018-01-01,134.39
2018-02-01,112.01
2018-03-01,114.1
2018-04-01,106.78
2018-05-01,97.56
2018-06-01,104.07
2018-07-01,97.13
2018-08-01,100.8
2018-09-01,95.96
2018-10-01,112.85
2018-11-01,107.62
2018-12-01,97.83
2019-01-01,93.27
2019-02-01,95.91
2019-03-01,95.44
2019-04-01,101.61
2019-05-01,108.54
2019-06-01,103.63
2019-07-01,109.31
2019-08-01,119.16
2019-09-01,114.91
2019-10-01,115.15
2019-11-01,118.9
2019-12-01,120
2020-01-01,123.22
2020-02-01,114
2020-03-01,89.25
2020-04-01,99.38
2020-05-01,106.46
2020-06-01,93.28
2020-07-01,87.7
2020-08-01,91.79
2020-09-01,87.74
2020-10-01,81.29
2020-11-01,91.32
2020-12-01,93.12
2021-01-01,91.73
2021-02-01,98.96
2021-03-01,98.69
2021-04-01,104.37
2021-05-01,111.3
2021-06-01,119.05
2021-07-01,118.47
2021-08-01,126.15
2021-09-01,123.86
2021-10-01,131.94
2021-11-01,128.94
2021-12-01,130.4
2022-01-01,118.53
2022-02-01,117.29
2022-03-01,114.42
2022-04-01,112.98
2022-05-01,112.31
2022-06-01,113.19
2022-07-01,123.38
2022-08-01,117.97
2022-09-01,117.37
2022-10-01,124.5
2022-11-01,126.84
2022-12-01,125.47
2023-01-01,122.88
2023-02-01,126.17
2023-03-01,134.24
2023-04-01,139.7
2023-05-01,132.42
2023-06-01,138.01
2023-07-01,139.68
2023-08-01,149.71
2023-09-01,156.21
2023-10-01,163.89
2023-11-01,182.19
2023-12-01,178.56
2024-01-01,183.85
2024-02-01,192
2024-03-01,183.73
2024-04-01,181.15
2024-05-01,172.99
2024-06-01,170.06
2024-07-01,183.51
2024-08-01,205.4
2024-09-01,204.87
2024-10-01,213.57
2024-11-01,215.85
2024-12-01,195.4
2025-01-01,204.33
2025-02-01,210.8
2025-03-01,226.29
2025-04-01,221.8
2025-05-01,229.12
2025-06-01,233.21
2025-07-01,241.04
2025-08-01,235.95
2025-09-01,245.25
2025-10-01,245.64
2025-11-01,258.17
2025-12-01,251
2026-01-01,265.06
2026-02-01,299.72
2026-03-01,281.07
2026-04-01,300.09
2026-05-01,333.56
2026-06-01,242.67
2026-07-01,310.23
2026-08-01,300.2
2026-09-01,267.57
2026-09-25,258.03
