Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1-2017,1142.437,,,,64.894,5.680313225149396,86.348,41.848,3.663046627516441,0.4179,52.034,30.461,21.573,600.278,1247.207,646.929,317.218,76.486,100.698548,0.055,0.2299933858033385,,,,,millions,NZD
FY2017,2333.591,,,,154.05,6.601413872439515,197.542,101.523,4.350505294201083,1.011,131.226,67.299,63.92699999999999,645.602,1284.765,639.163,288.25,75.312,100.698548,0.055,0.3999958370799945,,,,,millions,NZD
H1-2018,1225.583,,,,65.651,5.356715946614794,88.766,42.217,3.4446463438216743,0.4192,57.148,33.536,23.612000000000002,662.78,1316.07,653.29,289.295,67.487,100.698548,0.0,0.2400034606258672,,,,,millions,NZD
FY2018,2618.86,,,,167.326,6.389268613060644,215.114,107.678,4.111636360859305,1.0693000000000001,140.236,69.235,71.00099999999999,712.403,1376.402,663.999,277.373,80.521,100.698548,0.0,0.4299962696582278,,,,,millions,NZD
H1-2019,1430.994,,,,82.262,5.748591538469064,108.342,55.703,3.8926089138039717,0.5532,71.006,42.585,28.421,754.118,1477.301,723.183,283.499,85.318,100.698548,0.0,0.26000374901135614,,,,,millions,NZD
FY2019,2954.087,,,,203.942,6.903723553165496,257.049,137.624,4.658765974055605,1.3666999999999998,197.423,103.276,94.147,838.315,1502.889,664.574,245.661,115.184,100.698548,0.0,0.47999699062195017,,,,,millions,NZD
H1-2020,1500.466,,,,94.48,6.296710488608206,176.457,59.129,3.940709086377166,0.5871999999999999,73.959,91.771,-17.811999999999998,883.169,2203.231,1320.062,290.064,102.334,100.698548,0.0,0.3399949719235276,,,,,millions,NZD
FY2020,3095.394,,,,228.942,7.396215150639951,398.671,159.201,5.143157866171479,1.581,300.8,160.014,140.786,966.339,2304.594,1338.255,273.518,116.14,100.698548,0.0,0.5899985767421393,,,,,millions,NZD
H1-2021,1608.861,,,,113.401,7.048526877088822,204.752,72.917,4.532212540424561,0.7241,188.509,57.221,131.28799999999998,995.51,2255.149,1259.639,243.683,128.206,100.698548,0.0,0.3399949719235276,,,,,millions,NZD
FY2021,3543.838,,,,284.109,8.016986103766593,466.507,188.11,5.308086882075309,1.8681,376.282,122.078,254.20399999999998,1115.046,2486.906,1371.86,241.766,139.555,100.698548,0.0,0.6399992977058616,,,,,millions,NZD
H1-2022,2274.386,,,,191.889,8.436958370303019,285.911,130.81,5.751442367302648,1.2990000000000002,178.413,93.398,85.01500000000001,1195.761,2593.139,1397.378,236.837,121.122,100.698548,0.0,0.44999655804371674,,,,,millions,NZD
FY2022,5218.259,,,,510.083,9.774965175166662,710.696,355.397,6.810643166619365,3.5293,503.797,192.87,310.927,1429.269,3027.951,1598.682,203.326,202.258,100.698548,0.0,1.0000044886446624,,,,,millions,NZD
H1-2023,3003.333,,,,312.969,10.420722577216711,422.499,217.018,7.225905352486721,2.1551,291.436,179.682,111.75399999999999,1661.945,3475.322,1813.377,287.12,260.857,100.698548,0.0,0.8700026141389844,,,,,millions,NZD
FY2023,5675.709,,,,612.039,10.783480971276012,851.028,426.476,7.514056834132969,4.2352,757.205,323.887,433.31800000000004,1726.809,3443.047,1716.238,219.18,341.991,100.698548,0.0,1.7200049398924797,,,,,millions,NZD
H1-2024,2355.042,,,,187.48,7.960792206678267,320.321,124.55,5.288653026145606,1.2368999999999999,186.805,137.969,48.83600000000001,1787.905,3494.409,1706.504,213.681,234.548,100.698548,0.0,0.8700026141389844,,,,,millions,NZD
FY2024,4717.796,,,,427.613,9.06382980527348,720.581,208.671,4.423061107347583,2.0722,504.799,274.707,230.09199999999998,1854.596,3781.203,1926.607,191.943,213.562,100.698548,0.0,1.7200049398924797,,,,,millions,NZD
H1-2025,2552.128,,,,186.534,7.308959425232589,340.872,114.557,4.488685520475462,1.1376,191.774,135.148,56.626000000000005,1874.64,3959.835,2085.195,236.328,147.947,100.698548,0.0,0.8700026141389844,,,,,millions,NZD
FY2025,5236.437,,,,432.653,8.262354727078737,761.515,274.341,5.2390776400059815,2.7244,584.405,253.666,330.739,1995.222,4073.451,2078.229,164.978,179.391,100.698548,0.0,1.7200049398924797,,,,,millions,NZD
H1-2026,2605.703,,,,159.793,6.132433358675183,330.442,93.383,3.583792934190888,0.9274,209.588,105.878,103.71,2034.466,4199.131,2164.665,208.114,139.384,100.698548,0.0,0.8700026141389844,,,,,millions,NZD
FY2026,5383.52,,,,409.308,7.602980949267393,759.826,251.002,4.662414182542277,2.4926,589.418,197.328,392.09000000000003,2140.253,4400.537,2260.284,135.549,162.189,100.698548,0.0,1.7200049398924797,,,,,millions,NZD
