Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2017,,,,,,,,,,,,,,,,,,,,,,,,,,millions,NZD
FY2018,0.51168,,,,,,,-0.922675,-180.3,,-0.954425,-0.057317,-1.011742,0.207395,,,,3.61462,,,,,,,,millions,NZD
H1 2019,0.433188,,,,,,,-2.514651,-580.5,,-0.300311,-0.141285,-0.441596,0.891828,,,,,,2.054084,,,,,,millions,NZD
FY2019,0.921568,-0.324984,0.34116,37.0,,,-4.243396,-4.3765,-474.9,-0.045,-1.34323,-0.348025,-1.691255,-0.660743,7.027395,7.688138,,6.313146,97.295226,2.054084,,,,,,millions,NZD
H1 2020,0.737894,,0.422,57.2,,,-0.707,-0.862028,-116.8,,-0.809,-0.19,-0.999,-1.522771,13.338316,14.861087,1.605,11.481556,116.871,,,,,,,millions,NZD
FY2020,1.758263,-0.560142,0.896116,51.0,,,-1.771388,-2.363002,-134.4,-0.02,-1.857,-0.427,-2.284,2.242344,16.65627,14.413926,0.0147,13.589158,118.039366,,,,,,,millions,NZD
H1 2021,1.01,-0.354,0.616,61.0,,,-0.813,-0.946,-93.7,-0.007,-0.648,-0.211,-0.859,3.0,20.955,17.955,,15.458,135.451209,,,,,,,millions,NZD
FY2021,2.198,-0.681,1.415,64.4,,,-1.394,-1.688,-76.8,-0.0124,-1.118,-0.53,-1.648,2.432,23.246,20.814,,21.756,135.940949,0.175,,,,,,millions,NZD
H1 2022,1.445,,0.888,61.5,,,,-0.939,-65.0,-0.0071,-0.708,-0.023,-0.731,1.841,25.727,23.886,,21.918,137.970387,,,,,,,millions,NZD
FY2022,3.517,,2.342,66.6,,,,-1.282,-36.5,-0.0093,-0.666,-0.042,-0.708,1.668,30.126,28.458,,26.255,138.241759,0.131,,,,,,millions,NZD
H1 2023,2.577,,1.766,68.5,,,,-0.425,-16.5,-0.0031,-0.088,-0.046,-0.134,1.358,32.311,30.953,,29.807,138.765982,0.041,,,,,,millions,NZD
FY2023,5.813,,4.146,71.3,,,,-0.558,-9.6,-0.004,0.264,-0.118,0.146,1.395,36.002,34.607,,8.673,138.434287,0.257,,,,,,millions,NZD
H1 2024,3.608,,2.678,74.2,,,,-0.267,-7.4,-0.0019,0.464,-0.516,-0.052,1.314,35.04,33.726,,0.356,139.447832,0.189,,,,,,millions,NZD
FY2024,7.717,,5.823,75.5,,,,1.232,16.0,0.0088,1.475,-1.179,0.296,3.044,38.634,35.59,0.65,0.603,139.739655,0.211,,,,,,millions,NZD
H1 2025,4.565,,3.308,72.5,,,,0.07,1.5,0.0005,1.105,-0.905,0.2,3.343,41.002,37.659,,0.062,140.697531,,,,,,,millions,NZD
FY2025,8.995,-1.938,6.713,74.6,,,1.352,0.681,7.6,0.0048,2.166,-1.664,0.502,4.171,43.678,39.507,0.0,0.309,141.956883,0.446,,,,,,millions,NZD
H1 2026,4.476,,3.472,77.6,,,,0.227,5.1,0.0016,1.098,-1.065,0.033,4.518,49.19,44.672,,0.272,143.007632,,,,,,,millions,NZD
FY2026,9.247,-1.968,7.007,75.8,,,1.218,0.29,3.1,0.0019,1.975,-2.21,-0.235,9.454,56.334,46.88,0.0,4.521,149.553307,0.43,,,,,,millions,NZD
