Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,3056.0,,,,840.0,,,,,,,,millions,USD
FY2007,13048.0,10492.0,2556.0,19.589209074187615,1158.0,8.874923359901901,1448.0,788.0,6.039239730226854,3.72,810.0,353.0,457.0,3702.0,,,,577.0,,28.0,,,,,,millions,USD
H1-2008,7361.0,5775.0,1586.0,21.54598559978264,787.0,10.691482135579406,945.0,512.0,6.955576687950006,2.47,406.0,201.0,205.0,,,,,,196.5,17.0,0.25,,,,,millions,USD
Q2 2008,3887.0,3008.0,879.0,22.61384100848984,468.0,12.040133779264215,,310.0,7.975302289683562,1.5,,,,4141.0,,,,522.0,196.6,,0.125,,,,,millions,USD
Q3 2008,3693.0,2873.0,820.0,22.20417005144869,383.0,10.370972109396154,,247.0,6.688329271594909,1.18,319.0,129.0,190.0,4145.0,,,,572.0,196.5,,0.175,,,,,millions,USD
FY2008,14342.0,11402.0,2940.0,20.49923302189374,1272.0,8.869055919676475,1586.0,818.0,5.7035280992888024,3.87,987.0,543.0,444.0,3480.0,8519.0,5039.0,698.0,426.0,196.530548,28.0,,,,,,millions,USD
Q1 2009,2439.0,1994.0,445.0,18.24518245182452,29.0,1.1890118901189013,105.0,14.0,0.5740057400574006,0.04,76.0,64.0,12.0,3427.0,,,,353.0,197.0,6.0,0.175,,,,,millions,USD
H1-2009,4870.0,3977.0,893.0,18.33675564681725,150.0,3.0800821355236137,304.0,84.0,1.724845995893224,0.32,321.0,139.0,182.0,,,,,,197.2,12.0,0.35,,,,,millions,USD
Q2 2009,2431.0,1983.0,448.0,18.428630193336076,121.0,4.97737556561086,,70.0,2.879473467708762,0.28,245.0,75.0,170.0,3595.0,8121.0,4526.0,680.0,534.0,197.4,,0.175,,,,,millions,USD
Q3 2009,2530.0,2027.0,503.0,19.881422924901184,147.0,5.8102766798418966,,110.0,4.3478260869565215,0.48,409.0,65.0,344.0,3803.0,8355.0,4552.0,681.0,686.0,197.8,,0.175,,,,,millions,USD
FY2009,10800.0,8631.0,2169.0,20.083333333333332,682.0,6.314814814814815,1008.0,484.0,4.481481481481482,2.17,1137.0,310.0,827.0,4020.0,8816.0,4796.0,607.0,930.0,197.695124,20.0,,,,,,millions,USD
Q1 2010,2478.0,1877.0,601.0,24.253430185633576,246.0,9.927360774818402,325.0,170.0,6.860371267150928,0.75,126.0,47.0,79.0,4052.0,8769.0,4717.0,640.0,885.0,198.7,6.0,0.175,,,,,millions,USD
H1-2010,5686.0,4332.0,1354.0,23.812873724938445,642.0,11.290889905029898,803.0,440.0,7.7383046078086535,2.0,427.0,91.0,336.0,,,,,,197.9,11.0,0.35,,,,,millions,USD
Q2 2010,3208.0,2455.0,753.0,23.472568578553616,396.0,12.344139650872817,,270.0,8.41645885286783,1.25,301.0,44.0,257.0,4160.0,9210.0,5050.0,669.0,924.0,197.3,,0.175,,,,,millions,USD
Q3 2010,3401.0,2571.0,830.0,24.404586886209938,435.0,12.790355777712437,,309.0,9.085563069685387,1.45,192.0,79.0,113.0,4494.0,9872.0,5378.0,732.0,937.0,196.3,,0.2625,,,,,millions,USD
FY2010,13226.0,10058.0,3168.0,23.95282020263118,1602.0,12.112505670648723,1922.0,1140.0,8.619386057765007,5.29,1006.0,364.0,642.0,4996.0,10402.0,5406.0,657.0,1023.0,197.148407,22.0,,,,,,millions,USD
Q1 2011,3860.0,2903.0,957.0,24.792746113989637,529.0,13.704663212435234,608.0,365.0,9.455958549222798,1.75,88.0,91.0,-3.0,5199.0,10726.0,5527.0,685.0,779.0,196.1,5.0,0.2625,,,,,millions,USD
H1-2011,8501.0,6341.0,2160.0,25.408775438183746,1297.0,15.257028584872367,1456.0,902.0,10.610516409834139,4.36,744.0,215.0,529.0,,,,,,195.2,18.0,0.525,,,,,millions,USD
Q2 2011,4641.0,3438.0,1203.0,25.921137685843572,768.0,16.54815772462831,,537.0,11.570782159017453,2.61,656.0,124.0,532.0,5517.0,11313.0,5796.0,702.0,1111.0,194.4,,0.2625,,,,,millions,USD
Q3 2011,4626.0,3438.0,1188.0,25.680933852140075,639.0,13.813229571984436,,472.0,10.203199308257673,2.35,,162.0,,5544.0,11338.0,5794.0,665.0,1165.0,192.7,,0.4,,,,,millions,USD
FY2011,18048.0,13459.0,4589.0,25.426640070921984,2681.0,14.854831560283689,3006.0,1946.0,10.782358156028367,9.58,,622.0,,5831.0,11668.0,5837.0,755.0,1484.0,193.597878,42.0,,,,,,millions,USD
H1-2012,8924.0,6516.0,2408.0,26.983415508740478,1296.0,14.522635589421784,1467.0,970.0,10.869565217391305,4.86,,266.0,,,,,,,190.5,21.0,0.8,,,,,millions,USD
Q2 2012,4472.0,3274.0,1198.0,26.788908765652952,648.0,14.490161001788909,733.0,475.0,10.621645796064401,2.39,,126.0,,6358.0,12119.0,5761.0,745.0,1317.0,190.8,7.0,0.4,,,,,millions,USD
Q3 2012,4118.0,3076.0,1042.0,25.303545410393397,493.0,11.971830985915492,,370.0,8.984944147644487,1.87,,158.0,,6834.0,12414.0,5580.0,747.0,1033.0,189.0,,0.5,,,,,millions,USD
FY2012,17334.0,12918.0,4416.0,25.47594323295258,2254.0,13.00334602515288,2615.0,1738.0,10.026537440867658,8.69,,690.0,,6974.0,12548.0,5574.0,759.0,1369.0,189.668704,36.0,,,,,,millions,USD
Q1 2013,3922.0,2965.0,957.0,24.400815910249875,414.0,10.55583885772565,512.0,312.0,7.955124936257012,1.5,,114.0,,7045.0,12756.0,5711.0,790.0,1483.0,188.8,7.0,0.5,,,,,millions,USD
H1-2013,8447.0,6337.0,2110.0,24.979282585533326,1024.0,12.122647093642714,1224.0,753.0,8.914407481946252,3.7,,275.0,,,,,,,188.5,19.0,1.0,,,,,millions,USD
Q2 2013,4525.0,3372.0,1153.0,25.48066298342541,610.0,13.480662983425415,,441.0,9.74585635359116,2.2,,161.0,,7093.0,13048.0,5955.0,797.0,1382.0,188.2,,0.5,,,,,millions,USD
Q3 2013,4266.0,3185.0,1081.0,25.339896858884202,524.0,12.28316924519456,,374.0,8.76699484294421,1.91,,142.0,,7464.0,14336.0,6872.0,1778.0,2499.0,186.5,,0.625,,,,,millions,USD
FY2013,17301.0,13021.0,4280.0,24.738454424599734,2101.0,12.143806716374776,2508.0,1588.0,9.178660193052425,7.93,,676.0,,7870.0,14728.0,6858.0,1723.0,2699.0,187.417841,37.0,,,,,,millions,USD
