Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,Units,Currency
FY2019,,,,,,,,,,,,,,1.546,1.546,0,0,0,1.5273,,,millions,NZD
FY2020,,,,,,,,-0.29,,-0.0581,,,,4.763,4.763,0,0,0,4.9907,,,millions,NZD
FY2021,,,,,,,,3.711,,0.3603,,,,13.542,13.542,0,0,0,10.3002,,,millions,NZD
FY2022,,,,,,,,40.041,,0.8824,,,,99.699,99.699,0,0,0,45.3778,,,millions,NZD
FY2023,,,,,,,,-20.324,,-0.4511,,,,78.663,78.663,0,0,0,45.0535,,,millions,NZD
FY2024,,,,,,,,1.591,,0.0401,,,,70.867,70.867,0,0,0,39.6768,,,millions,NZD
FY2025,,,,,,,,-1.267,,-0.0398,,,,55.582,55.582,0,0,0,31.8282,,,millions,NZD
FY2026,,,,,,,,-8.213,,-0.3677,,,,30.793,30.793,0,0,0,22.3361,,,millions,NZD
