Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,3832.597,,,,987.672,,,,,,,,millions,USD
FY2007,8453.515,,,,,,,653.746,7.733422132686818,5.38,1203.561,58.676,1144.885,4088.903,,,,804.964,121.559567,,,,,,,millions,USD
H1-2008,4426.085,,,,,,,376.784,8.512805334737132,3.15,433.66,28.798,404.862,,,,,,119.551305,,,,,,,millions,USD
Q2 2008,2248.76,,,,,,,189.954,8.447055266013269,1.59,,,,,,,,956.603,119.640883,,,,,,,millions,USD
Q3 2008,1954.535,,,,,,,-111.429,-5.701049098634713,-0.94,380.71099999999996,8.59,372.121,,,,,1053.679,117.985882,,,,,,,millions,USD
FY2008,8601.228,,,,,,,447.796,5.2061868375073885,3.76,999.135,56.068,943.067,3709.505,24514.586,20805.081,,1040.684,117.368534,,,,,,,millions,USD
Q1 2009,2087.877,,,,,,,80.581,3.859470648893589,0.68,-264.569,13.286,-277.855,,,,,664.339,117.967747,,,,,,,millions,USD
H1-2009,4361.486,,,,,,,273.903,6.280038500639462,2.31,-173.757,28.062,-201.81900000000002,,,,,,118.435031,,,,,,,millions,USD
Q2 2009,2273.609,,,,,,,193.322,8.502869226854749,1.63,90.81200000000001,14.776000000000002,76.03600000000002,4364.577,24822.474,20457.897,,809.182,118.728304,,,,,,,millions,USD
Q3 2009,2156.873,,,,,,,144.73,6.7101771870666465,1.22,386.796,10.303999999999998,376.492,4903.449,25665.578,20762.129,,1235.851,118.291841,,,,,,,millions,USD
FY2009,8700.501,,,,,,,430.574,4.94884145177387,3.63,269.925,55.885,214.04000000000002,4707.156,25860.667,21007.418,,1318.552,116.648714,,,,,,,millions,USD
Q1 2010,2167.856,,,,,,,157.223,7.252465108383582,1.34,121.893,13.196,108.697,4973.585,26238.814,21265.229,,932.541,117.194873,,,,,,,millions,USD
H1-2010,4308.15,,,,,,,321.898,7.471838260042015,2.8,318.284,27.832,290.452,,,,,,115.091232,,,,,,,millions,USD
