Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,0.0,,,,,,,,,,,,millions,USD
Q1 2007,,,,,,,,,,,,,,,,,,,,,0.54,,,,,millions,USD
Q2 2007,,,,,,,,,,,,,,,,,,,,,0.54,,,,,millions,USD
Q3 2007,,,,,,,,,,,,,,,,,,,,,0.54,,,,,millions,USD
Q4 2007,,,,,,,,,,,,,,,,,,,,,0.54,,,,,millions,USD
FY2007,77300.0,,,,,,,3900.0,5.045278137128072,0.68,,4003.0,,118755.0,,,,,4924.0,,,,,,,millions,USD
Q1 2008,,,,,,,,,,,,,,,,,,,,,0.32,,,,,millions,USD
Q2 2008,,,,,,,,,,,,,,,,,,,,,0.32,,,,,millions,USD
Q3 2008,16258.0,,,,,,,-2908.0,-17.88657891499569,-0.61,,,,129524.0,,,,,5831.1,,0.32,,,,,millions,USD
Q4 2008,,,,,,,,,,,,,,,,,,,,,0.16,,,,,millions,USD
FY2008,51599.0,,,,,,,-28027.0,-54.31694412682416,-5.63,,3780.0,,144022.0,1938470.0,1794448.0,359593.0,,5768.9,3290.0,,,,,,millions,USD
Q1 2009,24521.0,,,,,,,1593.0,6.496472411402471,-0.18,,282.0,,145927.0,,,,,5953.3,,0.01,,,,,millions,USD
H1-2009,54490.0,,,,,,,5872.0,10.77628922738117,0.31,,615.0,,,,,,,5960.6,,,,,,,millions,USD
Q2 2009,29969.0,,,,,,,4279.0,14.278087356935501,0.49,,333.0,,154168.0,,,,,5967.8,,,,,,,millions,USD
Q3 2009,20390.0,,,,,,,175.0,0.8582638548307995,-0.27,,244.0,,142949.0,1888599.0,1745650.0,379557.0,,12216.0,,,,,,,millions,USD
Q4 2009,5405.0,,,,,,,-7579.0,-140.22201665124885,-0.33,,,,,,,,,,,,,,,,millions,USD
FY2009,80285.0,,,,,,,-1606.0,-2.0003736688048828,-7.99,,2264.0,,154973.0,1856646.0,1701673.0,364019.0,,1209.9,3822.0,,,,,,millions,USD
Q1 2010,25421.0,,,,,,,4460.0,17.544549781676565,1.55,,278.0,,153779.0,2002213.0,1848434.0,439274.0,,29333.5,,,,,,,millions,USD
H1-2010,47492.0,,,,,,,7185.0,15.128863808641455,2.47,,528.0,,,,,,,2954.4,654.0,,,,,,millions,USD
Q2 2010,22071.0,,,,,,,2725.0,12.34651805536677,0.93,,250.0,,157330.0,1937656.0,1780326.0,413297.0,,2975.3,269.0,,,,,,millions,USD
Q3 2010,20738.0,,,,,,,2227.0,10.738740476420098,0.74,,277.0,,165183.0,1983280.0,1818097.0,387330.0,,2977.8,641.0,,,,,,millions,USD
Q4 2010,18371.0,,,,,,,1471.0,8.007185237602743,0.45,,,,,,,,,,,,,,,,millions,USD
FY2010,86601.0,,,,,,,10883.0,12.566829482338541,3.65,,2363.0,,165789.0,1913902.0,1748113.0,381183.0,,2967.8,1937.0,,,,,,millions,USD
Q1 2011,19726.0,,,,,,,3071.0,15.568285511507653,1.02,,688.0,,173393.0,1947815.0,1774422.0,376541.0,,2996.6,454.0,,,,,,millions,USD
H1-2011,40348.0,,,,,,,6474.0,16.045404976702688,2.14,,1530.0,,,,,,,2996.8,769.0,,,,,,millions,USD
Q2 2011,20622.0,,,,,,,3403.0,16.50179420036854,1.12,,842.0,,178645.0,1956626.0,1777981.0,352458.0,,2997.0,394.0,0.01,,,,,millions,USD
Q3 2011,20831.0,,,,,,,3771.0,18.10282751668187,1.27,,917.0,,179342.0,1935992.0,1756650.0,333824.0,,2998.6,356.0,0.01,,,,,millions,USD
Q4 2011,17174.0,,,,,,,998.0,5.811109817165483,0.32,,,,,,,,,,,0.01,,,,,millions,USD
FY2011,77331.0,,,,,,,11215.0,14.50259275064334,3.73,,3448.0,,179573.0,1873878.0,1694305.0,323505.0,,2998.8,1630.0,,,,,,millions,USD
Q1 2012,19121.0,,,,,,,3057.0,15.987657549291356,0.98,,844.0,,183723.0,1944423.0,1760700.0,311079.0,,3014.5,415.0,0.01,,,,,millions,USD
