Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,6651.4,,,,861.463,,,,,,,,millions,USD
FY2007,9734.856,5242.413,4492.443,46.14801698145305,2371.506,24.360976680086484,2639.8399999999997,1710.196,17.567758578041627,1.2,2209.296,,,7821.409,,,,1202.722,1427.002,161.196,,,,,,millions,USD
Q3 2008,1848.168,1105.854,742.314,40.16485514303895,228.332,12.35450456884872,,164.768,8.915206842667983,0.12,,,,,,,,1140.532,1367.557,,,,,,,millions,USD
FY2008,8129.24,4686.412,3442.828,42.351166898750684,1355.431,16.67352667654049,1675.482,960.746,11.818398767904503,0.7,1710.468,,,7549.0,11006.318,3457.36,202.644,1411.0,1374.507,178.943,0.06,,,,,millions,USD
Q1 2009,1333.396,941.82,391.576,29.36681975947131,-196.092,-14.706208808186016,-124.86400000000002,-132.934,-9.969581429672806,-0.1,-185.217,,,,,,,1366.196,1329.223,33.608,,,,,,millions,USD
H1-2009,2353.473,1806.378,547.095,23.246283258826423,-489.375,-20.793737595459987,-343.267,-388.324,-16.500040578328285,-0.29,-100.917,,,,,,,,1330.476,72.78,,,,,,millions,USD
Q2 2009,1020.077,864.558,155.519,15.245809875136878,-293.283,-28.7510648705931,,-255.39,-25.036345295502198,-0.19,84.30000000000001,,,,,,,1466.976,1331.729,,,,,,,millions,USD
Q3 2009,1133.74,808.866,324.874,28.655070827526597,-77.183,-6.807821899200875,,-54.865,-4.839292959585091,-0.04,193.71300000000002,,,7013.609,9580.281,2566.672,202.403,1555.47,1333.278,43.334,,,,,,millions,USD
Q4 2009,1526.394,,558.836,36.611517078814515,,,,137.862,9.031875125295304,0.1,,,,,,,,,,,0.06,,,,,millions,USD
FY2009,5014.0,3583.0,1431.0,28.540087754287995,-394.0,-7.857997606701236,-103.0,-305.0,-6.082967690466693,-0.23,333.0,,,7094.0,9574.0,2479.635,203.134,1576.0,1333.0,147.0,0.06,,,,,millions,USD
Q1 2010,1849.0,1138.0,711.0,38.4532179556517,116.0,6.273661438615467,192.0,83.0,4.488912925905895,0.06,372.0,,,7148.143,10003.838,2855.695,212.947,1399.0,1350.0,34.0,0.07,,,,,millions,USD
H1-2010,4144.0,2506.0,1638.0,39.52702702702703,502.0,12.113899613899614,665.0,347.0,8.373552123552123,0.26,899.0,,,,,,,,1351.0,62.0,,,,,,millions,USD
Q2 2010,2296.0,1369.0,927.0,40.37456445993031,386.0,16.81184668989547,,264.0,11.498257839721255,0.2,527.0,,,7321.081,10449.749,3128.668,206.65,1596.0,1352.0,29.0,0.07,,,,,millions,USD
Q3 2010,2518.0,1658.0,860.0,34.154090548054015,183.0,7.2676727561556795,,123.0,4.88482922954726,0.09,299.0,,,7278.139,10726.148,3448.009,207.848,1564.0,1349.0,32.0,0.07,,,,,millions,USD
Q4 2010,2886.0,,1217.0,42.16909216909217,,,,468.0,16.216216216216218,0.35,,,,,,,,,,,0.07,,,,,millions,USD
