Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2016,41553.441,,,,,,,6283.397,15.1,1.473,,,,46345.35,,,525.978,,,,,,,,,millions,HKD
FY2017,48639.742,,,,,,14147.0,10504.361,21.6,2.451,18519.7,-2008.27,16511.43,55481.697,83814.682,27799.1,9944.0,15702.43,4311.140201,,,,,,,millions,HKD
FY2018,55210.901,,,,,,16857.0,13570.284,24.6,3.128,13783.7,-3008.74,10774.96,62280.259,87383.831,24552.631,9054.95,13778.102,4338.572549,,,,,,,millions,HKD
FY2019,51901.991,,,,,,16479.0,13127.855,25.3,3.011,19442.3,-4118.39,15323.91,73587.393,95696.172,21541.293,553.114,14646.088,4346.690621,,,,,,,millions,HKD
FY2020,12876.099,,,,,,-1020.0,-3913.243,-30.4,-0.916,-7631.34,-5772.3,-13403.64,67423.781,92726.779,24689.597,9233.014,15840.366,4337.820915,,,,,,,millions,HKD
FY2021,19695.53,,,,,,3537.0,1432.358,7.3,0.305,-3487.21,-6907.67,-10394.88,68424.679,85243.425,16167.685,6386.231,18374.824,4361.381893,,,,,,,millions,HKD
FY2022,11473.793,,,,,,-553.0,-3448.177,-30.1,-0.787,-3091.89,-5062.7,-8154.59,63913.936,80961.332,16495.967,7505.246,14022.744,4362.354183,,,,,,,millions,HKD
H1 FY2023,15715.349,,,,,,6011.0,2897.45,18.4,0.662,5377.842,-3269.042,2108.8,,,,,,4375.40423,,,,,,,millions,HKD
FY2023,35684.253,,,,,,9955.0,6873.976,19.3,1.562,11593.8,-5959.37,5634.43,70759.172,87215.455,15998.364,1452.958,14511.77,4371.736335,,,,,,,millions,HKD
H1 FY2024,21470.552,,,,,,6011.0,4407.244,20.5,1.003,5333.442,-2583.381,2750.061,73835.115,91594.458,17284.113,3836.681,17372.495,4375.396216,,,,,,,millions,HKD
FY2024,43432.373,,,,,,12188.0,8814.404,20.3,2.003,11550.263,-4828.078,6722.185,75945.644,94577.891,18186.407,4178.906,20393.568,4375.280608,,,,,,,millions,HKD
H1 FY2025,23245.975,,,,,,6865.0,5263.289,22.6,1.198,6450.909,-1980.916,4469.993,79595.788,94812.478,14741.618,415.615,17207.548,4385.722697,,,,,,,millions,HKD
FY2025,49242.325,,,,,,14502.0,10719.989,21.8,2.44,14253.563,-3430.885,10822.678,83143.496,99844.492,16213.008,1294.122,14321.52,4381.333435,,,,,,,millions,HKD
