Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1 FY2016,2419.0,,,,-249.3,-10.3,-183.1,-250.1,-10.3,-1.219,139.2,44.2,95.0,1895.3,2567.5,672.2,7.9,380.8,205.2,5.4,,,,,,millions,AUD
FY2016,4663.9,,,,-215.5,-4.6,-89.1,-216.5,-4.6,-1.068,131.3,108.9,22.4,1832.5,2570.9,738.4,6.2,248.3,202.7,9.3,,,,,,millions,AUD
H1 FY2017,2389.5,,,,97.4,4.1,153.3,80.0,3.3,0.402,114.0,67.9,46.1,1894.3,2656.1,761.8,7.0,317.6,199.0,6.9,,,,,,millions,AUD
FY2017,5089.6,,,,201.2,4.0,313.5,203.6,4.0,1.016,266.4,126.5,139.9,1967.6,2743.0,775.4,5.5,378.5,200.4,29.9,,,,,,millions,AUD
H1 FY2018,2981.8,,,,122.4,4.1,178.6,91.5,3.1,0.448,131.2,84.7,46.5,2029.9,2820.2,790.3,4.4,393.9,204.2,10.9,,,,,,millions,AUD
FY2018,6457.9,,,,278.6,4.3,395.8,203.5,3.2,0.987,252.1,176.1,76.0,2188.7,3201.8,1013.1,41.0,339.1,206.2,29.0,,,,,,millions,AUD
H1 FY2019,3339.2,,,,108.9,3.3,173.1,76.5,2.3,0.371,20.0,84.5,-64.5,2257.1,3128.8,871.7,62.5,216.1,206.2,10.1,,,,,,millions,AUD
FY2019,6650.2,,,,225.0,3.4,358.1,152.6,2.3,0.742,360.1,197.1,163.0,2298.7,3185.4,886.7,35.4,382.9,205.7,18.8,,,,,,millions,AUD
H1 FY2020,2714.0,,,,-95.2,-3.5,2.9,-91.1,-3.4,-0.449,-34.1,80.0,-114.1,2166.7,3342.1,1175.4,71.7,222.9,202.9,7.7,,,,,,millions,AUD
FY2020,4917.5,,,,-238.8,-4.9,-36.0,-265.3,-5.4,-1.312,-65.3,140.5,-205.8,1982.3,3206.1,1223.8,116.9,227.3,202.2,14.4,,,,,,millions,AUD
H1 FY2021,2457.3,,,,78.5,3.2,177.1,53.0,2.2,0.263,149.3,63.7,85.6,1925.0,3148.1,1223.1,144.0,309.4,201.5,10.3,,,,,,millions,AUD
FY2021,5925.9,,,,314.0,5.3,507.3,229.4,3.9,1.128,129.4,129.7,-0.3,2119.1,3747.8,1628.7,232.0,240.3,203.4,22.9,,,,,,millions,AUD
H1 FY2022,4269.8,,,,341.4,8.0,442.0,253.2,5.9,1.241,290.8,81.3,209.5,2307.9,3817.3,1509.4,126.8,171.9,204.0,9.0,,,,,,millions,AUD
FY2022,9275.6,,,,773.5,8.3,976.3,599.3,6.5,2.956,547.8,276.2,271.6,2537.5,4439.5,1902.0,355.5,252.8,202.7,21.2,,,,,,millions,AUD
H1 FY2023,3841.7,,,,163.4,4.3,270.2,101.0,2.6,0.512,322.0,127.2,194.8,2562.2,4352.3,1790.1,421.0,387.7,197.3,8.3,,,,,,millions,AUD
FY2023,8082.1,,,,292.9,3.6,515.6,181.1,2.2,0.917,449.2,232.5,216.7,2656.7,4705.7,2049.0,444.2,308.7,197.5,19.0,,,,,,millions,AUD
H1 FY2024,3519.1,,,,190.5,5.4,297.9,65.8,1.9,0.335,101.8,93.1,8.7,2644.4,4763.7,2119.3,542.7,209.2,196.4,11.0,,,3519.1,,,millions,AUD
FY2024,7224.0,,,,130.3,1.8,361.9,-57.8,-0.8,-0.299,202.5,214.6,-12.1,2562.7,4904.7,2342.0,505.0,93.1,193.3,18.5,,,7224.0,,,millions,AUD
H1 FY2025,3662.9,,,,66.4,1.8,194.9,9.4,0.3,0.049,347.8,83.5,264.3,2738.5,4469.1,1730.6,302.0,201.1,,8.3,,,3662.9,,,millions,AUD
FY2025,7524.5,,,,68.6,0.9,323.7,-19.0,-0.3,-0.099,297.1,194.1,103.0,2586.8,4446.1,1859.3,513.4,181.1,191.9,16.5,,,7524.5,,,millions,AUD
H1 FY2026,3791.2,,,,15.1,0.4,143.8,-29.9,-0.8,-0.155,155.2,66.5,88.7,2497.8,4337.1,1839.3,412.9,106.1,192.9,6.6,,,3791.2,,,millions,AUD
