Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2015,80700.0,,,,22020.0,27.3,28785.0,15670.0,19.4,6.2,19168.0,10871.0,8297.0,93118.0,203964.0,103032.0,55483.0,3565.0,2526.45,,,,,,,millions,HKD
FY2016,79434.0,,,,17146.0,21.6,24055.0,12711.0,16.0,5.03,23676.0,9756.0,13920.0,98010.0,205978.0,100205.0,51646.0,4467.0,2526.45,,,,,,,millions,HKD
FY2017,92073.0,,,,18698.0,20.3,26066.0,14249.0,15.5,5.64,24417.0,9538.0,14879.0,108697.0,228151.0,106644.0,57341.0,6529.0,2526.45,,,,,,,millions,HKD
FY2018,91425.0,,,,18162.0,19.9,26167.0,13550.0,14.8,5.36,23951.0,10327.0,13624.0,109053.0,230514.0,105582.0,55298.0,7365.0,2526.45,,,,,,,millions,HKD
FY2019,85689.0,,,,7649.0,8.9,15767.0,4657.0,5.4,1.84,21345.0,10448.0,10897.0,105455.0,221623.0,102294.0,52349.0,7881.0,2526.45,,,,,,,millions,HKD
FY2020,79590.0,,,,14716.0,18.5,23192.0,11456.0,14.4,4.53,22374.0,10586.0,11788.0,112200.0,234233.0,108261.0,54348.0,10158.0,2526.45,,,,,,,millions,HKD
FY2021,83959.0,,,,11101.0,13.2,20409.0,8491.0,10.1,3.36,18078.0,12431.0,5647.0,113034.0,239809.0,113100.0,58215.0,7900.0,2526.45,,,,,,,millions,HKD
FY2022,100662.0,,,,972.0,1.0,9876.0,924.0,0.9,0.37,12734.0,14553.0,-1819.0,105498.0,236026.0,120332.0,59217.0,4251.0,2526.45,,,,,,,millions,HKD
H1 FY2023,43302.0,,,,5225.0,12.1,9583.0,5060.0,11.7,2.0,5922.0,5573.0,349.0,,,,,,2526.45,,,,,,,millions,HKD
FY2023,87169.0,,,,9316.0,10.7,17910.0,6655.0,7.6,2.63,23567.0,11776.0,11791.0,102331.0,229051.0,116669.0,57515.0,5182.0,2526.45,,,,,,,millions,HKD
H1 FY2024,44086.0,,,,7355.0,16.7,11909.0,5951.0,13.5,2.36,9016.0,7468.0,1548.0,103535.0,234343.0,120846.0,61765.0,2929.0,2526.45,,,,,,,millions,HKD
FY2024,90964.0,,,,14903.0,16.4,24179.0,11742.0,12.9,4.65,23140.0,15076.0,8064.0,104055.0,233713.0,123595.0,65154.0,4976.0,2526.45,,,,,,,millions,HKD
H1 FY2025,42854.0,,,,7137.0,16.7,11858.0,5624.0,13.1,2.23,7991.0,7956.0,35.0,105790.0,240482.0,124835.0,65398.0,2982.0,2526.45,,,,,,,millions,HKD
FY2025,88018.0,,,,14272.0,16.2,23990.0,10468.0,11.9,4.14,24378.0,15539.0,8839.0,107610.0,238644.0,121219.0,61829.0,3905.0,2526.45,,,,,,,millions,HKD
H1 FY2026,42856.0,,,,7213.0,16.8,12376.0,5997.0,14.0,2.37,8090.0,7093.0,997.0,110462.0,245864.0,125587.0,66643.0,4401.0,2526.45,,,,,,,millions,HKD
