Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2016,114.06,-104.883,29.266,,,,13.816,2.593,,0.02,4.05,-6.972,-2.922,37.014,165.723,128.709,19.0,2.419,,,,,,,,millions,NZD
FY2017,136.351,-119.879,57.957,,,,38.533,22.764,,0.16,5.33,-7.449,-2.119,158.675,204.512,45.837,0.414,10.647,,0.142,,,,,,millions,NZD
H1 FY2018,87.688,-76.244,34.426,,,,4.728,15.735,,0.11,14.228,-5.263,8.965,171.454,226.851,55.397,1.513,15.529,138.32,0.121,,,,,,millions,NZD
FY2018,160.271,-145.32,50.048,,,,28.482,16.125,,0.12,24.838,-14.022,10.816,166.301,215.974,49.673,0.461,14.428,,0.263,,,,,,millions,NZD
H1 FY2019,87.881,-82.316,36.744,,,,7.007,15.08,,0.11,1.091,-8.812,-7.721,,216.974,68.765,0.416,7.425,,0.14,,,,,,millions,NZD
FY2019,172.609,-172.147,44.822,,,,23.063,11.35,,0.08,10.841,-14.191,-3.35,168.752,222.06,53.308,0.416,6.231,,,,,,,,millions,NZD
H1 FY2020,84.189,-74.83,47.886,,,,7.064,20.766,,0.15,2.041,-10.409,-8.368,187.441,272.067,84.626,3.104,4.962,,0.164,,,,,,millions,NZD
FY2020,155.344,-145.768,58.349,,26.689,,36.074,18.004,,0.13,4.224,-16.148,-11.924,184.314,274.184,89.87,1.132,7.115,,0.167,,,,,,millions,NZD
FY2021-7mo,95.239,-98.82,14.153,,4.975,,9.964,-7.079,,-0.05,-0.881,-4.837,-5.718,192.543,288.016,95.473,3.024,3.479,138.986,0.263,,,,,,millions,NZD
H1 FY2021,82.279,-78.35,14.343,,,,0.274,-4.323,,-0.03,-6.679,-4.399,-11.078,194.415,298.565,104.15,2.614,5.581,,0.164,,,,,,millions,NZD
H1 FY2022,80.095,-86.621,12.88,,,,-1.114,-5.596,,-0.04,8.973,-6.44,2.533,,,,,2.927,138.986,0.121,,,,,,millions,NZD
FY2022,174.53,-177.774,12.743,,-84.973,,-15.593,-73.202,,-0.53,7.008,-10.295,-3.287,111.229,197.328,86.099,0.0,2.913,139.004,,,,,,,millions,NZD
H1 FY2023,80.033,-89.921,-8.045,,,,-17.984,-24.487,,-0.05,9.282,-4.56,4.722,141.219,184.794,43.575,1.636,19.8,541.455,,,,,,,millions,NZD
FY2023,167.131,-164.657,30.623,,3.276,,11.698,1.891,,0.0,10.475,-4.557,5.918,167.906,201.288,33.382,0.75,19.221,541.455,,,,,,,millions,NZD
H1 FY2024,91.561,-84.435,27.11,,,,18.276,10.63,,0.02,11.768,-1.573,10.195,174.232,208.965,34.733,0.75,28.666,541.455,,,,,,,millions,NZD
FY2024,187.106,-171.203,65.378,,39.405,,46.99,28.452,,0.05,13.213,-6.049,7.164,190.295,238.945,48.65,3.417,20.908,541.455,,,,,,,millions,NZD
FY2025-8mo,117.719,-117.57,10.237,,-9.599,,-3.709,-6.327,,-0.01,10.63,-12.864,-2.234,197.338,241.269,43.931,2.0,45.629,538.182,0.069,,,,,,millions,NZD
H1 FY2025,101.718,-100.454,24.61,,8.756,,12.481,6.006,,0.01,16.204,-5.212,10.992,193.59,241.398,47.808,1.131,28.298,538.686,,,,,,,millions,NZD
FY2025-Jan,210.993,-193.039,45.365,,18.247,,26.384,13.359,,0.02,38.458,-10.743,27.715,197.031,252.196,55.165,4.505,49.738,538.433,0.14,,,,,,millions,NZD
H1 FY2026-Jul,94.471,-89.986,-12.714,,-29.594,,-25.065,-20.845,,-0.04,19.645,-8.501,11.144,183.565,225.446,41.881,2.358,57.354,538.182,0.033,,,,,,millions,NZD
H1 FY2026-Mar,100.253,-88.19,35.656,,19.027,,23.954,13.808,,0.03,7.306,-12.304,-4.998,211.256,263.033,51.777,1.934,40.155,538.182,0.069,,,,,,millions,NZD
