Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,,,,,1668.0,,,,,,,,millions,USD
FY2007,8357.0,2342.0,6015.0,71.97558932631327,-14.0,-0.16752423118343904,904.0,-495.0,-5.92317817398588,-0.33,934.0,363.0,571.0,,,,,1452.0,1486.9,122.0,,,,,,millions,USD
H1-2008,4071.0,1185.0,2886.0,70.89167280766397,883.0,21.69000245639892,,420.0,10.316875460574797,0.28,524.0,136.0,388.0,,,,,,1502.6,,,,,,,millions,USD
Q2 2008,2024.0,604.0,1420.0,70.15810276679841,303.0,14.970355731225297,,98.0,4.841897233201581,0.07,,,,,,,,1616.0,1505.2,,,,,,,millions,USD
Q3 2008,1978.0,655.0,1323.0,66.88574317492416,28.0,1.4155712841253791,,-62.0,-3.1344792719919106,-0.04,638.0,72.0,566.0,,,,,1734.0,1500.9,,,,,,,millions,USD
FY2008,8050.0,2469.0,5581.0,69.32919254658385,-1505.0,-18.695652173913043,-641.0,-2036.0,-25.29192546583851,-1.36,1216.0,362.0,854.0,13174.0,27139.0,,6745.0,1641.0,1498.5,138.0,,,,,,millions,USD
Q1 2009,2010.0,607.0,1403.0,69.80099502487562,11.0,0.5472636815920399,,-13.0,-0.6467661691542288,-0.01,261.0,60.0,201.0,,,,,897.0,1504.8,45.0,,,,,,millions,USD
H1-2009,4084.0,1237.0,2847.0,69.71106758080313,287.0,7.0274240940254655,,145.0,3.550440744368266,0.1,680.0,134.0,546.0,,,,,,1511.6,78.0,,,,,,millions,USD
Q2 2009,2074.0,630.0,1444.0,69.62391513982642,275.0,13.25940212150434,,158.0,7.618129218900675,0.1,419.0,74.0,345.0,13414.0,26193.0,,6250.0,1194.0,1514.5,,,,,,,millions,USD
Q3 2009,2025.0,629.0,1396.0,68.93827160493828,51.0,2.5185185185185186,,-94.0,-4.6419753086419755,-0.06,484.0,91.0,393.0,13297.0,26229.0,,6030.0,1381.0,1509.3,,,,,,,millions,USD
Q4 2009,2079.0,,1369.0,65.84896584896585,-1231.0,-59.21115921115921,,-1075.0,-51.7075517075517,-0.71,,,,,,,,,,,,,,,,millions,USD
FY2009,8188.0,2576.0,5612.0,68.53932584269663,-894.0,-10.918417195896433,-60.0,-1025.0,-12.518319491939423,-0.68,835.0,312.0,523.0,12301.0,25177.0,,5918.0,864.0,1507.9,144.0,,,,,,millions,USD
Q1 2010,1960.0,663.0,1297.0,66.1734693877551,-1486.0,-75.81632653061224,,-1589.0,-81.07142857142857,-1.05,-284.0,70.0,-354.0,10781.0,22853.0,,5921.0,519.0,1514.5,56.0,,,,,,millions,USD
H1-2010,3888.0,1316.0,2572.0,66.1522633744856,-1255.0,-32.278806584362144,,-1491.0,-38.348765432098766,-0.98,2.0,131.0,-129.0,,,,,,1515.6,92.0,,,,,,millions,USD
