Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,5251.0,,,,281.0,,,,,,,,millions,USD
FY2007,7234.0,,,,1003.0,13.865081559303292,,864.0,11.943599668233343,2.66,1263.0,170.0,1093.0,6261.0,,,,584.0,326.9,204.0,,,,,,millions,USD
H1-2008,3861.0,,,,542.0,14.037814037814037,650.0,1351.0,34.99093499093499,4.32,268.0,58.0,210.0,,,,,,312.5,142.0,,,,,,millions,USD
Q2 2008,1956.0,,,,255.0,13.03680981595092,313.0,1133.0,57.92433537832311,3.71,,,,,,,,466.0,305.3,,,,,,,millions,USD
Q3 2008,1846.0,,,,247.0,13.380281690140844,296.0,117.0,6.338028169014084,0.4,-231.0,22.0,-253.0,,,,,478.0,293.9,,,,,,,millions,USD
FY2008,7528.0,,,,940.0,12.48671625929862,,1462.0,19.420828905419764,4.8,968.0,103.0,865.0,5415.0,22940.0,17525.0,1977.0,582.0,304.5,248.0,,,,,,millions,USD
Q1 2009,1846.0,,,,366.0,19.826652221018417,,280.0,15.167930660888407,0.96,553.0,21.0,532.0,,,,,501.0,276.8,40.0,,,,,,millions,USD
H1-2009,3728.0,,,,586.0,15.718884120171674,704.0,429.0,11.507510729613733,1.47,97.0,53.0,44.0,,,,,,292.2,95.0,,,,,,millions,USD
Q2 2009,1882.0,,,,220.0,11.689691817215728,278.0,149.0,7.917109458023379,0.51,-456.0,32.0,-488.0,5866.0,24438.0,18430.0,1930.0,537.0,274.5,55.0,,,,,,millions,USD
Q3 2009,1794.0,,,,194.0,10.813823857302118,250.0,120.0,6.688963210702341,0.41,84.0,33.0,51.0,5990.0,21641.0,15511.0,2010.0,580.0,273.9,,,,,,,millions,USD
Q4 2009,2073.0,,,,241.0,11.625663289917993,,198.0,9.55137481910275,0.69,,,,,,,,,,,,,,,,millions,USD
FY2009,7595.0,,,,1021.0,13.443054641211324,1170.0,792.0,10.42791310072416,2.57,500.0,140.0,360.0,5431.0,22958.0,17527.0,2008.0,217.0,291.1,209.0,,,,,,millions,USD
Q1 2010,1904.0,,,,273.0,14.338235294117647,,186.0,9.768907563025211,0.63,467.0,33.0,434.0,5402.0,22959.0,17502.0,2097.0,422.0,269.4,66.0,,,,,,millions,USD
H1-2010,3802.0,,,,541.0,14.229352972119939,,331.0,8.70594423987375,1.18,883.0,71.0,812.0,,,,,,281.7,123.0,,,,,,millions,USD
Q2 2010,1898.0,,,,268.0,14.120126448893572,,158.0,8.324552160168599,0.54,416.0,38.0,378.0,5428.0,23956.0,18478.0,1971.0,260.0,269.7,57.0,,,,,,millions,USD
Q3 2010,1801.0,,,,263.0,14.602998334258746,,147.0,8.162132148806219,0.51,-89.0,44.0,-133.0,5792.0,23358.0,17514.0,3756.0,335.0,270.9,43.0,,,,,,millions,USD
Q4 2010,2909.0,,,,422.0,14.506703334479202,,241.0,8.284633894809213,0.67,,,,,,,,,,,,,,,,millions,USD
FY2010,8512.0,,,,1244.0,14.614661654135338,1395.0,732.0,8.599624060150376,2.37,783.0,180.0,603.0,8306.0,28982.0,20676.0,4506.0,346.0,298.1,221.0,,,,,,millions,USD
Q1 2011,2759.0,,,,398.0,14.425516491482421,,255.0,9.242479159115621,0.71,155.0,56.0,99.0,8423.0,29802.0,21315.0,4911.0,682.0,330.5,74.0,,,,,,millions,USD
H1-2011,5570.0,,,,838.0,15.04488330341113,,522.0,9.371633752244165,1.46,419.0,99.0,320.0,,,,,,344.0,121.0,,,,,,millions,USD
Q2 2011,2811.0,,,,440.0,15.652792600498044,,267.0,9.498399146211312,0.75,264.0,43.0,221.0,8398.0,30496.0,22031.0,4531.0,300.0,326.7,47.0,,,,,,millions,USD
Q3 2011,2723.0,,,,328.0,12.045538009548293,,208.0,7.638633859713551,0.59,368.0,52.0,316.0,8233.0,28745.0,20466.0,4578.0,295.0,323.3,59.0,,,,,,millions,USD
Q4 2011,2994.0,,,,430.0,14.362057448229793,,280.0,9.352037408149632,0.83,,,,,,,,,,,,,,,,millions,USD
FY2011,11287.0,,,,1596.0,14.140161247452824,1816.0,1010.0,8.948347656596084,2.87,1018.0,241.0,777.0,8120.0,29552.0,21432.0,4492.0,272.0,340.9,235.0,,,,,,millions,USD
Q1 2012,2841.0,,,,402.0,14.149947201689548,,249.0,8.764519535374868,0.71,-15.0,71.0,-86.0,8358.0,30271.0,21855.0,4454.0,323.0,326.4,55.0,,,,,,millions,USD
H1-2012,5662.0,,,,796.0,14.058636524196396,,503.0,8.883786647827623,1.44,269.0,129.0,140.0,,,,,,336.1,105.0,,,,,,millions,USD
Q2 2012,2821.0,,,,394.0,13.966678482807515,,254.0,9.003899326479972,0.73,284.0,58.0,226.0,8152.0,30807.0,22597.0,4490.0,286.0,322.4,50.0,,,,,,millions,USD
Q3 2012,2737.0,,,,339.0,12.385823894775301,,210.0,7.672634271099745,0.62,598.0,72.0,526.0,8305.0,29509.0,21148.0,4402.0,290.0,318.7,55.0,,,,,,millions,USD
Q4 2012,3115.0,,,,461.0,14.799357945425362,,307.0,9.85553772070626,0.93,,,,,,,,,,,,,,,,millions,USD
FY2012,11514.0,,,,1596.0,13.861386138613863,1828.0,1020.0,8.858780614903596,2.99,1419.0,269.0,1150.0,7805.0,30486.0,22681.0,4165.0,291.0,332.6,212.0,,,,,,millions,USD
Q1 2013,2915.0,,,,410.0,14.065180102915953,,272.0,9.331046312178387,0.82,54.0,60.0,-6.0,7579.0,30029.0,22396.0,4572.0,408.0,309.1,69.0,,,,,,millions,USD
H1-2013,5812.0,,,,792.0,13.626978664831382,,524.0,9.015829318651067,1.58,387.0,122.0,265.0,,,,,,318.6,137.0,,,,,,millions,USD
Q2 2013,2897.0,,,,382.0,13.18605453917846,,252.0,8.698653779772178,0.76,333.0,62.0,271.0,7559.0,30062.0,22444.0,4439.0,266.0,307.5,68.0,,,,,,millions,USD
Q3 2013,2794.0,,,,364.0,13.027916964924838,,264.0,9.448818897637794,0.82,597.0,52.0,545.0,7534.0,29305.0,21715.0,4558.0,369.0,301.0,70.0,,,,,,millions,USD
Q4 2013,3209.0,,,,515.0,16.048613275163603,,360.0,11.21844811467747,,,,,,,,,,,,,,,,,millions,USD
FY2013,11815.0,,,,1671.0,14.143038510368175,1911.0,1148.0,9.716462124418113,3.53,1753.0,229.0,1524.0,8091.0,30251.0,22056.0,4389.0,477.0,315.4,300.0,,,,,,millions,USD
Q1 2014,2947.0,,,,469.0,15.914489311163896,,336.0,11.401425178147269,1.06,-11.0,55.0,-66.0,7946.0,30077.0,22071.0,4746.0,338.0,296.5,102.0,,,,,,millions,USD
H1-2014,5866.0,,,,914.0,15.581316058643027,,649.0,11.063757245141494,2.07,333.0,115.0,218.0,,,,,,304.4,175.0,,,,,,millions,USD
Q2 2014,2919.0,,,,445.0,15.244946899623157,,313.0,10.722850291195615,1.01,344.0,60.0,284.0,7700.0,31776.0,24017.0,5954.0,418.0,290.5,73.0,,,,,,millions,USD
