Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,3811.022,,,,372.721,,,,,,,,millions,USD
FY2007,7317.27,4697.768,2619.502,35.79889767631917,1005.497,13.741422689062995,1249.273,661.08,9.034516971493467,3.28,,173.653,,3946.173,,,,606.105,202.918,26.292,,,,,,millions,USD
H1-2008,3876.464,2457.299,1419.165,36.60978149158615,528.859,13.642819848191548,659.5730000000001,282.454,7.286382641500088,1.48,,85.115,,,,,,,191.966,14.033,,,,,,millions,USD
Q2 2008,2010.978,1271.359,739.619,36.77906968649085,293.088,14.574401112294616,,135.276,6.726876176666279,0.72,,,,,,,,742.613,190.589,,,,,,,millions,USD
Q3 2008,1965.776,1261.433,704.343,35.830277712211355,269.351,13.702018948242323,,187.65,9.545848560568446,1.01,,48.20399999999999,,,,,,575.932,187.706,,,,,,,millions,USD
FY2008,7568.888,4838.881,2730.007,36.06879900984134,1029.33,13.599487797943368,1290.484,590.831,7.806047599066073,3.13,,175.795,,3792.866,7883.238,4090.372,2085.673,549.889,189.269,25.246,,,,,,millions,USD
Q1 2009,1379.086,896.942,482.144,34.96112642721339,114.753,8.320945901850935,178.578,53.428,3.8741601321454935,0.29,,31.475,,,,,,500.31,186.121,5.963,,,,,,millions,USD
H1-2009,2769.417,1793.963,975.454,35.22235907413005,243.102,8.778093006578642,370.66200000000003,150.506,5.434573413826809,0.81,,58.451,,,,,,,186.198,11.039,,,,,,millions,USD
Q2 2009,1390.331,897.021,493.31,35.481478870858815,128.348,9.23147077926048,,97.08,6.982509920299555,0.52,,26.976,,3903.908,7670.454,,1978.785,693.56,186.292,,,,,,,millions,USD
Q3 2009,1499.611,941.345,558.266,37.227387635860225,180.141,12.012515245620364,,106.884,7.127448384947829,0.57,,24.799,,4040.414,7772.311,3731.897,1860.864,597.504,186.358,,,,,,,millions,USD
Q4 2009,1506.661,,565.434,37.528946458426944,,,,99.046,6.5738742822705305,0.53,,,,,,,,,,,,,,,,millions,USD
FY2009,5344.331,3331.187,2013.144,37.66877463240956,591.129,11.060860564212808,822.492,356.438,6.6694596573453255,1.91,,112.972,,4083.608,7882.402,,1896.508,718.188,186.736,17.158,,,,,,millions,USD
Q1 2010,1481.055,971.113,590.452,39.8669867087988,202.988,13.70563550982239,268.928,108.127,7.300674181580022,0.58,,39.336,,4056.591,8026.901,,1988.133,690.295,187.886,7.022,,,,,,millions,USD
H1-2010,3369.966,2069.111,1300.855,38.60142802627682,467.877,13.883730577697223,599.89,277.997,8.249252366344349,1.49,,86.281,,,,,,,188.948,12.963,,,,,,millions,USD
Q2 2010,1664.447,1097.998,658.824,39.58215551471449,264.889,15.914534977683282,,169.87,10.205792073884,0.91,,46.94500000000001,,4085.273,8083.307,,1928.005,738.817,188.72,,,,,,,millions,USD
Q3 2010,1757.253,1111.364,680.557,38.7284585657273,292.867,16.666182957149598,,223.759,12.733453862363586,1.2,,38.959999999999994,,4375.264,8353.575,,1841.385,867.701,188.565,,,,,,,millions,USD
Q4 2010,1737.436,,686.772,39.52790203495266,,,,198.348,11.416132738126757,1.06,,,,,,,,,,,,,,,,millions,USD
FY2010,6109.507,3686.861,2422.646,39.653706919396285,923.049,15.10840400051919,1152.286,700.104,11.459255223048277,3.75,,169.297,,4526.562,8558.743,,1807.476,1187.361,189.17,20.407,,,,,,millions,USD
Q1 2011,1659.048,1100.327,656.133,39.548765316012556,258.324,15.57061640169543,325.95500000000004,194.905,11.74800246888577,1.04,,51.379,,4744.044,9360.143,,2227.197,1378.766,190.09,8.033,,,,,,millions,USD
H1-2011,3807.048,2319.301,1487.747,39.078756033546206,585.921,15.390428489475314,721.9770000000001,444.674,11.680283516257216,2.38,,123.717,,,,,,,189.905,14.007,,,,,,millions,USD
Q2 2011,1819.594,1218.974,712.729,39.16967191582298,327.597,18.00385140861093,,249.769,13.72663352374211,1.34,,72.338,,4912.957,9482.038,,2233.986,1400.27,189.705,5.974,,,,,,millions,USD
Q3 2011,1999.55,1332.324,757.608,37.888925008126826,329.642,16.485809307094097,,172.28,8.61593858618189,0.93,,65.00000000000001,,4879.206,9513.036,,2187.031,917.114,188.436,6.018,,,,,,millions,USD
Q4 2011,1890.962,,718.333,37.9877014979677,,,,278.289,14.716794943526098,1.51,,,,,,,,,,,,,,,,millions,USD
FY2011,7369.154,4524.351,2844.803,38.604200699293294,1123.849,15.250719417724204,1414.326,895.243,12.148517998131128,4.82,,262.676,,4930.555,9500.552,,2188.274,1206.755,188.887,25.13,,,,,,millions,USD
Q1 2012,1954.614,1208.534,746.08,38.170196263814745,292.091,14.94366662676109,373.401,196.063,10.030778455490443,1.07,,68.249,,5089.677,9698.579,,2195.267,899.976,186.706,8.574,,,,,,millions,USD
H1-2012,3992.903,2469.721,1523.182,38.14723272766706,603.104,15.104398979890071,773.9490000000001,410.164,10.272325673826789,2.23,,141.007,,,,,,,186.171,16.106,,,,,,millions,USD
Q2 2012,2038.289,1261.187,777.102,38.12521188114148,311.013,15.258533014700074,,214.101,10.503956995303414,1.17,,72.75800000000001,,5110.264,9804.405,,2195.152,785.965,185.78,7.532,,,,,,millions,USD
Q3 2012,2097.605,1287.466,810.139,38.62209519904844,358.196,17.0764276400943,,241.046,11.491486719377574,1.33,,67.84199999999998,,5212.666,9910.145,,2195.296,794.099,183.932,7.483,,,,,,millions,USD
Q4 2012,2013.831,,773.744,38.42149614342018,,,,159.86,7.938104041501001,0.9,,,,,,,,,,,,,,,,millions,USD
FY2012,6626.648,4046.659,2579.989,38.93354528564064,1059.028,15.981352864977888,1288.962,811.07,12.239521399054244,4.47,,146.502,,4919.23,10443.943,,2803.382,800.076,183.993,30.884,,,,,,millions,USD
Q1 2013,1681.54,1082.359,653.847,38.88382078332956,265.181,15.770127383232035,335.883,210.003,12.48873056840753,1.21,,26.326,,4761.781,10234.914,,2892.119,571.359,175.567,8.348,,,,,,millions,USD
H1-2013,3696.388,2258.952,1437.436,38.8875843120365,585.379,15.836513915746941,727.89,540.052,14.610262775444571,3.13,,58.343,,,,,,,174.325,16.303,,,,,,millions,USD
Q2 2013,1836.981,1176.593,720.994,39.248854506388476,320.198,17.430664770076554,,330.049,17.966925079791242,1.93,,32.017,,4980.872,10349.256,,2855.592,605.95,173.097,7.955,,,,,,millions,USD
Q3 2013,1850.653,1183.864,724.041,39.123541798489505,348.083,18.808658349242133,,269.114,14.541569921535801,1.58,,39.64399999999999,,5284.425,10665.13,,2862.291,739.824,172.734,7.081,,,,,,millions,USD
Q4 2013,1785.922,,679.709,38.05927694490577,,,,193.963,10.86066468748355,1.14,,,,,,,,,,,,,,,,millions,USD
FY2013,7155.096,4376.505,2778.591,38.833734725571816,1161.67,16.235561339777973,1439.703,1003.129,14.019783941403444,5.86,,141.694,,5377.396,10855.181,,2831.257,803.882,173.547,30.48,,,,,,millions,USD
Q1 2014,1802.57,1094.71,707.859,39.26943197767632,274.456,15.225816473146676,350.329,160.138,8.883871361445049,0.94,,32.695,,3748.078,8664.39,,2679.429,486.039,172.013,8.501,,,,,,millions,USD
H1-2014,3765.206,2289.247,1475.959,39.1999534686814,603.731,16.034474607763823,755.152,374.097,9.93563167592955,2.23,,75.245,,,,,,,170.45,16.413,,,,,,millions,USD
Q2 2014,1962.636,1194.537,768.1,39.136141393513626,329.275,16.777181301066523,,213.959,10.901613951848432,1.29,,42.550000000000004,,3896.626,8795.074,,2647.093,547.388,168.857,7.912,,,,,,millions,USD
Q3 2014,2009.575,1235.153,774.422,38.536605998780836,348.262,17.330131993083114,,231.844,11.536966771581055,1.4,,33.532,,3921.939,8959.186,,2723.323,706.234,168.343,8.297,,,,,,millions,USD
Q4 2014,1977.947,,723.868,36.596936116084,,,,169.294,8.559076658778016,1.03,,,,,,,,,,,,,,,,millions,USD
FY2014,7752.728,4778.479,2974.249,38.363902357982894,1215.484,15.67814580880433,1522.672,775.235,9.999512429689265,4.65,,166.033,,3700.725,9030.291,,3330.953,681.581,168.842,31.628,,,,,,millions,USD
Q1 2015,1715.501,1088.342,627.159,36.5583581705869,192.525,11.222669062856856,272.707,209.51,12.212758838380159,1.3,,27.956,,3579.11,8646.705,,2843.376,538.486,163.323,13.387,,,,,,millions,USD
H1-2015,3474.129,2192.402,1281.727,36.89347747305872,444.398,12.791637846493323,602.607,541.906,15.598326947560093,3.38,,71.763,,,,,,,161.876,18.851,,,,,,millions,USD
Q2 2015,1758.628,1104.06,654.568,37.22037861332812,251.873,14.322130660947058,,332.396,18.900870451283616,2.1,,43.807,,3592.482,8466.817,,2607.014,595.168,160.398,5.464,,,,,,millions,USD
Q3 2015,1787.582,1114.974,672.608,37.62669348874624,276.92,15.491317321387216,,186.098,10.410599345932104,1.2,,39.51599999999999,,3566.304,8478.82,,2686.248,662.673,156.56,6.674,,,,,,millions,USD
Q4 2015,1694.6,,613.809,36.22146819308391,,,,141.825,8.369231677091939,0.92,,,,,,,,,,,,,,,,millions,USD
FY2015,6956.311,4388.167,2568.144,36.91818839036955,920.762,13.236354728821064,1247.8509999999999,869.829,12.504170673220333,5.52,,154.251,,3644.575,8606.076,,2768.464,362.185,159.172,30.697,,,,,,millions,USD
Q1 2016,1622.273,1033.009,589.264,36.32335617987848,145.816,8.988376185759117,234.42000000000002,99.356,6.124493226479144,0.64,,37.23,,3698.133,8980.895,,3016.5,243.72,156.161,11.387,,,,,,millions,USD
H1-2016,3308.618,2088.141,1220.477,36.887818418445406,339.618,10.26464826099598,516.316,217.646,6.578154383491838,1.4,,72.652,,,,,,,156.414,14.36,,,,,,millions,USD
