Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2011,,,,,,,,,,,,,,23393.0,,,,3694.0,,,,,,,,millions,USD
FY2012,4894.0,,,,,,,643.0,13.138536984062116,1.15,1714.0,178.0,1536.0,24129.0,,,,3063.0,559.998324,29.0,,,,,,millions,USD
Q3 2013,1153.0,,,,,,,144.0,12.489158716392021,0.26,,,,19413.0,,,,2582.0,559.998324,9.0,,,,,,millions,USD
FY2013,4690.0,,,,,,,-3426.0,-73.04904051172709,-6.12,2649.0,160.0,2489.0,19196.0,122154.0,102958.0,1405.0,2757.0,559.998324,27.0,,,,,,millions,USD
Q1 2014,1166.0,,,,,,,166.0,14.236706689536879,0.3,700.0,7.0,693.0,19442.0,,,,2852.0,559.998324,19.0,,,,,,millions,USD
H1-2014,2639.0,,,,,,,479.0,18.150814702538838,0.86,1021.0,37.0,984.0,,,,,,559.998324,19.0,,,,,,millions,USD
Q2 2014,1473.0,,,,,,,313.0,21.249151391717582,0.56,321.0,30.0,291.0,19597.0,,,,5356.0,559.998324,0.0,,,,,,millions,USD
Q3 2014,1161.0,,,,,,,189.0,16.27906976744186,0.34,186.0,11.0,175.0,19383.0,131341.0,111958.0,2062.0,2889.0,560.243747,10.0,,,,,,millions,USD
FY2014,4979.0,,,,,,,865.0,17.37296645912834,1.55,1390.0,141.0,1249.0,19268.0,132857.0,113589.0,4642.0,3276.0,557.724936,53.0,,,,,,millions,USD
Q1 2015,1183.0,,,,,,,209.0,17.666948436179204,0.38,98.0,18.0,80.0,19564.0,136535.0,116971.0,3904.0,5004.0,549.798717,6.0,,,,,,millions,USD
H1-2015,2383.0,,,,,,,399.0,16.74360050356693,0.74,515.0,43.0,472.0,,,,,,544.804268,15.0,,,,,,millions,USD
Q2 2015,1200.0,,,,,,,190.0,15.833333333333332,0.35,417.0,25.0,392.0,19586.0,137251.0,117665.0,3890.0,2869.0,539.909366,9.0,,,,,,millions,USD
Q3 2015,1209.0,,,,,,,220.0,18.196856906534325,0.4,316.0,11.0,305.0,19600.0,135447.0,115847.0,4153.0,1756.0,533.398158,7.0,,,,,,millions,USD
FY2015,4824.0,,,,,,,840.0,17.412935323383085,1.55,1229.0,121.0,1108.0,19646.0,138208.0,118562.0,9886.0,3085.0,538.220898,24.0,,,,,,millions,USD
Q1 2016,1234.0,,,,,,,223.0,18.07131280388979,0.41,374.0,8.0,366.0,19965.0,140077.0,120112.0,10035.0,1855.0,530.446188,4.0,,,,,,millions,USD
H1-2016,2512.0,,,,,,,466.0,18.550955414012737,0.87,704.0,22.0,682.0,,,,,,530.396871,11.0,,,,,,millions,USD
Q2 2016,1278.0,,,,,,,243.0,19.014084507042252,0.46,330.0,14.0,316.0,20226.0,145183.0,124957.0,11810.0,3655.0,530.365203,,,,,,,millions,USD
Q3 2016,1380.0,,,,,,,297.0,21.521739130434785,0.56,494.0,22.0,472.0,20181.0,147015.0,126834.0,11902.0,2915.0,521.122466,,,,,,,millions,USD
H2-2016,,,,,,,,,,,,,,,,,,,,,0.12,,,,,millions,USD
FY2016,5255.0,,,,,,,1045.0,19.88582302568982,1.97,1490.0,138.0,1352.0,19747.0,149520.0,129773.0,12790.0,3704.0,523.930718,23.0,,,,,,millions,USD
Q1 2017,1384.0,,,,,,,320.0,23.121387283236995,0.61,853.0,14.0,839.0,19847.0,150285.0,130438.0,11780.0,3993.0,511.3482,18.0,,,,,,millions,USD
H1-2017,2780.0,,,,,,,638.0,22.949640287769785,1.24,537.0,64.0,473.0,,,,,,509.362055,27.0,,,,,,millions,USD
Q2 2017,1396.0,,,,,,,318.0,22.77936962750716,0.63,-316.0,50.0,-366.0,20064.0,151407.0,131343.0,13154.0,4167.0,507.414122,,,,,,,millions,USD
Q3 2017,1443.0,,,,,,,348.0,24.116424116424117,0.68,913.0,51.0,862.0,20109.0,151356.0,131247.0,13400.0,2120.0,502.157384,,,,,,,millions,USD
FY2017,5707.0,,,,,,,1652.0,28.94690730681619,3.26,1883.0,253.0,1630.0,20270.0,152336.0,132066.0,11765.0,3032.0,503.685091,48.0,0.64,,,,,millions,USD
Q1 2018,1462.0,,,,,,,388.0,26.538987688098498,0.78,704.0,32.0,672.0,20059.0,153453.0,133394.0,13486.0,3859.0,489.266826,18.0,,,,,,millions,USD
H1-2018,2971.0,,,,,,,813.0,27.364523729384043,1.66,1415.0,94.0,1321.0,,,,,,487.683216,28.0,,,,,,millions,USD
Q2 2018,1509.0,,,,,,,425.0,28.164347249834325,0.88,711.0,62.0,649.0,20467.0,155431.0,134964.0,13641.0,3865.0,486.141695,,,,,,,millions,USD
Q3 2018,1564.0,,,,,,,443.0,28.324808184143222,0.92,-208.0,63.0,-271.0,20276.0,158598.0,138322.0,15639.0,3991.0,477.599917,,0.27,,,,,millions,USD
FY2018,6128.0,,,,,,,1721.0,28.08420365535248,3.54,1767.0,232.0,1535.0,20817.0,160518.0,139701.0,15925.0,4074.0,480.430741,41.0,0.98,,,,,millions,USD
Q1 2019,1588.0,,,,,,,439.0,27.6448362720403,0.92,472.0,16.0,456.0,21531.0,161342.0,139811.0,11725.0,,462.52068,20.0,0.32,,,,,millions,USD
H1-2019,3216.0,,,,,,,892.0,27.736318407960198,1.87,577.0,41.0,536.0,,,,,,460.857535,32.0,0.64,,,,,millions,USD
Q2 2019,1628.0,,,,,,,453.0,27.825552825552823,0.95,105.0,25.0,80.0,22017.0,162749.0,140732.0,11538.0,,459.304224,,0.32,,,,,millions,USD
Q3 2019,1638.0,,,,,,,449.0,27.411477411477414,0.97,393.0,37.0,356.0,21851.0,164362.0,142511.0,12806.0,,447.134595,,0.36,,,,,millions,USD
FY2019,6491.0,,,,,,,1791.0,27.592050531505162,3.82,1697.0,126.0,1571.0,22201.0,165733.0,143532.0,14047.0,,451.213701,41.0,1.36,,,,,millions,USD
Q1 2020,1657.0,,,,,,,34.0,2.051901025950513,0.03,-1327.0,,,21950.0,176719.0,154769.0,16437.0,,429.388855,21.0,0.39,,,,,millions,USD
H1-2020,3407.0,,,,,,,287.0,8.42383328441444,0.56,-1413.0,,,,,,,,428.29258,23.0,0.78,,,,,millions,USD
Q2 2020,1750.0,,,,,,,253.0,14.457142857142857,0.53,-86.0,,,22418.0,179874.0,157456.0,9202.0,,427.56692,,0.39,,,,,millions,USD
Q3 2020,1791.0,,,,,,,314.0,17.5321049692909,0.68,658.0,,,22469.0,179228.0,156759.0,9109.0,,427.992349,,0.39,,,,,millions,USD
