Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2007,,,,,,,,,,,,,,,,,,1746.1,,,,,,,,millions,USD
Q3 2008,2173.1,1231.5,941.6,43.32980534719986,,,,276.9,12.74216556992315,0.54,398.2,,,,,,,1396.4,513.5,27.9,0.29,,,,,millions,USD
H2-2008,4384.7,2424.2,,,,,,577.3,13.166237142791982,1.13,681.6,,,,,,,,509.4,62.6,0.62,,,,,millions,USD
Q4 2008,2195.8,1183.3,1012.5,46.110756899535474,,,,300.5,13.685217232899168,0.59,,,,,,,,1304.9,506.1,,0.33,,,,,millions,USD
FY2008,8733.7,,,,,,,1235.7,14.148642614241385,2.34,1772.2,,,,23734.4,,,917.5,527.2,123.6,1.1,,,,,millions,USD
Q1 2009,2368.7,1214.7,1154.0,48.718706463460975,,,,,,,,,,,,,,,,,,,,,,millions,USD
Q2 2009,2100.8,1193.0,907.8,43.212109672505704,,,,,,,,,,,,,,,,,,,,,,millions,USD
Q3 2009,2096.1,1189.5,906.6,43.251753256046946,,,,284.1,13.553742664949192,0.56,243.7,,,5654.0,24436.1,18782.1,,1582.8,503.7,17.5,0.33,,,,,millions,USD
H2-2009,4294.1,2424.7,,,,,,599.9,13.9703313849235,1.19,672.9,,,,,,,,504.8,36.7,0.67,,,,,millions,USD
Q4 2009,2198.0,1227.2,970.8,44.16742493175614,,,,315.8,14.367606915377618,0.62,,,,5747.9,29598.9,23851.0,,1741.1,506.2,19.3,0.34,,,,,millions,USD
FY2009,8838.4,,,,,,,1332.6,15.077389572773352,2.63,1562.6,,,5322.6,25351.7,20029.1,42.7,2265.3,505.8,96.0,1.28,,,,,millions,USD
Q1 2010,2443.2,1330.7,1112.5,45.534544859201056,,,,403.6,16.51931892599869,0.8,,,,,,,,1965.0,505.5,18.2,0.34,,,,,millions,USD
Q2 2010,2190.3,1282.2,908.1,41.460073962470894,,,,,,,,,,,,,,,,,,,,,,millions,USD
Q3 2010,2229.4,,917.5,41.15457073652104,,,,278.5,12.49215035435543,0.56,222.3,,,5756.7,30878.9,25122.2,35.6,1176.7,494.9,13.9,0.34,,,,,millions,USD
H2-2010,4635.2,,,,,,,588.6,12.698481187435279,1.19,647.3,,,,,,,,495.9,36.7,0.7,,,,,millions,USD
Q4 2010,2405.7,,1025.4,42.62376854969448,,,,310.1,12.890219063058572,0.62,,,,5775.6,32660.3,26884.7,40.7,1305.7,496.9,22.8,0.36,,,,,millions,USD
FY2010,8927.7,,,,,,,1211.4,13.569004334823079,2.4,1682.1,,,5478.9,26862.2,21383.3,39.8,1643.3,503.7,67.6,1.35,,,,,millions,USD
Q1 2011,2737.3,,1216.7,44.44890950937055,,,,423.8,15.48240967376612,0.85,,,,6194.5,41596.4,35401.9,40.2,1600.9,501.3,21.8,0.36,,,,,millions,USD
Q2 2011,2507.1,,988.4,39.42403573850265,,,,,,,,,,,,,,,,,,,,,,millions,USD
Q3 2011,2510.9,,1010.5,40.24453383249034,,,,302.7,12.0554382890597,0.61,316.3,,,6019.2,28020.2,22001.0,26.0,1248.9,493.3,18.5,0.36,,,,,millions,USD
H2-2011,5081.6,,,,,,,677.7,13.336350755667507,1.38,747.9,,,,,,,,492.8,45.5,0.755,,,,,millions,USD
Q4 2011,2570.7,,1057.0,41.11720543042751,,,,375.0,14.587466448827168,0.76,,,,6182.4,32484.4,26302.0,46.5,1331.3,492.4,27.1,0.395,,,,,millions,USD
FY2011,9833.0,,,,,,,1254.2,12.755008644360826,2.52,1705.8,,,6010.4,34112.3,28227.9,34.2,1389.4,498.3,90.3,1.42,,,,,millions,USD
Q1 2012,2910.9,,1292.7,44.40894568690096,,,,452.4,15.541585076780375,0.92,,,,6456.6,39376.1,32919.5,53.7,1665.1,493.2,20.3,0.395,,,,,millions,USD
Q2 2012,2623.6,,1041.6,39.701173959445036,,,,,,,,,,,,,,,,,,,,,,millions,USD
Q3 2012,2632.7,,1049.0,39.845026018915945,,,,305.3,11.59645990807916,0.63,-65.1,,,6292.7,30144.1,23851.4,,1117.4,488.4,21.0,0.395,,,,,millions,USD
H2-2012,5385.3,,,,,,,696.1,12.925927989155664,1.43,383.4,,,,,,,,487.7,50.5,0.83,,,,,millions,USD
Q4 2012,2742.8,,1121.2,40.877934956978265,,,,390.9,14.251859413737785,0.8,,,,6395.3,33330.0,26934.7,,1390.9,486.8,29.6,0.435,,,,,millions,USD
FY2012,10595.4,,,,,,,1388.5,13.104743567963457,2.82,1910.2,,,6114.0,30817.4,24703.4,,1548.1,492.2,94.1,1.55,,,,,millions,USD
Q1 2013,3109.3,,1366.1,43.935934133084615,,,,482.7,15.5243945582607,0.99,,,,6561.1,40166.3,33605.2,,1647.7,486.5,27.6,0.435,,,,,millions,USD
Q2 2013,2802.8,,1112.9,39.70672184957899,,,,,,,,,,,,,,,,,,,,,,millions,USD
Q3 2013,2355.4,,917.8,38.96578075910673,,,,328.6,13.95092128725482,0.68,81.3,,,6192.8,29481.3,23288.5,,840.0,484.3,23.3,0.435,,,,,millions,USD
H2-2013,4855.7,,,,,,,705.6,14.531375496838766,1.46,473.0,,,,,,,,483.6,56.6,0.915,,,,,millions,USD
Q4 2013,2486.6,,1011.5,40.67803426365318,,,,377.0,15.161264377061048,0.78,,,,6258.5,38321.8,32063.3,,951.5,482.8,33.3,0.48,,,,,millions,USD
FY2013,9442.0,,,,,,,1405.8,14.88879474687566,2.89,1577.2,,,6189.9,32268.1,26078.2,,1404.2,487.1,82.0,1.7,,,,,millions,USD
Q1 2014,2817.8,,1235.6,43.8498119100007,,,,521.6,18.51089502448719,1.08,,,,6616.1,36596.5,29980.4,,1311.0,483.0,30.3,0.48,,,,,millions,USD
Q2 2014,2566.6,,1020.7,39.76856541728357,,,,288.7,11.248344112834099,,,,,,,,,,,,,,,,,millions,USD
Q3 2014,2566.1,,1007.8,39.273605861034255,,,,295.2,11.503838509800865,0.61,378.2,,,5827.3,30208.1,24380.8,,2173.5,481.7,38.7,0.48,,,,,millions,USD
H2-2014,5219.6,,,,,,,626.7,12.006667177561498,1.3,607.1,,,,,,,,481.0,74.9,0.97,,,,,millions,USD
Q4 2014,2653.6,,1070.3,40.333886041603854,,,,331.5,12.492463069038289,0.69,,,,5492.2,43503.1,38010.9,,1848.0,480.3,36.2,0.49,,,,,millions,USD
FY2014,10226.4,,,,,,,1515.9,14.823398263318472,3.14,1821.4,,,6670.2,32059.8,25389.6,,1983.6,483.1,117.1,1.88,,,,,millions,USD
Q1 2015,3024.3,,1340.0,44.3077736996991,,,,489.6,16.188870151770658,1.03,,,,5178.1,37107.3,31929.2,,1805.7,474.0,35.8,0.49,,,,,millions,USD
Q2 2015,2694.5,,1092.7,40.55297828910744,,,,336.2,12.47726850992763,,,,,,,,,,,,,,,,,millions,USD
Q3 2015,2714.0,,1067.5,39.33308769344141,,,,336.6,12.402358142962418,0.72,109.1,,,4630.2,34380.3,29750.1,1998.0,3184.7,465.7,34.7,0.49,,,,,millions,USD
H2-2015,5521.0,,,,,,,678.0,12.280383988407898,1.46,515.4,,,,,,,,462.9,70.7,1.02,,,,,millions,USD
Q4 2015,2807.0,,1124.5,40.06056287851799,,,,341.4,12.162451015318846,0.74,,,,4206.2,39899.5,35693.3,1997.6,2794.9,460.3,36.1,0.53,,,,,millions,USD
FY2015,10938.5,,,,,,,1452.5,13.27878593957124,3.05,1974.0,,,4808.5,33110.5,28302.0,9.2,1639.3,475.8,143.2,1.95,,,,,millions,USD
Q1 2016,3248.6,,1435.9,44.200578710829284,,,,532.5,16.391676414455457,1.17,,,,4503.2,51125.6,46622.4,2010.2,2941.4,456.9,31.7,0.53,,,,,millions,USD
Q2 2016,2898.2,,1199.7,41.3946587537092,,,,282.0,9.730177351459528,,,,,,,,,,,,,,,,,millions,USD
Q3 2016,2916.9,,1173.3,40.2242106345778,,,,368.7,12.640131646611128,0.81,329.8,,,4250.1,34337.4,30087.3,2010.2,2776.6,455.3,31.1,0.53,,,,,millions,USD
