Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2008,,,,,,,,,,,,,,798.996,,,,,,,,,,,,millions,USD
Q4 2009,185.461,,,,56.492,30.460312410695504,67.106,35.27,19.017475372180677,0.42,77.691,23.512,54.179,,,,,218.279,84.948,4.285,,,,,,millions,USD
FY2009,743.082,,,,225.325,30.323032989629677,266.679,141.103,18.988886825410926,1.69,203.339,78.912,124.42699999999999,921.459,,,,162.691,84.93,9.413,,,,,,millions,USD
Q1 2010,176.601,,,,53.232,30.14252467426572,,35.733,20.233747260774287,0.42,,,,,,,,189.29,84.927,,,,,,,millions,USD
H1-2010,362.063,,,,109.726,30.30577551420609,130.804,71.005,19.61122788023079,0.84,82.804,39.847,42.957,,,,,,84.937,8.883,,,,,,millions,USD
Q2 2010,220.349,,,,72.126,32.73261961706203,,44.39,20.145314932221158,0.53,,,,,,,,264.252,85.148,,,,,,,millions,USD
Q3 2010,190.468,,,,57.22,30.041791797047274,,36.234,19.023668017724766,0.43,91.179,19.662,71.517,,,,,,,,,,,,,millions,USD
Q4 2010,212.667,,,,59.594,28.022213131327376,71.316,37.823,17.785081841564512,0.23,77.538,14.777,62.760999999999996,1059.029,1210.147,151.118,,260.47,84.406,4.636,,,,,,millions,USD
FY2010,772.879,,,,239.07,30.93239692112219,282.312,151.627,19.618465503655813,0.9,199.407,75.84,123.56700000000001,1087.234,1228.812,141.578,0.601,268.188,170.054,17.955,,,,,,millions,USD
Q1 2011,207.38,,,,60.195,29.026424920435918,,37.893,18.27225383354229,0.24,,,,641.334,1188.411,547.077,350.474,203.954,81.955,4.479,,,,,,millions,USD
H1-2011,420.047,,,,119.79,28.518237244879742,142.87900000000002,75.719,18.026316102721836,0.92,93.323,42.335,50.98799999999999,,,,,,83.18,9.116,,,,,,millions,USD
Q2 2011,236.755,,,,82.044,34.65354480370003,,50.136,21.176321513801188,0.36,,,,646.342,1191.312,544.97,337.952,192.148,142.065,5.077,,,,,,millions,USD
Q3 2011,215.443,,,,63.456,29.453730220986525,,40.521,18.808223056678564,0.3,107.32700000000001,14.168999999999997,93.15800000000002,,,,,,,,,,,,,millions,USD
Q4 2011,225.626,,,,65.376,28.9753840426192,77.403,41.149,18.2377031015929,0.32,,7.274,,554.845,1225.884,671.039,425.337,212.677,133.802,5.045,,,,,,millions,USD
FY2011,872.246,,,,265.29,30.414584876284906,310.98400000000004,166.375,19.074320776478196,1.1,242.932,70.17,172.762,555.172,1084.436,529.264,375.756,74.009,153.352,19.007,,,,,,millions,USD
Q1 2012,227.904,,,,63.539,27.879721286155572,,40.603,17.815834737433306,0.32,,,,507.372,1139.658,632.286,481.716,127.64,131.59,5.495,,,,,,millions,USD
H1-2012,453.53,,,,128.915,28.424801005446167,153.16199999999998,81.752,18.025709434877516,0.63,,14.875,,,,,,,132.696,11.028,,,,,,millions,USD
Q2 2012,244.105,,,,87.944,36.02711947727413,,55.471,22.724237520739027,0.44,,,,578.732,1204.763,626.031,462.926,207.134,130.451,5.388,,,,,,millions,USD
Q3 2012,226.556,,,,69.494,30.674093822277932,,44.896,19.81673405250799,0.36,,13.651,,,,,,,,,,,,,,millions,USD
