Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1 FY2016,167.336,15.608,151.728,90.7,77.355,46.2,81.45400000000001,54.062,32.3,0.214,50.339,1.7610000000000001,48.577999999999996,230.125,510.55400000000003,280.42900000000003,231.925,31.854,,,,,,,,millions,AUD
FY2016,344.01,30.195,313.815,91.2,162.78300000000002,47.3,170.31,114.07600000000001,33.2,0.45399999999999996,122.60600000000001,4.321,118.28500000000001,260.37,545.774,285.404,226.91,28.709,240.646,2.214,,,,,,millions,AUD
H1 FY2017,178.558,16.088,162.47,91.0,78.655,44.1,83.236,48.727000000000004,27.3,0.196,53.191,2.12,51.071000000000005,262.721,539.1270000000001,276.406,222.191,44.059,,,,,,,,millions,AUD
FY2017,372.11400000000003,34.03,338.08400000000006,90.9,166.531,44.8,176.497,113.014,30.4,0.45399999999999996,124.776,2.864,121.91199999999999,277.16,539.192,262.032,193.054,39.795,241.38299999999998,-0.255,,,,,,millions,AUD
H1 FY2018,200.111,20.374,179.737,89.8,85.03500000000001,42.5,90.614,62.203,31.1,0.249,46.151,3.212,42.939,271.158,554.602,283.444,206.58700000000002,32.42,,,,,,,,millions,AUD
FY2018,300.329,3.809,296.52,98.7,,,178.022,120.92,40.3,0.499,119.334,8.762,110.572,335.821,910.5210000000001,574.7,454.758,65.061,242.37199999999999,2.025,,,,,,millions,AUD
H1 FY2019,235.01500000000001,27.177,207.83800000000002,88.4,85.47699999999999,36.4,98.005,11.531,4.9,0.046,58.777,6.383,52.394,291.91700000000003,926.355,634.438,504.22700000000003,108.114,,,,,,,,millions,AUD
FY2019,417.494,33.691,383.803,91.9,,,205.226,85.617,20.5,0.35,131.854,8.96,122.894,321.68,922.899,601.219,474.562,94.411,243.63132,-0.021,,,,,,millions,AUD
H1 FY2020,214.083,20.62,193.463,90.4,86.854,40.6,104.452,68.731,32.1,0.272,84.07300000000001,15.991,68.08200000000001,327.01300000000003,997.2090000000001,670.196,482.637,108.642,244.976,,,,,,,millions,AUD
FY2020,395.58500000000004,32.878,362.70700000000005,91.7,,,202.03900000000002,116.953,29.6,0.46799999999999997,171.441,33.588,137.853,297.212,999.149,701.937,544.244,179.937,245.034776,3.48,,,,,,millions,AUD
H1 FY2021,198.90800000000002,9.411,189.497,95.3,94.32300000000001,47.4,113.81,61.300000000000004,30.8,0.248,94.147,16.724,77.423,310.101,924.958,614.857,463.196,106.617,246.015,,,,,,,millions,AUD
FY2021,427.164,21.266000000000002,405.89799999999997,95.0,,,241.49,131.212,30.7,0.526,198.281,33.307,164.974,940.501,1163.5910000000001,223.09,43.230000000000004,284.004,248.344,3.001,,,,,,millions,AUD
H1 FY2022,241.86100000000002,24.047,217.81400000000002,90.1,102.476,42.4,125.251,74.943,31.0,0.264,88.292,22.014,66.278,945.123,1776.323,831.2,643.192,90.691,282.282,,,,,,,millions,AUD
FY2022,509.077,50.026,459.051,90.2,,,269.939,161.454,31.7,0.569,203.643,48.273,155.37,1013.409,1861.117,847.708,649.739,117.452,282.482797,2.098,,,,,,millions,AUD
H1 FY2023,331.836,28.372,303.464,91.4,122.80000000000001,37.0,164.864,416.855,125.6,1.193,103.613,32.527,71.086,2373.597,3943.224,1569.627,1231.582,186.615,349.041,,,,,,,millions,AUD
FY2023,781.236,60.538000000000004,720.698,92.3,,,400.363,648.317,83.0,1.8130000000000002,299.262,87.006,212.256,3124.629,4684.658,1560.029,1172.097,198.709,356.175047,2.6830000000000003,,,,,,millions,AUD
H1 FY2024,530.964,31.368000000000002,499.59600000000006,94.1,194.72899999999998,36.7,269.435,122.18900000000001,23.0,0.311,202.731,49.922000000000004,152.809,3021.089,4609.448,1588.359,1210.195,232.578,376.81399999999996,,,,,,,millions,AUD
FY2024,1098.724,65.6,1033.124,94.0,,,567.889,261.036,23.8,0.6629999999999999,458.788,101.795,356.993,2936.1820000000002,4668.536,1732.354,1297.881,308.309,376.984,4.493,,,,,,millions,AUD
H1 FY2025,579.408,38.958,540.45,93.3,209.563,36.2,292.472,131.095,22.6,0.327,214.247,58.395,155.852,3134.118,4853.392,1719.2740000000001,1303.305,234.904,377.448,,,,,,,millions,AUD
FY2025,1183.856,56.236000000000004,1127.62,95.2,447.67600000000004,37.8,620.254,293.002,24.7,0.73,520.131,118.907,401.224,3050.736,4889.787,1839.051,1369.261,289.327,377.596567,7.055,,,,,,millions,AUD
H1 FY2026,625.788,9.502,616.2860000000001,98.5,,,324.01300000000003,152.318,24.3,0.379,263.14,65.484,197.656,2892.7690000000002,4784.217000000001,1891.448,1424.566,232.441,378.147,,,,,,,millions,AUD
FY2026,1253.4270000000001,19.323,1234.104,98.5,481.91700000000003,38.4,667.269,332.44,26.5,0.8290000000000001,577.155,141.393,435.76199999999994,2815.1040000000003,4902.604,2087.5,1524.6200000000001,325.607,378.364226,5.765,,,,,,millions,AUD
