Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,2569.923,,,,8.284,,,,,,,,millions,USD
FY2007,727.786,,,,,,,359.745,49.43005224063118,4.43,454.874,1.424,453.45000000000005,3025.721,,,,20.271,,18.334,3.4,,,,,millions,USD
H1-2008,415.363,,,,,,,175.993,42.37089004075953,2.23,139.125,-2.28,136.845,,,,,,,6.936,,,,,,millions,USD
Q2 2008,211.191,,,,,,,127.439,60.34300704101974,1.63,,,,,,,,7.347,,,,,,,,millions,USD
Q3 2008,215.39,,,,,,,233.581,108.44561028831423,3.0,127.85700000000003,6.173,121.68400000000003,,,,,79.019,,,0.8925,,,,,millions,USD
FY2008,813.764,,,,,,,411.487,50.56588888178882,5.21,386.084,-5.29,380.794,2916.115,7174.353,4248.004,,64.935,77.578852,17.268,5.3775,,,,,millions,USD
Q1 2009,209.623,,,,,,,47.425,22.6239487079185,0.6,90.821,0.294,90.527,,,,,90.335,,2.368,0.8925,,,,,millions,USD
H1-2009,421.992,,,,,,,65.099,15.426595764848622,0.82,189.728,0.383,189.345,,,,,,,3.638,1.785,,,,,millions,USD
Q2 2009,212.149,,,,,,,17.674,8.330937218652927,0.22,98.90700000000001,0.08900000000000002,98.81800000000001,2990.709,7574.318,4576.887,,215.788,,,0.8925,,,,,millions,USD
Q3 2009,215.043,,,,,,,58.154,27.042963500323193,0.72,83.25,0.31599999999999995,82.934,3082.57,7946.42,4859.311,,554.335,,,0.8925,,,,,millions,USD
Q4 2009,214.292,,,,,,,,,0.4,,,,,,,,,,,,,,,,millions,USD
FY2009,829.924,,,,,,,155.647,18.754367869829043,1.94,376.581,0.834,375.747,3050.127,7457.605,4401.681,,103.672,80.599657,11.446,3.57,,,,,millions,USD
Q1 2010,210.196,,,,,,,72.366,34.42786732383109,0.89,68.883,0.359,68.524,3135.649,7508.134,4365.761,,123.297,82.31067,3.485,0.8925,,,,,millions,USD
H1-2010,435.79,,,,,,,123.432,28.323733908533928,1.49,171.724,0.524,171.2,,,,,,83.247995,5.166,1.785,,,,,millions,USD
Q2 2010,215.029,,,,,,,51.066,23.74842463109627,0.61,102.841,0.16500000000000004,102.67599999999999,3334.909,7704.844,4360.554,,373.721,84.245105,,0.8925,,,,,millions,USD
Q3 2010,222.224,,,,,,,23.98,10.79091367269062,0.29,62.655,-0.007000000000000006,62.648,3303.831,7674.402,4359.941,,229.111,85.768696,,0.8925,,,,,millions,USD
Q4 2010,226.552,,,,,,,,,0.32,,,,,,,,,,,,,,,,millions,USD
FY2010,842.82,,,,545.51,64.72437768444033,,176.259,20.913006335872424,2.08,332.106,0.42,331.686,3315.591,7821.488,4491.635,4068.417,304.407,85.89908,9.906,3.57,,,,,millions,USD
Q1 2011,222.495,,,,,,,30.537,13.724802804557404,0.35,73.215,2.982,70.233,3420.823,7881.762,4454.248,4038.298,291.8,87.315258,2.834,0.8925,,,,,millions,USD
H1-2011,462.304,,,,,,,73.728,15.947947670796706,0.85,205.879,7.748,198.131,,,,,,87.597981,5.575,1.785,,,,,millions,USD
Q2 2011,231.218,,,,,,,43.192,18.680206558312936,0.5,132.664,4.766,127.89799999999998,3479.163,7942.742,4456.727,3986.416,290.104,88.678968,,0.8925,,,,,millions,USD
Q3 2011,239.568,,,,,,,44.677,18.648984839377544,0.49,89.13300000000001,0.16299999999999937,88.97000000000001,4156.262,8488.657,4325.551,3785.83,690.049,95.015548,,0.8925,,,,,millions,USD
Q4 2011,243.089,,,,,,,,,3.4,,,,,,,,,,,,,,,,millions,USD
FY2011,900.087,,,,599.927,66.65211251801215,,441.37,49.03637092858801,4.89,429.354,8.281,421.073,4401.892,8482.39,4073.435,3600.025,616.853,95.175677,9.721,3.57,,,,,millions,USD
Q1 2012,236.788,,,,167.306,70.65645218507694,,57.609,24.329357906650674,0.61,105.34,0.147,105.193,4390.27,8241.059,3843.592,3380.545,248.242,95.653779,2.974,0.97,,,,,millions,USD
H1-2012,496.82,,,,337.459,67.92379533835192,,214.43,43.16050078499256,2.25,222.468,0.588,221.88,,,,,,95.820203,6.106,1.94,,,,,millions,USD
Q2 2012,244.697,,,,171.282,69.99758885478776,,156.821,64.08783107271442,1.64,117.12799999999999,0.44099999999999995,116.68699999999998,4582.24,8412.045,3822.489,3362.573,358.263,96.586916,,0.97,,,,,millions,USD
Q3 2012,257.568,,,,177.353,68.85676792148094,,86.747,33.67926139893155,0.89,152.705,0.5060000000000001,152.199,4720.875,8968.566,4240.488,3809.217,664.133,97.705713,,0.97,,,,,millions,USD
Q4 2012,261.574,,,,,,,,,1.19,,,,,,,,,,,,,,,,millions,USD
FY2012,1000.627,,,,667.928,66.75094715613311,,423.869,42.360340066778136,4.34,540.819,3.076,537.7429999999999,6840.793,11160.078,4312.258,3854.068,2733.618,114.403472,9.961,3.88,,,,,millions,USD
Q1 2013,301.356,,,,207.683,68.91616559816298,,75.469,25.043138348000372,0.63,81.388,1.764,79.62400000000001,8658.888,15187.364,6507.707,5784.508,447.456,129.382118,5.617,1.07,,,,,millions,USD
H1-2013,679.564,,,,464.786,68.39473544802256,,111.57,16.41787969933663,0.9,267.211,2.721,264.49,,,,,,124.879663,11.793,2.14,,,,,millions,USD
Q2 2013,378.207,,,,258.971,68.4733492505427,,36.097,9.544244289502839,0.28,185.823,0.9570000000000001,184.866,8563.763,14972.185,6388.908,5718.03,111.147,129.595399,,1.07,,,,,millions,USD
Q3 2013,389.189,,,,258.436,66.40372672403382,,-10.885,-2.7968416373535736,-0.08,202.712,4.5649999999999995,198.147,8473.33,15145.107,6653.522,5972.282,112.91,129.402556,,1.07,,,,,millions,USD
Q4 2013,394.169,,,,,,,,,1.95,,,,,,,,,,,,,,,,millions,USD
FY2013,1462.921,,,,966.058,66.0362384571689,,353.141,24.139444303554328,2.78,724.315,2.2,722.115,8599.727,15328.143,6711.096,6019.571,281.355,129.416695,17.775,4.28,,,,,millions,USD
Q1 2014,400.075,,,,263.874,65.95613322502032,,141.599,35.393113791164154,1.09,220.317,9.3,211.017,8607.071,15570.239,6947.166,6275.178,386.19,129.629557,3.615,1.16,,,,,millions,USD
H1-2014,813.881,,,,540.111,66.36240433183721,,313.796,38.55551364388651,2.31,409.711,5.187,404.524,,,,,,129.938232,6.19,2.32,,,,,millions,USD
Q2 2014,413.806,,,,277.548,67.07200958903448,,172.197,41.61297806218373,1.22,189.394,-4.113,185.281,8821.532,15657.951,6820.335,6157.509,425.741,131.129795,,1.16,,,,,millions,USD
Q3 2014,430.525,,,,290.425,67.45833575285988,,241.001,55.97839846698799,1.83,231.71799999999996,0.5889999999999995,231.12899999999996,9045.282,15881.178,6823.3,6153.118,440.028,132.006835,,1.16,,,,,millions,USD
Q4 2014,440.656,,,,,,,142.53,32.344958425619986,1.08,,,,,,,,,,,,,,,,millions,USD
FY2014,1685.061,,,,1099.587,65.25502637589975,,697.327,41.38289355696916,5.22,886.641,5.923,880.718,9046.405,16140.578,7081.408,6448.138,509.46,132.050382,13.927,4.64,,,,,millions,USD
Q1 2015,442.367,,,,295.627,66.82844787246788,,208.053,47.03176321922747,1.57,236.38,0.859,235.521,9097.512,16263.748,7155.728,6493.278,194.928,133.175773,4.038,1.25,,,,,millions,USD
H1-2015,899.826,,,,605.402,67.27989633551375,,380.306,42.26439333826762,2.88,491.902,1.432,490.46999999999997,,,,,,133.131363,8.255,2.5,,,,,millions,USD
Q2 2015,457.459,,,,310.99,67.98204866447047,,172.253,37.65430344577328,1.3,255.522,0.573,254.94899999999998,9210.485,16320.476,7099.403,6433.889,65.126,133.086439,,1.25,,,,,millions,USD
Q3 2015,475.36,,,,314.703,66.20308818579602,,206.076,43.35156512958599,1.54,302.37000000000006,3.4549999999999996,298.9150000000001,9829.453,16781.979,6942.014,6288.982,318.557,136.876753,,1.25,,,,,millions,USD
Q4 2015,480.84,,,,,,,155.352,32.30846019465935,1.13,,,,,,,,,,,,,,,,millions,USD
FY2015,1856.028,,,,1215.742,65.50235233520183,,742.038,39.97989254472454,5.54,1074.667,7.695,1066.972,9840.526,16931.305,7080.782,6481.291,400.507,137.002031,15.321,5.0,,,,,millions,USD
Q1 2016,508.498,,,,350.881,69.00341790921499,,237.877,46.78032165318251,1.73,277.782,3.264,274.518,9846.532,17043.39,7186.731,6528.834,97.541,137.383044,3.835,1.35,,,,,millions,USD
H1-2016,1010.804,,,,689.134,68.17681766197997,,435.197,43.054538763202366,3.17,553.178,3.919,549.259,,,,,,137.410387,8.482,2.7,,,,,millions,USD
Q2 2016,502.307,,,,339.623,67.61263530072247,,197.319,39.28255031285648,1.44,275.396,0.6550000000000002,274.74100000000004,9856.519,17395.067,7528.579,6864.985,182.306,137.437733,,1.35,,,,,millions,USD
Q3 2016,516.211,,,,345.196,66.871105032632,,356.329,69.02778127548619,2.6,307.549,1.5939999999999999,305.955,10036.624,17588.657,7542.083,6851.379,65.899,137.505054,,1.35,,,,,millions,USD
Q4 2016,518.24,,,,,,,242.183,46.73182309354738,1.76,,,,,,,,,,,,,,,,millions,USD
FY2016,2045.255,,,,1313.987,64.2456319627626,,1034.002,50.556140921303204,7.53,1160.272,5.881,1154.3909999999998,10171.416,17867.271,7688.089,7076.758,214.994,137.461637,15.082,5.4,,,,,millions,USD
Q1 2017,522.326,,,,355.869,68.13158831840651,,235.781,45.14058270122491,1.72,299.895,2.429,297.466,10266.622,17978.421,7703.021,7054.852,121.705,137.7866,4.319,1.42,,,,,millions,USD
H1-2017,1052.837,,,,710.613,67.49506333838951,,400.975,38.08519267464954,2.91,575.656,6.334,569.322,,,,,,137.853625,9.658,2.84,,,,,millions,USD
Q2 2017,530.512,,,,358.41,67.55926350393582,,165.194,31.138598184395455,1.2,275.76099999999997,3.905,271.856,10282.412,17943.745,7652.491,7063.492,53.477,138.173151,,1.42,,,,,millions,USD
Q3 2017,550.5,,,,370.125,67.23433242506812,,238.199,43.26957311534969,1.73,358.12200000000007,-1.0259999999999998,357.09600000000006,10333.813,18177.837,7835.285,7198.443,36.042,138.307046,,1.42,,,,,millions,USD
Q4 2017,555.292,,,,,,,237.486,42.76776902962765,1.72,,,,,,,,,,,,,,,,millions,USD
FY2017,2158.628,,,,1398.978,64.8086655041999,,876.66,40.61190719290215,6.36,1256.257,8.809,1247.448,10388.046,18414.821,8020.719,7404.313,67.088,138.094154,17.92,5.68,,,,,millions,USD
Q1 2018,560.792,,,,369.286,65.85079673033853,,141.59,25.248220374042425,1.03,315.913,1.735,314.178,10335.124,18646.447,8305.371,7675.879,137.244,138.20828,4.029,1.47,,,,,millions,USD
