Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,8356.0,,,,2760.0,,,,,,,,millions,USD
FY2007,8755.0,,,,,,,814.0,9.297544260422615,3.39,766.0,,,8180.0,,,,3836.0,239.9,143.0,,,,,,millions,USD
H1-2008,4048.0,,,,,,,401.0,9.906126482213438,1.75,202.0,,,,,,,,228.8,75.0,,,,,,millions,USD
Q2 2008,2010.0,,,,,,,210.0,10.44776119402985,0.93,,,,7700.0,,,,3373.0,226.0,,,,,,,millions,USD
Q3 2008,1672.0,,,,,,,-70.0,-4.186602870813397,-0.32,-13.0,,,7109.0,,,,4043.0,221.7,,,,,,,millions,USD
FY2008,7097.0,,,,,,,-36.0,-0.5072565872904043,-0.16,2061.0,,,6463.0,95577.0,89110.0,2027.0,6228.0,224.9,148.0,,,,,,millions,USD
Q1 2009,1758.0,,,,,,,130.0,7.394766780432309,0.58,-572.0,,,6637.0,,,,5796.0,223.5,40.0,,,,,,millions,USD
H1-2009,3670.0,,,,,,,225.0,6.130790190735695,0.99,-1546.0,,,,,,,,226.8,86.0,,,,,,millions,USD
Q2 2009,1912.0,,,,,,,95.0,4.968619246861924,0.41,-974.0,,,8370.0,103214.0,94840.0,2435.0,4469.0,230.0,,,,,,,millions,USD
Q3 2009,1979.0,,,,,,,260.0,13.137948458817586,1.0,624.0,,,9390.0,111201.0,101807.0,2076.0,3580.0,260.7,,,,,,,millions,USD
Q4 2009,,,,,,,,237.0,,0.9,,,,,,,,,263.3,,,,,,,millions,USD
FY2009,7538.0,,,,,,,737.0,9.77712921199257,2.95,-1318.0,,,8600.0,113770.0,103898.0,2249.0,3097.0,244.4,182.0,0.68,,,,,millions,USD
