Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2014,47664.0,,,,11346.0,23.8,,6527.0,13.7,3.531,14286.0,8162.0,6124.0,46285.0,107827.0,53233.0,25219.0,12423.0,1848.5,,,,,,,millions,USD
FY2015,34829.0,,,,3615.0,10.4,,-866.0,-2.5,-0.475,9383.0,4685.0,4698.0,37349.0,91564.0,47436.0,23624.0,9366.0,1823.2,,,,,,,millions,USD
FY2016,33781.0,,,,6795.0,20.1,,4617.0,13.7,2.569,8465.0,3012.0,5453.0,39290.0,89263.0,43533.0,18392.0,8201.0,1808.5,,,,,,,millions,USD
FY2017,40030.0,,,,14135.0,35.3,,8762.0,21.9,4.904,13884.0,4482.0,9402.0,44711.0,95726.0,44611.0,16052.0,10550.0,1799.6,,,,,,,millions,USD
FY2018,40522.0,,,,17687.0,43.6,18136.0,13638.0,33.7,7.932,11821.0,5430.0,6391.0,43686.0,90949.0,41126.0,13920.0,10773.0,1731.6,,,,,,,millions,USD
FY2019,43165.0,,,,11466.0,26.6,21197.0,8010.0,18.6,4.914,14912.0,5488.0,9424.0,40532.0,87802.0,42560.0,14713.0,8027.0,1642.1,,,,,,,millions,USD
FY2020,44611.0,,,,16829.0,37.7,23902.0,9769.0,21.9,6.04,15875.0,6189.0,9686.0,47054.0,97390.0,45487.0,14015.0,10381.0,1628.7,,,,,,,millions,USD
FY2021,63495.0,,,,29817.0,47.0,37720.0,21115.0,33.3,13.047,25345.0,7384.0,17961.0,51947.0,102896.0,45783.0,13531.0,12807.0,1628.9,,10.4,,,,,millions,USD
FY2022,55554.0,,,,19933.0,35.9,26272.0,12392.0,22.3,7.65,16134.0,6750.0,9384.0,50634.0,96774.0,44033.0,12271.0,6775.0,1629.6,,4.92,,,,,millions,USD
FY2023,54041.0,,,,14823.0,27.4,23892.0,10058.0,18.6,6.203,15160.0,7086.0,8074.0,54586.0,103549.0,47208.0,14352.0,9673.0,1631.5,144.0,4.35,,,,,millions,USD
H1 FY2024,26802.0,,,,8259.0,30.8,,5808.0,21.7,3.579,7056.0,4018.0,3038.0,,,,,,1632.4,,,,,,,millions,USD
FY2024,53658.0,,,,15653.0,29.2,23314.0,11552.0,21.5,7.117,15599.0,9621.0,5978.0,55246.0,102786.0,44821.0,13855.0,8495.0,1633.4,172.0,4.02,,,,,millions,USD
H1 FY2025,26873.0,,,,6971.0,25.9,,4528.0,16.8,2.788,6924.0,4734.0,2190.0,58203.0,120805.0,58838.0,23640.0,9015.0,1637.6,,,,,,,millions,USD
FY2025,57638.0,,,,14936.0,25.9,25363.0,9966.0,17.3,6.137,16832.0,12335.0,4497.0,62203.0,128102.0,61078.0,23517.0,8872.0,1638.0,237.0,4.02,,,,,millions,USD
H1 FY2026,31028.0,,,,9160.0,29.5,,6664.0,21.5,4.099,9173.0,5947.0,3226.0,65461.0,133500.0,61800.0,22852.0,8913.0,1640.2,,,,,,,millions,USD
