Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,3648.0,,,,2262.0,,,,,,,,millions,USD
FY2007,5420.0,2451.0,,,584.0,10.77490774907749,775.0,638.0,11.771217712177123,1.57,969.0,154.0,815.0,3248.0,,,,1826.0,,139.0,,,,,,millions,USD
Q3 2008,1444.0,641.0,,,218.0,15.096952908587259,,169.0,11.703601108033242,0.45,,,,,,,,1640.0,372.0,,,,,,,millions,USD
FY2008,5774.0,2578.0,,,795.0,13.768617942500866,996.0,693.0,12.002078281953585,1.87,756.0,154.0,602.0,2573.0,7007.0,4448.0,1514.0,1405.0,371.0,82.0,,,,,,millions,USD
Q1 2009,1166.0,577.0,,,24.0,2.0583190394511153,65.0,64.0,5.4888507718696395,0.18,17.0,34.0,-17.0,,,,,1362.0,,21.0,,,,,,millions,USD
H1-2009,2257.0,1138.0,,,-23.0,-1.01905183872397,58.0,-37.0,-1.639344262295082,-0.11,154.0,68.0,86.0,,,,,,,39.0,,,,,,millions,USD
Q2 2009,1091.0,561.0,,,-47.0,-4.307974335472044,,-101.0,-9.25756186984418,-0.29,137.0,34.0,103.0,,,,,1400.0,,,,,,,,millions,USD
Q3 2009,1057.0,518.0,,,-1.0,-0.0946073793755913,,-19.0,-1.7975402081362346,-0.06,41.0,30.0,11.0,2489.0,6573.0,4084.0,1515.0,1479.0,345.0,17.0,,,,,,millions,USD
FY2009,4481.0,2189.0,,,47.0,1.048873019415309,209.0,-31.0,-0.691809863869672,-0.09,408.0,128.0,280.0,2514.0,7612.0,5098.0,2904.0,2479.0,346.0,71.0,,,,,,millions,USD
Q1 2010,1213.0,553.0,,,94.0,7.749381698268755,133.0,79.0,6.512778235779059,0.22,30.0,-25.0,5.0,2590.0,7574.0,4976.0,1410.0,2481.0,,25.0,,,,,,millions,USD
H1-2010,2484.0,1113.0,,,248.0,9.98389694041868,323.0,187.0,7.528180354267311,0.53,255.0,54.0,201.0,,,,,,354.0,38.0,,,,,,millions,USD
Q2 2010,1271.0,560.0,,,154.0,12.116443745082613,,108.0,8.49724626278521,0.31,225.0,79.0,146.0,2624.0,7767.0,5135.0,1393.0,2646.0,354.0,13.0,,,,,,millions,USD
Q3 2010,1384.0,659.0,,,115.0,8.309248554913294,,205.0,14.8121387283237,0.58,90.0,33.0,57.0,2802.0,9100.0,6290.0,2177.0,2317.0,352.0,13.0,,,,,,millions,USD
FY2010,5444.0,2514.0,,,566.0,10.396767083027186,768.0,684.0,12.564290962527553,1.94,718.0,121.0,597.0,3236.0,9696.0,6460.0,2190.0,2649.0,353.0,66.0,0.0,,,,,millions,USD
Q1 2011,1519.0,703.0,,,211.0,13.890717577353524,274.0,193.0,12.705727452271232,0.54,120.0,38.0,82.0,3332.0,8044.0,4705.0,2138.0,2638.0,355.0,28.0,0.0,,,,,millions,USD
H1-2011,3196.0,1480.0,,,477.0,14.924906132665832,604.0,393.0,12.296620775969963,1.11,498.0,89.0,409.0,,,,,,355.0,44.0,0.0,,,,,millions,USD
Q2 2011,1677.0,777.0,,,266.0,15.861657722122837,,200.0,11.926058437686345,0.56,378.0,51.0,327.0,3953.0,8649.0,4688.0,2144.0,2975.0,355.0,16.0,0.0,,,,,millions,USD
Q3 2011,1691.0,799.0,,,281.0,16.6173861620343,,330.0,19.515079834417502,0.92,252.0,49.0,203.0,4192.0,8753.0,4553.0,2168.0,3101.0,357.0,16.0,0.0,,,,,millions,USD
FY2011,6615.0,3086.0,,,1071.0,16.19047619047619,1324.0,1012.0,15.29856386999244,2.85,1260.0,188.0,1072.0,4316.0,9057.0,4741.0,1932.0,3527.0,355.0,72.0,0.0,,,,,millions,USD
Q1 2012,1635.0,761.0,,,271.0,16.574923547400612,333.0,230.0,14.067278287461773,0.65,150.0,46.0,104.0,4496.0,9099.0,4600.0,1929.0,3662.0,352.0,27.0,0.1,,,,,millions,USD
H1-2012,3368.0,1576.0,,,571.0,16.95368171021378,694.0,485.0,14.400237529691212,1.37,503.0,83.0,420.0,,,,,,353.0,43.0,0.1,,,,,millions,USD
Q2 2012,1733.0,815.0,,,300.0,17.311021350259665,,255.0,14.714368147720716,0.72,353.0,37.0,316.0,4722.0,9413.0,4688.0,1926.0,3896.0,354.0,18.0,0.0,,,,,millions,USD
Q3 2012,1723.0,833.0,,,270.0,15.67034242600116,,243.0,14.103308183401046,0.69,240.0,49.0,191.0,4870.0,9757.0,4884.0,1714.0,1923.0,353.0,15.0,0.1,,,,,millions,USD
Q4 2012,,,,,,,,,,,,,,,,,,,,,0.1,,,,,millions,USD
FY2012,6858.0,3254.0,,,1119.0,16.316710411198603,1420.0,1153.0,16.812481773111696,3.27,1228.0,194.0,1034.0,5186.0,10536.0,5351.0,2112.0,2351.0,353.0,74.0,0.3,,,,,millions,USD
Q1 2013,1680.0,800.0,,,217.0,12.916666666666668,311.0,179.0,10.654761904761905,0.51,245.0,59.0,186.0,5348.0,10653.0,5302.0,2111.0,2450.0,352.0,31.0,0.22,,,,,millions,USD
H1-2013,3412.0,1641.0,,,430.0,12.602579132473624,616.0,345.0,10.11137162954279,0.98,560.0,110.0,450.0,,,,,,351.0,49.0,0.22,,,,,millions,USD
Q2 2013,1732.0,841.0,,,213.0,12.297921478060045,,166.0,9.584295612009237,0.48,315.0,51.0,264.0,5305.0,10587.0,5279.0,2106.0,2519.0,349.0,19.0,0.0,,,,,millions,USD
Q3 2013,1652.0,796.0,,,236.0,14.285714285714285,,168.0,10.16949152542373,0.49,215.0,53.0,162.0,4787.0,10278.0,5488.0,2701.0,2330.0,343.0,18.0,0.12,,,,,millions,USD
Q4 2013,,,,,,,,,,,,,,,,,,,,,0.132,,,,,millions,USD
FY2013,3894.0,1987.0,,,386.0,9.912686183872625,758.0,734.0,18.849512069851052,2.13,1152.0,195.0,957.0,5300.0,10686.0,5397.0,2699.0,2675.0,345.0,85.0,0.46,,,,,millions,USD
Q1 2014,1008.0,498.0,,,124.0,12.3015873015873,220.0,195.0,19.345238095238095,0.58,194.0,45.0,149.0,5444.0,10638.0,5191.0,2695.0,2742.0,338.0,36.0,0.132,,,,,millions,USD
H1-2014,1996.0,1001.0,,,218.0,10.92184368737475,411.0,334.0,16.733466933867735,0.99,519.0,98.0,421.0,,,,,,338.0,58.0,0.264,,,,,millions,USD
Q2 2014,988.0,503.0,,,94.0,9.51417004048583,,139.0,14.068825910931174,0.41,325.0,53.0,272.0,5626.0,11026.0,5397.0,2693.0,2950.0,337.0,22.0,0.132,,,,,millions,USD
Q3 2014,1009.0,507.0,,,131.0,12.983151635282459,,147.0,14.568880079286423,0.43,28.0,64.0,-36.0,5637.0,10380.0,4740.0,2181.0,2391.0,338.0,20.0,0.132,,,,,millions,USD
FY2014,4048.0,2072.0,,,419.0,10.350790513833992,803.0,549.0,13.562252964426877,1.62,731.0,205.0,526.0,5304.0,10815.0,5511.0,1663.0,2218.0,338.0,96.0,0.528,,,,,millions,USD
Q1 2015,1026.0,513.0,,,115.0,11.208576998050681,183.0,63.0,6.140350877192982,0.19,-20.0,32.0,-52.0,4237.0,7519.0,3279.0,1658.0,2118.0,338.0,22.0,0.1,,,,,millions,USD
H1-2015,1989.0,996.0,,,222.0,11.161387631975868,353.0,150.0,7.541478129713424,0.45,163.0,52.0,111.0,,,,,,337.0,33.0,0.2,,,,,millions,USD
Q2 2015,963.0,483.0,,,107.0,11.11111111111111,,87.0,9.034267912772584,0.26,183.0,20.0,163.0,4158.0,7412.0,3251.0,1656.0,2197.0,337.0,12.0,0.1,,,,,millions,USD
Q3 2015,1014.0,501.0,,,144.0,14.201183431952662,,111.0,10.946745562130179,0.33,108.0,19.0,89.0,4103.0,7251.0,3145.0,1596.0,2075.0,334.0,10.0,0.1,,,,,millions,USD
FY2015,4038.0,1997.0,,,522.0,12.927191679049036,775.0,401.0,9.930658741951461,1.2,512.0,98.0,414.0,4170.0,7479.0,3309.0,1655.0,2003.0,335.0,54.0,0.4,,,,,millions,USD
Q1 2016,1028.0,491.0,,,155.0,15.077821011673151,221.0,121.0,11.770428015564201,0.36,111.0,38.0,73.0,4045.0,7302.0,3254.0,1596.0,1931.0,332.0,23.0,0.115,,,,,millions,USD
H1-2016,2047.0,980.0,,,286.0,13.971665852467025,416.0,212.0,10.356619443087444,0.64,365.0,63.0,302.0,,,,,,330.0,36.0,,,,,,millions,USD
Q2 2016,1019.0,489.0,,,131.0,12.855740922473014,,91.0,8.930323846908735,0.28,254.0,25.0,229.0,4162.0,7640.0,3475.0,1596.0,2139.0,328.0,14.0,,,,,,millions,USD
Q3 2016,1044.0,502.0,,,146.0,13.984674329501914,,124.0,11.877394636015326,0.38,194.0,24.0,170.0,4343.0,7734.0,3388.0,1597.0,2199.0,328.0,11.0,,,,,,millions,USD
FY2016,4202.0,2005.0,,,615.0,14.635887672536887,861.0,462.0,10.99476439790576,1.4,793.0,139.0,654.0,4246.0,7794.0,3548.0,1904.0,2289.0,329.0,58.0,0.46,,,,,millions,USD
Q1 2017,1067.0,493.0,,,206.0,19.306466729147143,261.0,168.0,15.745079662605436,0.52,116.0,32.0,84.0,4297.0,7872.0,3572.0,1788.0,2241.0,326.0,20.0,,,,,,millions,USD
H1-2017,2169.0,1003.0,,,407.0,18.76440756108806,516.0,332.0,15.306592899953896,1.02,373.0,75.0,298.0,,,,,,325.0,35.0,,,,,,millions,USD
Q2 2017,1102.0,510.0,,,201.0,18.23956442831216,,164.0,14.882032667876588,0.5,257.0,43.0,214.0,4372.0,8016.0,3641.0,1789.0,2389.0,325.0,15.0,,,,,,millions,USD
Q3 2017,1114.0,518.0,,,201.0,18.043087971274684,,175.0,15.70915619389587,0.54,228.0,43.0,185.0,4608.0,8261.0,3650.0,1789.0,2563.0,326.0,12.0,,,,,,millions,USD
FY2017,4472.0,2073.0,,,807.0,18.04561717352415,1019.0,684.0,15.295169946332738,2.1,889.0,176.0,713.0,4835.0,8426.0,3591.0,1801.0,2678.0,326.0,60.0,0.528,,,,,millions,USD
Q1 2018,1211.0,541.0,,,229.0,18.909991742361683,280.0,-320.0,-26.424442609413706,-0.99,215.0,60.0,155.0,4526.0,8698.0,4172.0,1790.0,2887.0,323.0,31.0,,,,,,millions,USD
H1-2018,2417.0,1104.0,,,439.0,18.163011998345056,540.0,-115.0,-4.757964418700869,-0.36,518.0,108.0,410.0,,,,,,323.0,43.0,0.298,,,,,millions,USD
Q2 2018,1206.0,563.0,,,210.0,17.412935323383085,,205.0,16.998341625207296,0.63,303.0,48.0,255.0,4617.0,8784.0,4167.0,1791.0,3011.0,326.0,12.0,0.149,,,,,millions,USD
Q3 2018,1203.0,544.0,,,221.0,18.37073981712386,,236.0,19.617622610141314,0.73,197.0,33.0,164.0,4568.0,8349.0,3781.0,1791.0,2131.0,324.0,13.0,0.149,,,,,millions,USD
FY2018,4914.0,2234.0,,,904.0,18.396418396418397,1114.0,316.0,6.430606430606431,0.97,1087.0,177.0,910.0,4571.0,8541.0,3970.0,1799.0,2247.0,325.0,70.0,0.596,,,,,millions,USD
Q1 2019,1284.0,577.0,,,250.0,19.470404984423677,304.0,504.0,39.25233644859813,1.57,213.0,39.0,174.0,5036.0,8952.0,3916.0,1792.0,2057.0,322.0,24.0,,,,,,millions,USD
H1-2019,2522.0,1146.0,,,466.0,18.477398889770026,573.0,686.0,27.200634417129262,2.13,465.0,78.0,387.0,,,,,,322.0,40.0,0.328,,,,,millions,USD
Q2 2019,1238.0,569.0,,,216.0,17.447495961227787,,182.0,14.70113085621971,0.57,252.0,39.0,213.0,5125.0,9022.0,3897.0,1793.0,2155.0,321.0,16.0,0.164,,,,,millions,USD
Q3 2019,1274.0,582.0,,,225.0,17.660910518053374,,191.0,14.992150706436421,0.6,242.0,47.0,195.0,4747.0,8625.0,3878.0,1294.0,1765.0,316.0,18.0,0.164,,,,,millions,USD
FY2019,5163.0,2358.0,,,941.0,18.22583769126477,1179.0,1071.0,20.74375363160953,3.37,1021.0,155.0,866.0,4748.0,9452.0,4704.0,1791.0,1382.0,318.0,72.0,0.656,,,,,millions,USD
Q1 2020,1357.0,634.0,,,215.0,15.843773028739868,294.0,197.0,14.517317612380252,0.63,-59.0,34.0,-93.0,4848.0,9501.0,4653.0,1787.0,1226.0,313.0,27.0,0.18,,,,,millions,USD
H1-2020,2595.0,1215.0,,,317.0,12.215799614643545,472.0,298.0,11.483622350674374,0.95,254.0,67.0,187.0,,,,,,313.0,44.0,0.36,,,,,millions,USD
Q2 2020,1238.0,581.0,,,102.0,8.239095315024231,,101.0,8.15831987075929,0.32,313.0,33.0,280.0,4768.0,9455.0,4687.0,1788.0,1324.0,312.0,18.0,0.18,,,,,millions,USD
Q3 2020,1261.0,592.0,,,230.0,18.23949246629659,,199.0,15.78112609040444,0.64,290.0,25.0,265.0,4981.0,9546.0,4565.0,2283.0,1358.0,312.0,19.0,0.18,,,,,millions,USD
FY2020,5339.0,2502.0,,,846.0,15.845663982019104,1154.0,719.0,13.466941374789288,2.3,921.0,119.0,802.0,4873.0,9627.0,4754.0,2284.0,1441.0,312.0,83.0,0.72,,,,,millions,USD
Q1 2021,1548.0,710.0,,,328.0,21.188630490956072,404.0,288.0,18.6046511627907,0.93,238.0,41.0,197.0,4804.0,9674.0,4870.0,2185.0,1329.0,309.0,40.0,0.194,,,,,millions,USD
H1-2021,3073.0,1418.0,,,616.0,20.045558086560362,769.0,504.0,16.40091116173121,1.64,710.0,72.0,638.0,,,,,,308.0,66.0,0.388,,,,,millions,USD
Q2 2021,1525.0,708.0,,,288.0,18.885245901639344,,216.0,14.163934426229508,0.7,472.0,31.0,441.0,4810.0,10398.0,5588.0,2727.0,1380.0,307.0,27.0,0.194,,,,,millions,USD
Q3 2021,1586.0,734.0,,,336.0,21.185372005044137,,264.0,16.64564943253468,0.86,334.0,54.0,280.0,4946.0,10491.0,5545.0,2728.0,1428.0,306.0,23.0,0.194,,,,,millions,USD
FY2021,6319.0,2912.0,,,1347.0,21.31666402911853,1668.0,1210.0,19.14859946194018,3.94,1485.0,188.0,1297.0,5389.0,10705.0,5316.0,2729.0,1484.0,307.0,110.0,0.776,,,,,millions,USD
Q1 2022,1674.0,764.0,,,376.0,22.461170848267624,458.0,283.0,16.905615292712067,0.93,255.0,75.0,180.0,5154.0,10327.0,5173.0,2730.0,1113.0,303.0,44.0,0.21,,,,,millions,USD
