Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2007,,,,,,,,,,,,,,,,,,868.629,,,,,,,,millions,USD
FY2008,-349.361,,,,,,,-5594.154,1601.2531450276363,,1890.435,50.113,1840.322,,,,,503.737,,3302.617,,,,,,millions,USD
H1-2009,451.33,,,,,,,-1527.809,-338.5126182615824,,692.586,12.893,679.693,,,,,,,1500.566,,,,,,millions,USD
Q2 2009,406.416,,,,,,,-597.871,-147.10813550647612,,,,,,,,,784.579,,,,,,,,millions,USD
Q3 2009,597.023,,,,,,,-479.51,-80.31683871475637,,-787.058,5.43,-792.4879999999999,,,,,486.47,,,,,,,,millions,USD
FY2009,1773.699,,,,,,,-2390.696,-134.7858909544404,,411.509,23.627,387.882,,9409.024,2865.491,,952.096,,3048.108,,,,,,millions,USD
Q1 2010,701.239,,,,,,,-237.306,-33.84095864605363,,20.5,6.974,13.526,,,,,627.257,,723.145,,,,,,millions,USD
H1-2010,1251.327,,,,,,,-893.626,-71.41426661456198,-0.91,26.84,18.807,8.033000000000001,,,,,,344.08439,1466.979,,,,,,millions,USD
Q2 2010,550.088,,,,,,,-656.32,-119.31181919983713,-0.55,6.34,11.832999999999998,-5.4929999999999986,,16473.309,9346.729,,506.739,354.39978,743.8,,,,,,millions,USD
Q3 2010,784.0,,,,,,,147.527,18.8172193877551,-0.12,289.27500000000003,11.780000000000001,277.495,,17740.891,10085.097,,1016.229,,457.4,,,,,,millions,USD
Q4 2010,1084.015,,,,,,,138.776,12.802036872183503,,,,,,,,,,,,,,,,,millions,USD
FY2010,3119.342,,,,,,,-607.323,-19.46958685517651,-1.02,-371.885,54.16,-426.04499999999996,,18844.605,10591.248,,588.621,364.021369,2440.148,0.6,,,,,millions,USD
Q1 2011,1153.269,,,,,,,78.364,6.794945498404969,0.1,441.507,5.71,435.797,,19248.767,10817.952,,455.811,457.652916,426.28,0.32,,,,,millions,USD
H1-2011,2461.55,,,,,,,262.961,10.682740549653673,0.28,372.694,17.17,355.524,,,,,,468.618734,834.923,,,,,,millions,USD
Q2 2011,1308.281,,,,,,,184.597,14.109889236333787,0.18,-68.81299999999999,11.46,-80.273,,22331.131,13049.899,,434.803,483.643646,408.6,0.1,,,,,millions,USD
Q3 2011,-124.079,,,,,,,-986.775,795.2796202419427,-0.56,385.74499999999995,8.793,376.95199999999994,,22068.796,13496.537,,592.982,487.189657,240.1,0.1,,,,,millions,USD
Q4 2011,915.105,,,,,,,455.361,49.76051928467225,-0.05,,,,,,,,,,,0.1,,,,,millions,USD
FY2011,3252.576,,,,,,,-268.453,-8.253550416654369,-0.35,1099.613,36.484,1063.1290000000001,,21909.129,12656.843,,754.744,475.582718,1396.062,0.62,,,,,millions,USD
Q1 2012,952.036,,,,,,,417.632,43.867248717485474,0.12,134.228,13.086,121.14200000000001,,26546.361,16521.512,,391.304,517.389558,222.444,0.22,,,,,millions,USD
H1-2012,1579.239,,,,,,,511.909,32.414916298293036,-0.03,346.332,20.948,325.384,,,,,,517.882253,467.005,0.32,,,,,millions,USD
Q2 2012,627.203,,,,,,,94.277,15.031337541433953,-0.14,212.10399999999998,7.862,204.242,,26142.57,15878.83,,412.545,528.778977,244.6,0.1,,,,,millions,USD
Q3 2012,1223.089,,,,,,,196.502,16.066042618321315,0.24,10.018000000000029,6.024999999999999,3.9930000000000305,,27800.439,16958.709,,833.515,546.923603,223.6,0.1,,,,,millions,USD
Q4 2012,1217.113,,,,,,,121.471,9.980256557936691,0.19,,,,,,,,,,,0.1,,,,,millions,USD
FY2012,4019.441,,,,,,,829.882,20.6467018672497,0.41,583.155,37.02,546.135,,28931.552,17716.605,,709.502,538.66907,949.633,0.52,,,,,millions,USD
Q1 2013,1246.473,,,,,,,427.589,34.30391191786746,0.29,1104.302,7.344,1096.9579999999999,,27977.999,16611.765,,815.266,585.699899,195.343,0.42,,,,,millions,USD
H1-2013,2686.943,,,,,,,938.181,34.9162970706859,0.65,1340.556,14.645,1325.911,,,,,,586.235677,378.587,0.72,,,,,millions,USD
Q2 2013,1440.47,,,,,,,510.592,35.44620852916062,0.36,236.25400000000013,7.300999999999999,228.95300000000015,,27742.878,15742.167,,660.977,586.763053,183.2,0.3,,,,,millions,USD
Q3 2013,1216.845,,,,,,,460.915,37.87787269537205,0.29,1392.149,3.929000000000002,1388.2199999999998,,28034.882,15530.358,,888.938,592.920795,193.6,0.23,,,,,millions,USD
Q4 2013,2709.38,,,,,,,1493.823,55.13523389114853,1.05,,,,,,,,,,,0.23,,,,,millions,USD
FY2013,6613.168,,,,,,,2892.919,43.744828499744756,2.0,3547.941,25.637,3522.3039999999996,,29678.606,15300.935,,831.998,590.54664,855.087,1.18,,,,,millions,USD
Q1 2014,1526.668,,,,,,,654.875,42.89570489458088,0.44,980.258,6.123,974.135,,30028.545,15256.784,10907.576,787.521,605.669164,194.645,0.58,,,,,millions,USD
H1-2014,3784.528,,,,,,,1878.257,49.629887795783254,1.3,,13.618,,,,,,,607.79776,381.553,0.93,,,,,millions,USD
Q2 2014,2257.86,,,,,,,1223.382,54.183253168929866,0.85,,7.495,,,30059.309,14248.604,9808.622,1223.073,609.897829,186.9,0.35,,,,,millions,USD
Q3 2014,1679.426,,,,,,,553.862,32.979244098876634,0.41,,7.767999999999999,,,30513.856,14122.669,8336.44,943.519,614.97887,202.8,0.55,,,,,millions,USD
Q4 2014,2020.774,,,,,,,1263.434,62.522281066561625,0.9,,,,,,,,,,,0.44,,,,,millions,USD
FY2014,7484.728,,,,,,,3695.553,49.37457981104991,2.6,,30.271,,,31497.097,14163.55,9476.193,1412.472,613.176405,734.733,1.92,,,,,millions,USD
Q1 2015,2512.358,,,,,,,1364.001,54.29166543939995,1.01,,3.275,,,32406.601,14452.617,9569.543,1135.472,631.232041,272.335,0.78,,,,,millions,USD
H1-2015,3737.56,,,,,,,1713.535,45.84635430601784,1.21,,16.539,,,,,,,632.730589,482.683,1.67,,,,,millions,USD
Q2 2015,1225.202,,,,,,,349.534,28.528683433425673,0.21,,13.264000000000001,,,24683.501,10771.733,5920.548,2164.64,634.192649,210.3,0.89,,,,,millions,USD
Q3 2015,11.573,,,,,,,-483.864,-4180.972954290158,-0.4,,42.339999999999996,,,23618.703,10948.432,6310.813,1380.404,638.832799,78.8,0.74,,,,,millions,USD
Q4 2015,897.419,,,,,,,394.679,43.979345211099826,0.31,,,,,,,,,,,0.49,,,,,millions,USD
