Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1 FY2019,0.0,,,,,,,-0.04866,,-0.01,-0.134059,0.0,-0.134059,2.412927,2.452055,0.039128,0.0,2.358036,514.8945,0.0,0.0,,,,,millions,NZD
FY2019,0.0,,,,,,,-0.056142,,-0.0109,-0.087718,0.0,-0.087718,2.405445,2.451458,0.046013,0.0,2.404377,514.8945,0.0,0.0,,,,,millions,NZD
FY2020,0.0,,,,,,,-0.159877,,-0.03,-0.15988,0.0,-0.15988,2.188713,2.279864,0.091151,0.0,2.244497,514.8945,0.0,0.0,,,,,millions,NZD
H1 FY2021,0.0,,,,,,,-0.059163,,-0.01,-0.07157,0.0,-0.07157,2.12955,2.213005,0.083455,0.0,2.180427,514.8945,0.0,0.0,,,,,millions,NZD
H1 FY2022,0.0,,,,,,,-0.107388,,-0.02,-0.065244,0.0,-0.065244,1.963709,2.083921,0.120212,0.0,2.05796,514.8945,0.0,0.0,,,,,millions,NZD
H1 FY2023,0.0,,,,,,,-0.132374,,-0.03,-0.137872,0.0,-0.137872,1.774071,1.90253,0.128459,0.0,1.870477,514.8945,0.0,0.0,,,,,millions,NZD
H1 FY2024,0.0,,,,,,,-0.462614,,-0.09,-0.370787,0.0,-0.370787,1.163725,1.263243,0.099518,0.0,1.235479,514.8945,0.0,0.0,,,,,millions,NZD
FY2024,0.0,,,,,,,-0.812259,,-0.1578,-0.72492,0.009284,-0.734204,0.814081,0.898511,0.08443,0.0,0.866481,514.8945,0.0,0.0,,,,,millions,NZD
H1 FY2025,0.0,,,,,,,-0.36373,,-0.071,-0.26804,0.003164,-0.271204,0.44035,0.620111,0.179761,0.0,0.588592,514.8945,0.0,0.0,,,,,millions,NZD
FY2025,0.0,,,,,,,-0.455683,,-0.0885,-0.439616,0.008284,-0.4479,0.359648,0.454288,0.09464,0.0,0.425341,514.8945,0.0,0.0,,,,,millions,NZD
H1 FY2026,0.0,,,,,,,-0.158254,,-0.031,-0.183459,0.0,-0.183459,0.190143,0.270754,0.080611,0.0,0.241882,514.8945,0.0,0.0,,,,,millions,NZD
FY2026,0.0,,,,,,,-0.294595,,-0.0572,-0.269849,0.0,-0.269849,0.053803,0.184251,0.130448,0.0,0.155492,514.8945,0.0,0.0,,,,,millions,NZD
