Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2015,292.124,184.298,107.826,36.91103777847763,-83.06,-28.433131136092893,,-103.366,-35.38428886363325,,,25.838,,73.698,,,0.0,116.203,,20.564,,,,,,millions,USD
FY2016,345.67,232.598,113.072,32.71096710735672,-205.389,-59.417652674516155,,-222.867,-64.47392021291984,,-101.821,16.977,-118.798,-125.65,485.775,406.35,1.858,170.078,176.59265,28.841,,,,,,millions,USD
FY2017,414.19,326.878,87.312,21.08018059344745,-502.356,-121.28636616045776,,-560.485,-135.32074651729883,,-259.228,67.361,-326.589,475.131,1988.28,1513.149,728.9630000000001,1347.361,,28.636,,,,,,millions,USD
FY2018,826.968,812.21,14.758,1.7845914231264088,-988.768,-119.56544872352981,,-961.241,-116.23678304360024,,-495.22,177.343,-672.563,-239.455,2192.669,2432.124,1062.652,1002.841,,58.121,,,,,,millions,USD
FY2019,2175.378,1570.458,604.92,27.807581027297324,-891.232,-40.969063767308484,,-1462.799,-67.2434399906591,-3.35,69.865,239.844,-169.97899999999998,1172.652,5224.169,4051.517,1387.429,3118.988,436.601801,117.069,,,,,,millions,USD
H1-2020,1596.954,1189.328,407.626,25.525218634976337,-640.527,-40.10929557144414,,-674.474,-42.23502993824494,-1.45,74.446,103.961,-29.515,,,,,,464.344956,117.186,,,,,,millions,USD
FY2020,4375.664,3026.759,1348.905,30.827435561779883,-1303.325,-29.785765086167498,,-1618.056,-36.978524859312785,-3.39,555.868,336.274,219.59400000000005,3420.239,10455.671,7035.432,1840.406,6166.88,477.264888,290.246,,,,,,millions,USD
H1-2021,4044.192,2467.889,1576.303,38.97695757273641,-682.429,-16.874297758365575,,-856.132,-21.169420245131782,-1.65,450.726,242.866,207.85999999999999,,,,,,519.03766,214.56,,,,,,millions,USD
FY2021,9955.19,6059.455,3895.735,39.132703645033395,-1583.06,-15.901856217711563,,-2046.759,-20.559718096791723,-3.84,208.649,772.177,-563.528,7424.409,18756.025,11331.616,3575.708,9247.762,532.705796,470.324,,,,,,millions,USD
FY2022,12449.705,7264.428,5185.277,41.6497981277468,-1487.508,-11.948138530190073,,-1651.421,-13.264740007895771,-2.96,-1055.692,924.178,-1979.87,5810.824,17002.796,11191.972,3458.397,6029.859,558.119948,705.896,,,,,,millions,USD
FY2023,13063.628,7229.981000000001,5833.647,44.65564236826094,224.778,1.720639932490423,,150.726,1.1537836196805358,0.25,2079.688,241.605,1838.083,6697.585,18883.232,12185.647,3367.533,2811.056,594.405604,685.03,,,,,,millions,USD
FY2024,16819.866,9614.778,7205.088,42.836774086071784,662.152,3.936725774153016,,444.321,2.6416441129792587,0.74,3277.42,318.153,2959.267,8372.335,22625.469,14147.893,3006.857,2405.153,604.71398,715.839,,,,,,millions,USD
FY2025,22938.469,12694.732,10243.737,44.65745730458296,1985.306,8.654919384550032,,1578.149,6.879922980038467,2.52,5024.523,513.809,4510.714,12526.503,29370.979,16722.651,1843.648,4158.92,638.227141,624.995,,,,,,millions,USD
H1-2026,14885.268,8189.8,6695.468,44.98050018313408,1243.316,8.352661168075711,,868.725,5.836139463528638,1.42,2563.884,495.0,2068.884,12911.328,32008.196,18958.539,2220.627,3529.303,611.472396,293.812,,,,,,millions,USD
