Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,135272.0,,,,36429.0,,,,,,,,millions,USD
FY2007,66833.0,,,,,,,14982.0,22.417069411817515,3.32,11036.0,,,146803.0,,,,42531.0,4463.213,,,,,,,millions,USD
H1-2008,37481.0,,,,,,,4620.0,12.32624529761746,0.95,11198.0,,,,,,,,4445.428,,,,,,,millions,USD
Q2 2008,20410.0,,,,,,,3410.0,16.70749632533072,0.72,,,,162691.0,,,,39127.0,4444.098,,,,,,,millions,USD
Q3 2008,19621.0,,,,,,,1177.0,5.998674889149381,0.15,20078.0,,,161039.0,,,,39341.0,4547.578,,,,,,,millions,USD
FY2008,72782.0,,,,,,,4008.0,5.506856090791679,0.54,4034.0,,,177052.0,0.0,1640891.0,268292.0,32857.0,5017.435592,885.0,,,,,,millions,USD
Q1 2009,35758.0,,,,,,,4247.0,11.87706247552995,0.44,54797.0,,,239549.0,,,,173460.0,6393.407,,,,,,,millions,USD
H1-2009,68532.0,,,,,,,7471.0,10.901476682425729,0.75,74771.0,,,,,,,,6836.972,,,,,,,millions,USD
Q2 2009,32774.0,,,,,,,3224.0,9.837065966925001,0.33,19974.0,,,255152.0,2254394.0,1999242.0,447187.0,140366.0,8651.459122,,,,,,,millions,USD
Q3 2009,26035.0,,,,,,,-1001.0,-3.8448242750144037,-0.26,22906.0,,,257683.0,2251043.0,1993360.0,456288.0,152412.0,8650.314133,,,,,,,millions,USD
FY2009,119643.0,,,,,,,6276.0,5.2456056768887445,-0.29,129731.0,,,231444.0,2330671.0,2105497.0,522877.0,121339.0,8650.243926,2400.0,,,,,,millions,USD
