Date,Close
2016-10-01,16.5
2016-11-01,21.12
2016-12-01,22.1
2017-01-01,22.64
2017-02-01,24.68
2017-03-01,23.59
2017-04-01,23.34
2017-05-01,22.41
2017-06-01,24.26
2017-07-01,24.12
2017-08-01,23.89
2017-09-01,25.34
2017-10-01,27.39
2017-11-01,28.17
2017-12-01,29.52
2018-01-01,32
2018-02-01,32.1
2018-03-01,29.99
2018-04-01,29.92
2018-05-01,29.04
2018-06-01,28.19
2018-07-01,30.88
2018-08-01,30.93
2018-09-01,29.46
2018-10-01,27.5
2018-11-01,28.4
2018-12-01,24.64
2019-01-01,28.47
2019-02-01,29.08
2019-03-01,27.59
2019-04-01,30.58
2019-05-01,26.6
2019-06-01,29
2019-07-01,30.68
2019-08-01,27.51
2019-09-01,29.17
2019-10-01,31.27
2019-11-01,33.32
2019-12-01,35.22
2020-01-01,32.83
2020-02-01,28.5
2020-03-01,21.23
2020-04-01,24.05
2020-05-01,24.12
2020-06-01,23.75
2020-07-01,24.88
2020-08-01,25.74
2020-09-01,24.09
2020-10-01,23.7
2020-11-01,28.16
2020-12-01,30.31
2021-01-01,29.65
2021-02-01,34.71
2021-03-01,38.69
2021-04-01,40.53
2021-05-01,42.39
2021-06-01,41.23
2021-07-01,38.36
2021-08-01,41.75
2021-09-01,42.45
2021-10-01,47.78
2021-11-01,44.47
2021-12-01,44.49
2022-01-01,46.14
2022-02-01,44.2
2022-03-01,41.22
2022-04-01,35.68
2022-05-01,37.2
2022-06-01,31.13
2022-07-01,33.81
2022-08-01,33.61
2022-09-01,30.2
2022-10-01,36.04
2022-11-01,37.85
2022-12-01,33.12
2023-01-01,35.48
2023-02-01,34.3
2023-03-01,28.6
2023-04-01,29.28
2023-05-01,27.79
2023-06-01,28.69
2023-07-01,32
2023-08-01,28.67
2023-09-01,27.38
2023-10-01,26.34
2023-11-01,30.49
2023-12-01,33.67
2024-01-01,34.01
2024-02-01,34.52
2024-03-01,37.92
2024-04-01,37.01
2024-05-01,39.99
2024-06-01,39.77
2024-07-01,40.31
2024-08-01,40.75
2024-09-01,39.68
2024-10-01,41.82
2024-11-01,47.51
2024-12-01,43.95
2025-01-01,46.3
2025-02-01,46.1
2025-03-01,41.73
2025-04-01,39.88
2025-05-01,44.13
2025-06-01,47.32
2025-07-01,47.27
2025-08-01,50.74
2025-09-01,51.59
2025-10-01,53.45
2025-11-01,53.65
2025-12-01,55
2026-01-01,53.2
2026-02-01,49.83
2026-03-01,48.75
2026-04-01,53.46
2026-05-01,51.6
2026-06-01,56.98
2026-07-01,61.95
2026-08-01,61.94
2026-09-01,56.03
2026-09-25,56.7
