Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2016,2375.0,,,,,,,185.0,,7.2,452.0,60.0,392.0,5050.0,8538.0,3488.0,1262.0,,2563.0,1.0,,650.0,,,,millions,NZD
FY2017,2319.0,,,,,,,197.0,,7.7,470.0,54.0,416.0,5082.0,8665.0,3583.0,1239.0,80.0,2563.0,1.0,16.84,653.0,,,,millions,NZD
FY2018,2762.0,,,,,,,201.0,,7.8,427.0,55.0,372.0,4823.0,8632.0,3809.0,1521.0,60.0,2563.0,1.0,14.64,666.0,,,,millions,NZD
H1 2019,1691.0,,,,,,,152.0,,5.9,262.0,35.0,227.0,4664.0,8566.0,3902.0,1607.0,,2563.0,,5.7,389.0,,,,millions,NZD
FY2019,3491.0,,,,,,,339.0,,13.2,635.0,69.0,566.0,5457.0,9657.0,4200.0,1502.0,78.0,2563.0,1.0,16.42,838.0,,,,millions,NZD
H1 2020,1780.0,,,,,,,191.0,,7.5,266.0,34.0,232.0,5312.0,9590.0,4278.0,1663.0,,2563.0,,5.7,465.0,,,,millions,NZD
FY2020,3405.0,,,,,,,175.0,,6.8,605.0,63.0,542.0,5083.0,9623.0,4540.0,1792.0,176.0,2563.0,1.0,16.9,854.0,,,,millions,NZD
H1 2021,1869.0,,,,,,,227.0,,8.9,187.0,42.0,145.0,5019.0,9384.0,4365.0,1777.0,,2563.0,,5.7,422.0,,,,millions,NZD
FY2021,4296.0,,,,,,,428.0,,16.7,431.0,114.0,317.0,5224.0,9856.0,4632.0,1773.0,148.0,2563.0,2.0,16.9,729.0,3963.0,692.0,,millions,NZD
H1 2022,1672.0,,,,,,,133.0,,5.2,225.0,95.0,130.0,5135.0,9642.0,4507.0,1849.0,,2569.7,,5.85,394.0,,,,millions,NZD
FY2022,3703.0,,,,,,,664.0,,25.8,461.0,172.0,289.0,5523.0,9369.0,3846.0,1204.0,363.0,2570.9,1.0,17.4,709.0,3703.0,709.0,,millions,NZD
H1 2023,1529.0,,,,,,,201.0,,7.8,265.0,144.0,121.0,5970.0,9833.0,3863.0,1146.0,,2578.8,,6.0,425.0,,,,millions,NZD
FY2023,3222.0,,,,,,,95.0,,3.7,509.0,329.0,180.0,5987.0,9940.0,3953.0,1263.0,212.0,2581.8,1.0,17.9,783.0,,,,millions,NZD
H1 2024,2111.0,,,,,,,191.0,,7.4,303.0,155.0,148.0,5885.0,10199.0,4314.0,1422.0,,,,6.15,443.0,,,,millions,NZD
FY2024,4856.0,,,,,,,429.0,,16.6,667.0,321.0,346.0,8246.0,13543.0,5297.0,1377.0,221.0,2587.6,2.0,21.0,905.0,,,,millions,NZD
H1 2025,2255.0,,,,,,,-121.0,,-4.7,50.0,124.0,-74.0,7845.0,12991.0,5146.0,1690.0,111.0,,,6.15,257.0,,,,millions,NZD
FY2025,4835.0,,,,,,,-452.0,,-17.4,318.0,184.0,134.0,8920.0,14974.0,6054.0,1569.0,123.0,2615.5,,21.0,611.0,,,,millions,NZD
H1 2026,2008.0,,,,,,,227.0,,8.6,336.0,77.0,259.0,8890.0,15133.0,6243.0,1866.0,183.0,2629.2,,6.4,506.0,,,,millions,NZD
