Date,Close
2016-10-01,280.18
2016-11-01,294.07
2016-12-01,283.58
2017-01-01,277.24
2017-02-01,288.6
2017-03-01,273.42
2017-04-01,271.21
2017-05-01,247.77
2017-06-01,271.36
2017-07-01,289.59
2017-08-01,316.56
2017-09-01,313.12
2017-10-01,311.66
2017-11-01,322.17
2017-12-01,318.57
2018-01-01,347.81
2018-02-01,288.99
2018-03-01,273.82
2018-04-01,273.6
2018-05-01,293.96
2018-06-01,290.24
2018-07-01,334.37
2018-08-01,353.49
2018-09-01,353.31
2018-10-01,304.27
2018-11-01,333.72
2018-12-01,300.92
2019-01-01,333.78
2019-02-01,328.01
2019-03-01,236.38
2019-04-01,229.24
2019-05-01,219.29
2019-06-01,233.87
2019-07-01,237.82
2019-08-01,219.75
2019-09-01,232.82
2019-10-01,298.71
2019-11-01,299.81
2019-12-01,296.73
2020-01-01,268.85
2020-02-01,308.39
2020-03-01,316.38
2020-04-01,296.83
2020-05-01,307.09
2020-06-01,267.55
2020-07-01,274.69
2020-08-01,287.64
2020-09-01,283.68
2020-10-01,252.07
2020-11-01,240.17
2020-12-01,244.86
2021-01-01,282.61
2021-02-01,272.88
2021-03-01,279.75
2021-04-01,267.33
2021-05-01,267.48
2021-06-01,346.27
2021-07-01,326.73
2021-08-01,338.91
2021-09-01,282.99
2021-10-01,266.68
2021-11-01,235.74
2021-12-01,239.92
2022-01-01,226
2022-02-01,211.01
2022-03-01,210.6
2022-04-01,207.44
2022-05-01,200
2022-06-01,203.94
2022-07-01,215.06
2022-08-01,195.38
2022-09-01,267
2022-10-01,283.44
2022-11-01,305.17
2022-12-01,276.92
2023-01-01,290.9
2023-02-01,269.86
2023-03-01,278.03
2023-04-01,304.23
2023-05-01,296.41
2023-06-01,284.85
2023-07-01,270.19
2023-08-01,267.36
2023-09-01,257.01
2023-10-01,237.54
2023-11-01,234.08
2023-12-01,258.77
2024-01-01,246.66
2024-02-01,216.99
2024-03-01,215.63
2024-04-01,214.82
2024-05-01,224.94
2024-06-01,231.82
2024-07-01,213.2
2024-08-01,204.76
2024-09-01,193.84
2024-10-01,174
2024-11-01,160.63
2024-12-01,152.92
2025-01-01,143.93
2025-02-01,140.5
2025-03-01,136.84
2025-04-01,121.08
2025-05-01,129.79
2025-06-01,125.59
2025-07-01,128
2025-08-01,132.22
2025-09-01,140.08
2025-10-01,154.27
2025-11-01,182.09
2025-12-01,175.99
2026-01-01,179.89
2026-02-01,191.82
2026-03-01,183.33
2026-04-01,189.28
2026-05-01,196
2026-06-01,216.06
2026-07-01,202.95
2026-08-01,216.65
2026-09-01,226.36
2026-09-25,227.6
