Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,7159.617,,,,661.377,,,,,,,,millions,USD
FY2007,3171.617,335.192,,,779.772,24.585944645901446,1160.065,638.172,20.1213450426076,2.02,1018.754,284.106,734.648,5554.023,,,,659.662,320.171,128.101,,,,,,millions,USD
H1-2008,1935.63,193.335,,,542.801,28.042601116949008,755.272,369.725,19.101016206609735,1.26,643.007,-157.093,485.914,,,,,,296.554,67.647,,,,,,millions,USD
Q2 2008,993.444,92.401,,,296.797,29.87556419888791,,206.628,20.799159288294057,0.71,,,,,,,,466.493,293.476,,,,,,,millions,USD
Q3 2008,1092.964,107.493,,,345.85,31.643311216105936,,207.8,19.01252008300365,0.71,512.1930000000001,379.054,133.13900000000012,,,,,1010.701,293.921,,,,,,,millions,USD
FY2008,4097.507,401.989,,,1213.611,29.618277650288338,1675.67,790.107,19.28262721698828,2.67,1562.445,275.954,1286.491,5833.952,8478.991,2645.039,,622.385,294.984,153.748,,,,,,millions,USD
Q1 2009,1036.5,98.197,938.3,90.52580800771828,304.958,29.42190062711047,427.10400000000004,246.6,23.791606367583213,0.85,300.75,37.041,263.709,,,,,764.104,289.744,37.889,,,,,,millions,USD
H1-2009,2129.774,188.918,,,527.872,24.785352812082408,776.749,391.464,18.38054178518472,1.34,529.301,71.721,457.58000000000004,,,,,,290.014,78.892,,,,,,millions,USD
Q2 2009,1093.3,90.721,1002.6,91.70401536632214,222.914,20.38909722857404,,144.9,13.25345284917223,0.49,228.55100000000004,34.68000000000001,193.87100000000004,6245.705,8777.196,2531.491,,786.804,290.359,41.1,,,,,,millions,USD
Q3 2009,1120.5,93.486,1027.0,91.65551093261936,384.178,34.28630075858992,,279.6,24.95314591700134,0.96,266.25699999999995,38.408,227.84899999999993,6597.81,9026.437,2428.627,,585.788,291.037,41.1,,,,,,millions,USD
Q4 2009,1127.0,,1027.3,91.15350488021295,,,,306.0,27.151730257320317,1.07,,,,,,,,,,,,,,,,millions,USD
FY2009,4377.348,382.104,3995.2,91.26987390538746,1295.427,29.59387738877512,1723.388,977.062,22.320866424145397,3.37,1074.898,165.646,909.252,6261.882,8551.854,2289.972,,581.889,289.476,167.207,,,,,,millions,USD
Q1 2010,1108.9,97.055,1011.8,91.2435747136802,303.689,27.3865091532149,386.199,220.0,19.83948056632699,0.8,336.895,38.209,298.686,5950.594,8217.323,2266.729,,639.559,272.703,51.006,,,,,,millions,USD
H1-2010,2321.562,204.04,,,699.568,30.13350494193134,869.529,514.642,22.16791970233834,1.92,765.376,85.26,680.116,,,,,,267.272,102.3,,,,,,millions,USD
Q2 2010,1212.7,106.985,1105.7,91.17671311948544,395.88,32.644512245402815,,294.6,24.292900140183065,1.13,428.481,47.051,381.43,5211.29,7502.15,2290.86,,720.962,261.658,49.4,,,,,,millions,USD
Q3 2010,1175.8,95.918,1079.9,91.8438509950672,194.135,16.51088620513693,,254.1,21.61081816635482,1.06,428.241,38.959999999999994,389.281,5070.201,7394.147,2323.946,,626.757,242.313,42.8,,,,,,millions,USD
Q4 2010,1219.0,,1118.8,91.78014766201804,,,,271.8,22.29696472518458,1.0,,,,,,,,,,,,,,,,millions,USD
FY2010,4716.423,400.262,4316.2,91.51426833428638,1248.889,26.47957996982035,1604.6329999999998,1005.273,21.314309594368446,3.98,1624.673,173.055,1451.618,5449.443,8092.493,2643.05,1035.2,759.598,254.867,171.435,,,,,,millions,USD
Q1 2011,1203.3,103.113,1100.2,91.4318956203773,416.283,34.595113438045374,508.82800000000003,308.8,25.662760741294775,1.22,253.578,32.143,221.435,5674.3,8293.524,2619.224,,790.675,244.551,33.119,,,,,,millions,USD
H1-2011,2411.99,203.616,,,827.095,34.29097964751098,1009.94,612.814,25.40698759115917,2.4,683.244,86.229,597.015,,,,,,244.899,74.4,,,,,,millions,USD
Q2 2011,1208.6,100.503,1108.1,91.68459374482872,410.813,33.99081581995698,,304.0,25.153069667383754,1.19,429.66600000000005,54.086,375.58000000000004,6056.194,8621.979,2565.785,,697.526,244.966,36.1,,,,,,millions,USD
Q3 2011,1309.9,123.527,1186.4,90.57179937399802,488.493,37.29238873196427,,353.7,27.002061226047786,1.45,570.523,51.349000000000004,519.174,6233.594,8802.204,2568.61,,575.14,245.366,36.6,,,,,,millions,USD
