Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2015,34060.0,10118.0,23942.0,70.29359953024075,5624.0,16.51203758073987,,4287.0,12.586611861421021,3.28,8290.0,,,58049.0,102321.0,44113.0,16398.0,9148.0,,193.0,2.85,,,,,millions,EUR
FY2016,33809.0,9814.0,23995.0,70.97222633026709,6531.0,19.317341536277322,,4709.0,13.928243958709219,3.66,7838.0,-1340.0,6498.0,57552.0,104679.0,46957.0,18509.0,10273.0,,241.0,2.93,,,,,millions,EUR
FY2017,35072.0,10464.0,24608.0,70.16423357664233,5804.0,16.548813868613138,,8416.0,23.996350364963504,6.7,7379.0,-1394.0,5985.0,58070.0,99813.0,41574.0,15468.0,10315.0,1254.019904,263.0,2.96,,,,,millions,EUR
FY2018,34463.0,10221.0,24242.0,70.34210602675333,4676.0,13.568174564025187,,4306.0,12.494559382526187,3.45,5547.0,-1459.0,4088.0,58876.0,111408.0,52373.0,24586.0,6925.0,1247.395472,284.0,3.03,,,,,millions,EUR
FY2019,36126.0,10474.0,25652.0,71.00703094724021,3051.0,8.44544095665172,,2754.0,7.623318385650224,2.24,7715.0,-1787.0,5928.0,59056.0,112630.0,53400.0,24568.0,9427.0,1253.846111,252.0,3.07,,,,,millions,EUR
FY2020,36041.0,10831.0,25210.0,69.94811464720735,14113.0,39.15818096057268,,12294.0,34.11115118892373,9.82,7418.0,-2083.0,5335.0,63106.0,114413.0,51161.0,22631.0,13915.0,1258.971738,274.0,3.15,,,,,millions,EUR
FY2021,37761.0,10841.0,26920.0,71.2904848918196,8126.0,21.519557215116127,,6223.0,16.479966102592623,4.97,10522.0,-2043.0,8479.0,68681.0,120242.0,51211.0,20250.0,10098.0,1263.560695,244.0,3.2,,,,,millions,EUR
FY2022,37651.0,8972.0,28679.0,76.17061963825662,10162.0,26.98998698573743,,8371.0,22.233141218028738,6.69,10526.0,-2103.0,8423.0,74784.0,126722.0,51570.0,19218.0,12736.0,1260.835732,234.0,3.33,,,,,millions,EUR
FY2023,37817.0,8827.0,28990.0,76.65864558267445,6960.0,18.40442129201153,,5400.0,14.279292381733082,4.31,10258.0,-2906.0,7352.0,74040.0,126464.0,52111.0,16531.0,8710.0,1263.122721,260.0,3.56,,,,,millions,EUR
Q1 2024,8933.0,,,,2417.0,27.05697973804993,,1908.0,21.359005933057205,1.53,,,,,,,,,1247.0,,,,,,,millions,EUR
Q2 2024,9427.0,,,,2521.0,26.742335843852764,,1951.0,20.695873554683356,1.56,,,,,,,,,1250.1,,,,,,,millions,EUR
Q3 2024,12157.0,,9317.0,76.63897343094513,4327.0,35.59266266348606,,3411.0,28.0579090236078,2.72,,,,,,,,,1253.0,,,,,,,millions,EUR
Q4 2024,10564.0,,7844.0,74.25217720560394,2078.0,19.670579326012874,,1642.0,15.543354789852328,1.31,,,,,,,,,1253.6,,,,,,,millions,EUR
FY2024,41081.0,10000.0,31081.0,75.65784669311847,7252.0,17.652929578150484,,5560.0,13.53423723862613,4.44,9081.0,-3195.0,5886.0,77507.0,132798.0,54941.0,16137.0,7441.0,1255.0,278.0,3.76,,,,,millions,EUR
Q1 2025,9895.0,,7718.0,77.99898938858009,2902.0,29.327943405760486,,2212.0,22.354724608388075,1.79,,,,,,,,,1233.9,,,,,,,millions,EUR
Q2 2025,9994.0,,7742.0,77.46647988793276,2461.0,24.62477486491895,,1940.0,19.411646988192917,1.59,,,,,,,,,1217.1,,,,,,,millions,EUR
Q3 2025,12434.0,,9815.0,78.93678623130127,4445.0,35.748753418047286,,3547.0,28.526620556538525,2.91,,,,,,,,,1218.0,,,,,,,millions,EUR
Q4 2025,11303.0,,8518.0,75.36052375475538,2341.0,20.71131557993453,,1856.0,16.420419357692648,1.53,,,,,,,,,1212.7,,,,,,,millions,EUR
FY2025,43626.0,9959.0,33667.0,77.17186998578829,6344.0,14.541787007747674,,7813.0,17.909045064869574,6.4,10750.0,-3538.0,7212.0,71376.0,126805.0,55095.0,18702.0,7657.0,1219.502152,313.0,3.92,,,,,millions,EUR
Q1 2026,10509.0,,8188.0,77.91416880768865,2967.0,28.2329431915501,,2264.0,21.543438957084405,1.88,,,,,,,,,1204.2,,,,,,,millions,EUR
Q2 2026,11597.0,,9411.0,81.15029749073037,3291.0,28.378028800551867,,2501.0,21.56592222126412,2.09,,,,,,,,,1196.6,,,,,,,millions,EUR
