Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2017,1132.963,-804.317,328.646,29.0,62.867000000000004,5.5,64.499,46.311,4.1,0.061,20.468,-17.11,3.3580000000000005,287.247,702.148,412.437,137.644,9.403,754.849,,,,1132.963,64.499,62.867000000000004,millions,NZD
H1 FY2018,628.177,-457.241,170.936,27.2,29.244,4.7,34.172000000000004,14.64,2.3,0.019,-49.779,-9.208,-58.987,291.831,845.314,551.1800000000001,221.84900000000002,24.247,754.849,,,,628.177,34.172000000000004,29.244,millions,NZD
FY2018,1193.462,-847.328,346.134,29.0,45.017,3.8,70.174,18.887,1.6,0.025,5.766,-23.157,-17.391,284.984,758.626,471.164,180.011,10.926,754.849,,0.03,,1193.462,70.174,45.017,millions,NZD
H1 FY2019,473.765,-355.226,118.539,25.0,15.129,3.2,17.839,0.32,0.1,0.0,-58.601,-7.41,-66.011,271.421,931.355,657.285,209.635,3.884,754.849,,,,473.765,17.839,15.129,millions,NZD
FY2019,809.255,-589.714,219.541,27.1,9.697000000000001,1.2,24.425,131.806,16.3,0.174,-49.001,-16.505,-65.506,398.264,565.554,167.29,2.68,210.491,75.484,,,,809.255,24.425,9.697000000000001,millions,NZD
H1 FY2020,474.079,-353.486,120.593,25.4,19.631,4.1,34.522,12.756,2.7,0.169,-14.871,-4.549,-19.42,173.45600000000002,572.446,398.99,60.0,0.682,75.484,,,,474.079,34.522,19.631,millions,NZD
FY2020,788.0360000000001,-583.855,204.181,25.9,15.051,1.9,45.19,7.84,1.0,0.102,34.227000000000004,-11.875,22.352000000000004,156.702,459.45300000000003,302.75100000000003,30.0,16.868000000000002,75.484,,,,788.0360000000001,45.19,15.051,millions,NZD
H1 FY2021,499.345,-377.002,122.343,24.5,26.683,5.3,39.586,17.04,3.4,,3.936,-1.526,2.41,,,,41.0,1.764,75.484,,,,499.345,39.586,26.683,millions,NZD
FY2021,847.815,-624.589,223.226,26.3,35.034,4.1,56.029,22.713,2.7,0.301,57.671,-6.809,50.862,173.538,453.034,279.496,9.9,3.367,75.484,,0.1238,,847.815,56.029,35.034,millions,NZD
H1 FY2022,552.373,-416.601,135.772,24.6,33.911,6.1,47.428000000000004,22.505,4.1,0.298,-17.003,-1.6620000000000001,-18.665,182.285,608.597,426.312,48.0,1.113,75.484,,,,552.373,47.428000000000004,33.911,millions,NZD
FY2022,952.7,-704.181,248.519,26.1,37.646,4.0,67.153,24.286,2.5,0.322,23.66,-8.807,14.853,172.684,509.952,337.26800000000003,37.5,4.676,75.484,,0.3091,,952.7,67.153,37.646,millions,NZD
H1 FY2023,585.756,-441.463,144.293,24.6,34.499,5.9,47.844,21.158,3.6,0.28,-34.97,-6.22,-41.19,181.518,658.859,477.341,98.0,2.484,75.484,,,,585.756,47.844,34.499,millions,NZD
FY2023,975.692,-722.849,252.84300000000002,25.9,33.509,3.4,61.194,17.518,1.8,0.232,25.509,-17.176000000000002,8.332999999999998,169.261,496.528,327.267,69.96000000000001,4.643,75.484,,0.2876,,975.692,61.194,33.509,millions,NZD
H1 FY2024,560.878,-425.247,135.631,24.2,22.247,4.0,36.618,12.738,2.3,0.169,-6.833,-6.908,-13.741,173.447,642.347,468.90000000000003,110.19,13.307,75.484,,,,560.878,36.618,22.247,millions,NZD
FY2024,915.946,-680.245,235.701,25.7,15.355,1.7,44.17,3.064,0.3,0.041,57.733000000000004,-22.845,34.888000000000005,164.733,477.635,312.902,63.0,3.785,75.484,,0.1028,,915.946,44.17,15.355,millions,NZD
H1 FY2025,570.2810000000001,-430.976,139.305,24.4,27.607,4.8,41.366,15.972,2.8,0.212,-31.014,-8.247,-39.260999999999996,180.792,659.831,479.039,109.05,2.364,75.484,,,,570.2810000000001,41.366,27.607,millions,NZD
FY2025,975.344,-720.347,254.997,26.1,26.184,2.7,56.131,10.664,1.1,0.141,12.397,-17.428,-5.031000000000001,173.81,529.6800000000001,355.87,88.182,2.613,75.484,,0.0252,,975.344,56.131,26.184,millions,NZD
H1 FY2026,619.4060000000001,-467.505,151.901,24.5,28.838,4.7,45.727000000000004,17.253,2.8,0.229,-49.863,-2.2640000000000002,-52.127,187.698,743.643,555.945,176.06300000000002,5.335,75.484,,,,619.4060000000001,45.727000000000004,28.838,millions,NZD
FY2026,1074.384,-787.517,286.867,26.7,29.740000000000002,2.8,64.31,15.571,1.4,0.206,52.593,-6.585,46.008,182.567,600.338,417.771,92.0,3.995,75.484,,0.0855,,1074.384,64.31,29.740000000000002,millions,NZD
