Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,4388.507,,,,281.264,,,,,,,,millions,USD
FY2007,1456.594,,,,378.363,25.975872480595143,,56.316,3.866279828147033,0.13,692.679,,,3025.434,,,,33.123,426.079,54.603,,,,,,millions,USD
H1-2008,775.912,,,,299.646,38.618554681458725,,200.941,25.897395580942167,0.48,359.133,,,,,,,,422.488,29.862,,,,,,millions,USD
Q2 2008,393.728,,,,154.79,39.313942620286085,,158.786,40.32885646944083,0.38,,,,,,,,152.13,421.617,13.597,,,,,,millions,USD
Q3 2008,409.268,,,,154.367,37.71782792693296,,60.466,14.774182198461643,0.15,227.19300000000004,,,2843.229,,,,66.235,416.541,13.249,,,,,,millions,USD
FY2008,1593.504,,,,606.754,38.076716468863594,,347.246,21.79134787236179,0.84,773.258,,,2994.479,8211.665,5217.186,4333.146,143.077,418.357,54.807,,,,,,millions,USD
Q1 2009,408.678,,,,150.285,36.773450002202225,,58.601,14.33916188294941,0.15,205.738,,,3082.07,,,,303.038,408.25,24.338,,,,,,millions,USD
H1-2009,832.036,,,,316.731,38.0669826786341,,114.89,13.808296756390352,0.28,409.346,,,,,,,,408.855,37.174,,,,,,millions,USD
Q2 2009,423.358,,,,166.447,39.31589812877045,,56.289,13.29583945502388,0.14,203.608,,,3091.035,8486.487,5395.452,4444.271,323.637,408.832,12.836,,,,,,millions,USD
Q3 2009,444.105,,,,179.077,40.323121784262725,,67.355,15.166458382589704,0.17,240.053,,,3235.151,8394.824,5159.673,4186.755,229.674,405.728,12.95,,,,,,millions,USD
Q4 2009,447.973,,,,176.449,39.388311349121494,,64.35,14.364705015704068,0.16,,,,,,,,,,,,,,,,millions,USD
FY2009,1724.114,,,,672.258,38.991505202092206,,246.595,14.30270852159428,0.61,842.126,,,3318.125,8519.931,5201.806,4282.102,247.293,406.948,60.67,,,,,,millions,USD
Q1 2010,454.434,,,,178.849,39.35643019668422,,96.318,21.195157052509273,0.24,253.649,,,3457.846,8674.251,5216.405,4229.935,352.887,406.08,13.565,,,,,,millions,USD
H1-2010,924.371,,,,367.565,39.76379613813069,,195.983,21.20176855396805,0.48,516.396,,,,,,,,405.685,26.792,,,,,,millions,USD
Q2 2010,469.937,,,,188.716,40.157723269289285,,99.665,21.20816194511179,0.25,262.74699999999996,,,3430.01,8585.923,5155.913,4153.651,302.893,405.024,13.228,,,,,,millions,USD
Q3 2010,513.322,,,,213.372,41.56689173657081,,93.439,18.20280447750145,0.23,258.22300000000007,,,3453.65,9448.978,5995.328,4804.96,371.878,403.455,13.353,,,,,,millions,USD
Q4 2010,547.642,,,,203.441,37.14853864385857,,83.514,15.249743445535586,0.21,,,,,,,,,,,,,,,,millions,USD
FY2010,1985.335,,,,784.378,39.50859678593285,,372.936,18.78453762211415,0.92,1020.977,,,3504.558,10370.084,6865.526,5662.284,883.963,404.072,52.555,0.0,,,,,millions,USD
Q1 2011,562.695,,,,218.3,38.79543980309048,,91.842,16.321808439740888,0.23,283.816,,,3509.016,10758.749,7249.733,5565.833,362.823,401.899,12.358,0.0,,,,,millions,USD
H1-2011,1159.93,,,,444.089,38.285844835464204,,207.053,17.850473735484037,0.52,559.338,,,,,,,,401.199,24.045,0.0,,,,,millions,USD
Q2 2011,597.235,,,,225.789,37.80572136596147,,115.211,19.290731454117722,0.29,275.522,,,3599.788,10973.784,7373.996,5701.843,332.542,400.25,11.687,0.0,,,,,millions,USD
Q3 2011,630.403,,,,228.305,36.21572232365646,,-15.701,-2.4906290103314865,-0.04,290.6600000000001,,,3347.641,10895.336,7547.695,5831.662,177.506,395.183,12.14,0.0,,,,,millions,USD
Q4 2011,653.199,,,,247.738,37.926879863563784,,205.11,31.40084415316007,0.52,,,,,,,,,,,,,,,,millions,USD
FY2011,2443.532,,,,920.132,37.655819526816096,,396.462,16.22495633370056,0.99,1165.942,,,3410.142,12242.395,8832.253,7338.124,330.191,400.195,47.437,0.35,,,,,millions,USD
Q1 2012,696.517,,,,274.446,39.40262764584354,,221.306,31.77323740841932,0.56,402.017,,,3586.403,12638.206,9051.803,7288.442,471.258,398.453,13.045,0.21,,,,,millions,USD
H1-2012,1394.251,,,,544.932,39.08421080565838,,269.515,19.330450542979708,0.68,762.875,,,,,,,,398.75,26.596,0.43,,,,,millions,USD
Q2 2012,697.734,,,,270.486,38.766349353765186,,48.209,6.909366606758449,0.12,360.858,,,3486.19,12709.359,9223.169,7465.419,481.937,398.811,13.551,0.22,,,,,millions,USD
Q3 2012,713.335,,,,295.552,41.43242655975103,,232.089,32.53576510335256,0.58,353.672,,,3685.982,12961.304,9275.322,7489.564,382.312,399.487,13.058,0.23,,,,,millions,USD
Q4 2012,768.374,,,,279.235,36.341026635466584,,135.679,17.657937410688024,0.34,,,,,,,,,,,,,,,,millions,USD
FY2012,2875.96,,,,1119.719,38.933747340018634,,637.283,22.158966049597353,1.6,1414.391,,,3684.181,14089.429,10405.248,8813.407,368.618,399.287,51.983,0.9,,,,,millions,USD
Q1 2013,802.728,,,,299.686,37.333442959508076,,171.407,21.353061061779336,0.43,394.036,,,3781.522,14463.74,10682.218,8849.123,441.706,399.659,21.042,0.26,,,,,millions,USD
H1-2013,1611.558,,,,612.498,38.00657500381618,,271.228,16.83017303752021,0.68,,,,,,,,,399.659,38.097,0.53,,,,,millions,USD
Q2 2013,808.83,,,,312.812,38.6746287847879,,99.821,12.341406723291668,0.25,,,,3619.867,14339.394,10719.527,8855.954,448.447,399.458,17.055,0.27,,,,,millions,USD
Q3 2013,807.88,,,,308.879,38.233277219389024,,180.123,22.295761746794078,0.45,,,,3611.917,18181.32,14569.403,12645.808,4040.353,398.348,15.058,0.28,,,,,millions,USD
Q4 2013,941.969,,,,292.928,31.097414033795168,,99.982,10.614149722549255,0.25,,,,,,,,,,,,,,,,millions,USD
FY2013,3361.407,,,,1214.305,36.124902459000054,,551.333,16.401851962585905,1.38,,,,3590.04,20213.937,16693.625,14548.41,293.576,399.146,68.138,,,,,,millions,USD
Q1 2014,984.089,,,,353.637,35.93546925125675,,202.499,20.57730550793678,0.51,,,,3701.605,20417.407,16715.802,14334.177,333.439,399.12,24.604,0.32,,,,,millions,USD
H1-2014,2015.546,,,,756.136,37.51519439397563,,436.93,21.677996929864165,1.08,,,,,,,,,399.452,43.439,0.66,,,,,millions,USD
Q2 2014,1031.457,,,,402.499,39.02237320605706,,234.431,22.72814087257152,0.58,,,,4408.164,20847.737,16439.573,13975.463,282.959,399.588,18.835,0.34,,,,,millions,USD
Q3 2014,1038.188,,,,384.807,37.06525215086285,,207.593,19.99570405360108,0.5,,,,4185.314,20596.615,16411.301,13934.296,295.613,400.397,18.269,0.36,,,,,millions,USD
Q4 2014,1046.314,,,,345.979,33.06645997281886,,180.387,17.24023572273715,0.42,,,,,,,,,,,,,,,,millions,USD
FY2014,4100.048,,,,1486.922,36.26596566674342,,824.91,20.119520551954515,2.0,,974.404,,4053.4,21263.565,17210.213,14540.341,313.492,400.086,80.153,,,,,,millions,USD
Q1 2015,1079.19,,,,419.966,38.914926935942695,,193.317,17.913157090039753,0.45,509.93,,,7431.639,25930.194,18498.555,15720.104,323.4,409.399,29.861,0.42,,,,,millions,USD
H1-2015,2253.565,,,,809.74,35.93151295835709,,349.373,15.50312504853421,0.75,,,,,,,,,418.303,53.906,0.86,,,,,millions,USD
Q2 2015,1174.375,,,,389.774,33.189909526343804,,156.056,13.288430015965941,0.3,,,,7373.158,26469.725,19096.567,16224.025,274.702,426.933,24.045,0.44,,,,,millions,USD
Q3 2015,1237.91,,,,400.925,32.38724947694097,,102.999,8.320394859076991,0.18,,,,6684.202,26926.788,20242.586,17027.408,287.404,427.227,18.345,0.46,,,,,millions,USD
Q4 2015,1280.041,,,,402.124,31.414931240483707,,232.702,18.179261445531825,0.48,,,,,,,,,,,,,,,,millions,USD
FY2015,4771.5,,,,1612.8,33.800691606413075,,685.1,14.35816829089385,1.41,,728.8,,6712.8,26904.3,20191.454,17119.009,320.7,423.015,90.5,,,,,,millions,USD
Q1 2016,1289.0,,,,451.9,35.05818463925524,,275.2,21.34988363072149,0.58,563.512,,,7000.215,27064.315,20064.1,17022.095,336.403,427.888,28.079,0.51,,,,,millions,USD
H1-2016,2731.274,,,,884.659,32.38997625284025,,462.709,16.941141752896268,0.95,,,,,,,,,428.529,49.986,1.04,,,,,millions,USD
Q2 2016,1442.2,,,,432.8,30.00970739148523,,187.6,13.007904590209401,0.37,,,,6840.225,30740.198,22814.816,18717.076,410.538,429.004,21.907,0.53,,,,,millions,USD
Q3 2016,1514.8,,,,479.1,31.627937681542118,,264.5,17.461050963823606,0.55,,,,6774.281,30655.527,22781.044,18679.136,530.358,429.925,20.226,0.55,,,,,millions,USD
