Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2007,,,,,,,,,,,,,,1989.4,,,,71.5,,,,,,,,millions,USD
FY2008,6710.4,4983.4,1727.0,25.736170720076302,,,,266.1,3.9654864091559374,2.7,539.7,118.4,421.30000000000007,1750.0,,,,105.5,98.7,29.0,1.64,,,,,millions,USD
H1-2009,2881.6,2146.2,735.4,25.520544142143255,,,,-859.1,-29.81329816768462,-8.41,132.8,29.7,103.10000000000001,,,,,,102.2,13.2,0.82,,,,,millions,USD
Q3 2009,1455.4,1065.1,390.3,26.817369795245295,,,,39.8,2.7346433970042594,0.38,184.09999999999997,16.000000000000004,168.09999999999997,,,,,91.9,105.7,,0.41,,,,,millions,USD
Q4 2009,1549.3,1113.3,436.0,28.141741431614275,,,,62.5,4.034079907054799,0.59,,,,,,,,91.9,106.0,,0.2,,,,,millions,USD
H1-2010,3234.8,2303.6,931.2,28.786942005688143,,,,138.5,4.28156300234945,1.3,143.1,27.4,115.69999999999999,,,,,,106.6,16.2,0.4,,,,,millions,USD
Q2 2010,1397.0,1113.9,371.0,26.556907659269864,,,,54.7,3.915533285612026,0.51,-27.9,13.7,-41.599999999999994,,,,,143.6,106.4,7.5,0.2,,,,,millions,USD
Q3 2010,1492.8,1189.7,407.4,27.290996784565912,,,,83.8,5.613612004287245,0.78,140.50000000000003,22.700000000000003,117.80000000000003,1409.4,5037.5,,1587.2,148.9,106.8,8.6,0.2,,,,,millions,USD
Q4 2010,1429.6,1187.8,371.3,25.972299944040294,,,,64.2,4.49076664801343,0.6,,,,1532.0,5213.2,,1509.3,157.8,107.1,9.8,0.2,,,,,millions,USD
FY2010,5186.2,3929.8,1256.4,24.22583008754001,,,,-746.7,-14.397824997107712,-7.21,569.0,69.7,499.3,1362.6,5002.8,,1624.3,138.1,103.6,25.8,1.22,,,,,millions,USD
Q1 2011,1462.6,,364.1,24.894024340216056,,,,114.2,7.808013127307535,1.06,,,,,,,,,,,,,,,,millions,USD
H1-2011,3071.3,2275.4,795.9,25.91410803242926,,,,118.1,3.845277244163708,1.11,-95.2,53.1,-148.3,,,,,,106.8,20.7,0.5,,,,,millions,USD
Q2 2011,1526.5,1127.0,399.5,26.17097936455945,,,,44.8,2.934818211595152,0.42,-117.5,28.0,-145.5,1737.2,5314.7,,1523.0,120.4,107.0,11.7,0.25,,,,,millions,USD
Q3 2011,1544.8,1148.4,396.4,25.660279647850853,,,,73.3,4.744950802692905,0.69,215.2,22.999999999999993,192.2,1804.6,5360.0,,1566.6,125.4,106.9,9.0,0.25,,,,,millions,USD
Q4 2011,1500.4,1133.5,366.9,24.453479072247397,,,,49.8,3.319114902692615,0.47,,,,1749.1,5060.5,,1387.7,119.7,106.6,9.2,0.25,,,,,millions,USD
