Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2017,37.398,,,,,,,28.516,76.3,15.12,18.198,3.387,14.811,405.028,668.958,263.93,260.241,4.377,261.772,0.0,,,,,,millions,NZD
H1 2018,27.42,,,,,,,9.968,36.4,3.81,12.466,3.857,8.609,426.003,745.581,319.578,310.849,2.786,379.954,0.0,,,,,,millions,NZD
FY2018,47.255,,,,,,,46.17,97.7,17.64,21.441,2.212,19.229,429.058,742.906,313.848,306.891,2.199,261.772,0.0,,,,,,millions,NZD
H1 2019,,,,,,,,11.0,,,,,,,,,304.7,,,0.0,,,,,,millions,NZD
FY2019,54.666,,,,,,,38.562,70.5,14.78,21.178,5.545,15.633,443.209,769.877,326.668,316.631,5.111,260.076,0.0,,,,,,millions,NZD
H1 2020,,,,,,,,91.0,,,,,,,,,280.0,,368.1,0.0,,,,,,millions,NZD
FY2020,54.416,,,,,,,28.6,52.6,10.4,18.334,1.436,16.898,526.691,786.625,259.934,236.946,4.229,304.499,0.0,,,,,,millions,NZD
H1 2021,,,,,,,,56.9,,,,,,,,,344.2,,368.1,0.0,,,,,,millions,NZD
FY2021,64.514,,,,,,,161.26,250.0,44.6,26.932,4.71,22.222,765.674,1070.85,305.176,277.363,6.8,368.135,0.0,,,,,,millions,NZD
H1 2022,,,,,,,,-27.7,,,,,,,,,391.0,,367.5,0.0,,,,,,millions,NZD
FY2022,,,,,,,,118.2,,32.1,,,,855.042,,,355.0,,368.135,0.0,,,,,,millions,NZD
H1 2023,,,,,,,,,,,,,,,,,400.3,,369.6,0.0,,,,,,millions,NZD
FY2023,70.987,,,,,,,-150.2,-211.6,-40.85,31.469,7.889,23.58,675.02,1080.288,405.268,385.037,4.802,367.503,0.0,,,,,,millions,NZD
H1 2024,,,,,,,,9.7,,,,,,,,,411.3,,373.8,0.0,,,,,,millions,NZD
FY2024,72.823,,,,,,,-67.113,-92.2,-18.17,30.262,20.566,9.696,587.051,1014.416,427.365,401.001,6.633,373.822,0.0,,,,,,millions,NZD
H1 2025,,,,,,,,12.8,,,,,,,,,,,,0.0,,,,,,millions,NZD
FY2025,76.112,,,,,,,38.35,50.4,10.24,27.009,6.746,20.263,604.399,1014.668,410.269,377.148,5.406,377.623,0.0,,,,,,millions,NZD
FY2026,81.001,,,,,,,31.705,39.1,8.4,30.943,16.243,14.7,613.105,1152.367,539.262,511.253,4.72,377.623,0.0,,,,,,millions,NZD
