Date,Close
2016-09-30,0.099206
2016-10-31,0.099206
2016-11-30,0.119047
2016-12-31,0.16865
2017-01-31,0.297619
2017-02-28,0.545634
2017-03-31,0.426587
2017-04-30,0.63492
2017-05-31,0.595238
2017-06-30,0.545634
2017-07-31,0.654761
2017-08-31,0.466269
2017-09-30,0.416666
2017-10-31,0.35
2017-11-30,0.38
2017-12-31,0.38
2018-01-31,0.31
2018-02-28,0.35
2018-03-31,0.31
2018-04-30,0.28
2018-05-31,0.27
2018-06-30,0.27
2018-07-31,0.27
2018-08-31,0.265
2018-09-30,0.19
2018-10-31,0.19
2018-11-30,0.19
2018-12-31,0.19
2019-01-31,0.18
2019-02-28,0.15
2019-03-31,0.21
2019-04-30,0.21
2019-05-31,0.2
2019-06-30,0.2
2019-07-31,0.22
2019-08-31,0.22
2019-09-30,0.22
2019-10-31,0.192
2019-11-30,0.187
2019-12-31,0.172
2020-01-31,0.133
2020-02-29,0.124
2020-03-31,0.105
2020-04-30,0.172
2020-05-31,0.16
2020-06-30,0.194
2020-07-31,0.168
2020-08-31,0.141
2020-09-30,0.097
2020-10-31,0.092
2020-11-30,0.1
2020-12-31,0.091
2021-01-31,0.142
2021-02-28,0.146
2021-03-31,0.132
2021-04-30,0.119
2021-05-31,0.12
2021-06-30,0.13
2021-07-31,0.135
2021-08-31,0.131
2021-09-30,0.137
2021-10-31,0.124
2021-11-30,0.126
2021-12-31,0.14
2022-01-31,0.17
2022-02-28,0.23
2022-03-31,0.315
2022-04-30,0.47
2022-05-31,0.37
2022-06-30,0.355
2022-07-31,0.345
2022-08-31,0.28
2022-09-30,0.225
2022-10-31,0.225
2022-11-30,0.24
2022-12-31,0.24
2023-01-31,0.23
2023-02-28,0.2
2023-03-31,0.15
2023-04-30,0.155
2023-05-31,0.16
2023-06-30,0.164
2023-07-31,0.154
2023-08-31,0.143
2023-09-30,0.136
2023-10-31,0.1
2023-11-30,0.091
2023-12-31,0.141
2024-01-31,0.146
2024-02-29,0.12
2024-03-31,0.168
2024-04-30,0.156
2024-05-31,0.137
2024-06-30,0.1
2024-07-31,0.103
2024-08-31,0.12
2024-09-30,0.109
2024-10-31,0.104
2024-11-30,0.106
2024-12-31,0.095
2025-01-31,0.098
2025-02-28,0.095
2025-03-31,0.079
2025-04-30,0.076
2025-05-31,0.076
2025-06-30,0.082
2025-07-31,0.096
2025-08-31,0.065
2025-09-30,0.07
2025-10-31,0.06
2025-11-30,0.062
2025-12-31,0.062
2026-01-31,0.066
2026-02-28,0.049
2026-03-31,0.069
2026-04-30,0.069
2026-05-31,0.057
2026-06-30,0.038
2026-07-31,0.038
2026-08-31,0.038
