Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2020,0.566,-0.107,0.459,81.1,,,-4.966,-4.982,-880.2,-0.04076,-1.064,-0.093,-1.157,4.323,4.852,0.529,0.0,4.168,1824.55,3.977,,,,,,millions,NZD
FY2021,1.143,-0.463,0.68,59.5,,,-2.843,-2.86,-250.2,-0.007,-3.334,-0.119,-3.453,5.892,6.714,0.822,0.0,1.195,412.278,0.11,,,,,,millions,NZD
H1 FY2022,2.415,,,,,,-1.825,-2.773,-114.8,-0.0049,-4.622,-0.178,-4.8,28.152,46.186,18.034,13.152,2.293,,,,,,,,millions,NZD
FY2022,8.273,-5.132,3.141,38.0,,,-5.652,-19.544,-236.2,-0.029,-11.726,-0.327,-12.053,24.099,39.456,15.357,12.234,5.37,1450.783,0.242,,,,,,millions,NZD
FY2023,7.883,,,,,,-5.146,-12.974,-164.6,-0.009,-5.555,-0.046,-5.601,11.933,26.95,15.017,12.434,0.913,1543.763,0.209,,,,,,millions,NZD
FY2024,5.032,,,,,,-4.484,-11.276,-224.1,-0.411,-3.113,-0.048,-3.161,3.606,21.462,17.856,15.37,2.837,54.32,0.069,,,,,,millions,NZD
H1-2025,2.151,,,,,,-1.371,-2.433,-113.1,-0.045,,,,1.271,,,,1.727,,,,,2.151,,,millions,NZD
FY2025,7.454,,,,,,-4.755,-6.016,-80.7,-0.111,-0.937,-0.038,-0.975,-2.343,15.2,17.543,15.76,1.259,54.32,0.0,,,,,,millions,NZD
H1-2026,2.554,,,,,,-0.827,3.219,126.1,0.048,-0.999,-0.089,-1.088,3.055,6.588,3.533,2.25,2.226,94.522,0.0,,,2.554,,,millions,NZD
