Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2018,980.8,330.4,650.4,66.3,269.8,27.5,314.4,190.2,19.4,33.4,247.8,98.7,149.1,761.4,1025.1,263.7,82.4,31.9,571230264.0,4.9,21.25,,,,,millions,NZD
H1-2019,511.3,169.7,341.6,66.8,139.0,27.2,159.9,97.4,19.1,17.0,93.4,61.1,32.3,776.7,1044.0,267.3,96.0,55.5,572941176.0,2.8,,,,,,millions,NZD
FY2019,1070.4,,715.8,66.9,292.6,27.3,334.3,209.2,19.5,36.5,253.3,133.3,120.0,913.2,1206.7,293.5,86.3,48.2,573708739.0,5.5,23.25,,,,,millions,NZD
FY2020,1263.7,,835.8,66.1,379.3,30.0,440.3,287.3,22.7,50.0,321.4,170.7,150.7,973.8,1435.0,461.2,102.6,67.1,574570603.0,6.1,27.5,,,,,millions,NZD
H1-2021,910.2,348.3,561.9,61.7,309.2,34.0,346.2,225.5,24.8,39.2,218.1,94.5,123.6,1223.1,1631.7,408.6,80.2,93.2,575255102.0,3.7,,,,,,millions,NZD
FY2021,1971.2,,1245.6,63.2,712.3,36.1,797.3,524.2,26.6,91.1,625.3,184.7,440.6,1520.9,2075.0,554.1,74.7,97.3,576412532.0,7.7,38.0,,,,,millions,NZD
FY2022,1681.7,,1052.7,62.6,505.6,30.1,601.6,376.9,22.4,65.3,324.3,169.8,154.5,1679.7,2107.0,427.3,68.3,89.9,577405878.0,8.1,39.5,,,,,millions,NZD
H1-2023,690.6,277.4,413.2,59.8,126.7,18.3,177.2,95.9,13.9,16.6,1.9,124.8,-122.9,1478.4,2094.5,,,,577710843.0,4.3,,,,,,millions,NZD
FY2023,1581.1,,938.4,59.4,332.2,21.0,431.2,250.3,15.8,43.3,238.2,211.3,26.9,1753.4,2204.5,451.1,83.3,121.0,579356576.0,9.0,40.5,,,,,millions,NZD
H1-2024,803.7,317.6,486.1,60.5,152.6,19.0,207.0,107.3,13.4,18.5,156.5,275.5,-119.0,1751.8,2389.8,638.0,243.2,70.5,580000000.0,4.5,,,,,,millions,NZD
FY2024,1742.8,,1044.4,59.9,353.4,20.3,467.7,132.6,7.6,22.8,429.6,339.0,90.6,1759.1,2281.7,522.6,114.2,82.0,583963682.0,10.8,41.5,,,,,millions,NZD
H1-2025,951.2,362.5,588.7,61.9,218.1,22.9,285.5,153.2,16.1,26.2,233.0,55.1,177.9,1929.8,2435.4,505.6,66.6,116.6,584732824.0,4.5,,,,,,millions,NZD
FY2025,2021.0,750.1,1270.9,62.9,509.6,25.2,649.5,377.2,18.7,64.4,548.6,103.0,445.6,1890.4,2550.8,660.4,64.0,264.5,586139423.0,11.2,42.5,,,,,millions,NZD
H1-2026,1088.5,402.8,685.7,63.0,286.1,26.3,361.0,213.0,19.6,36.3,245.8,61.8,184.0,1986.2,2631.3,645.1,114.7,300.0,586776860.0,7.1,,,,,,millions,NZD
FY2026,2308.4,838.3,1470.1,63.7,636.4,27.6,795.0,468.5,20.3,79.8,663.2,195.2,468.0,2115.4,2853.6,738.2,59.8,461.1,587276425.0,13.9,52.0,,,,,millions,NZD
