Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,780.6,,,,25.4,,,,,,,,millions,USD
FY2007,2756.7,,670.0,24.304421953785322,601.6,21.823194399100377,686.1,427.3,15.500417165451447,6.7,690.1,105.1,585.0,1204.3,,,,366.5,56.8,9.7,,,,,,millions,USD
H1-2008,1828.3,,741.1,40.53492315265547,703.7,38.48930700650878,755.1,485.0,26.527375157249907,7.94,516.5,72.8,443.7,,,,,,57.5,4.5,0.2,,,,,millions,USD
Q2 2008,1161.0,,469.9,40.47372954349699,452.1,38.940568475452196,,307.7,26.503014642549527,5.11,,,,,,,,805.8,57.6,,0.1,,,,,millions,USD
Q3 2008,1020.8,,120.9,11.843652037617556,102.6,10.050940438871473,,76.6,7.503918495297805,0.83,97.39999999999998,38.5,58.89999999999998,1776.6,,,,828.4,57.7,,0.1,,,,,millions,USD
FY2008,3921.1,,1222.7,31.182576317869987,1150.2,29.33360536584122,1251.0,801.5,20.440692662773202,12.35,638.6,141.8,496.8,1350.7,2387.6,,,625.0,48.391584,8.3,,,,,,millions,USD
Q1 2009,680.6,,162.3,23.84660593593888,123.7,18.17513958272113,145.6,83.0,12.195121951219512,1.29,292.3,71.9,220.4,1424.6,,,,803.8,49.1,1.5,0.1,,,,,millions,USD
H1-2009,1671.6,,589.3,35.25364919837281,518.9,31.042115338597753,565.1999999999999,331.2,19.81335247666906,5.69,487.2,126.9,360.29999999999995,,,,,,49.2,3.0,0.2,,,,,millions,USD
Q2 2009,991.0,,427.0,43.087790110998995,395.2,39.87891019172553,,248.2,25.045408678102927,4.4,194.89999999999998,55.0,139.89999999999998,1688.8,2279.4,,,816.1,49.2,,0.1,,,,,millions,USD
Q3 2009,430.1,,124.0,28.830504533829345,89.8,20.878865380144152,,60.0,13.950244129272264,0.79,83.30000000000001,54.5,28.80000000000001,1759.3,2357.1,,,497.5,49.3,,0.1,,,,,millions,USD
FY2009,2608.4,,839.4,32.1806471400092,679.8,26.06195368808465,780.8,448.5,17.194448704186474,7.54,681.8,235.7,446.09999999999997,1744.9,2494.9,,,697.1,48.569985,6.6,,,,,,millions,USD
Q1 2010,502.4,,129.0,25.676751592356688,-26.5,-5.274681528662421,1.8000000000000007,6.2,1.2340764331210192,-0.09,47.5,29.0,18.5,1739.0,2633.1,,,1010.5,48.6,1.8,0.1,,,,,millions,USD
H1-2010,1810.3,,525.8,29.044909683477876,323.9,17.892062089156493,502.0,142.8,7.888195326741425,1.73,46.0,104.3,-58.3,,,,,,58.8,3.8,0.2,,,,,millions,USD
Q2 2010,1307.9,,396.8,30.338710910620076,350.4,26.791039070265306,,136.6,10.444223564492697,1.56,-1.5,75.3,-76.8,4195.1,8595.3,,2596.6,601.4,71.080531,2.0,0.1,,,,,millions,USD
Q3 2010,917.1,,169.8,18.51488387307818,136.8,14.91658488714426,,71.2,7.763602660560462,0.68,588.0,84.2,503.8,4301.9,8617.5,,2250.8,648.4,71.9,1.8,0.1,,,,,millions,USD
Q4 2010,1237.6,,483.9,39.099870717517774,,,,,,2.81,,,,,,,,,,,,,,,,millions,USD
FY2010,3965.0,,1179.5,29.74779319041614,895.7,22.59016393442623,1290.5,440.7,11.114754098360656,5.4,1194.4,258.1,936.3000000000001,4433.4,8754.0,,1954.1,797.7,71.267185,8.3,,,,,,millions,USD
Q1 2011,1174.0,,525.0,44.71890971039183,534.4,45.51959114139693,652.9,332.6,28.330494037478708,3.95,671.2,54.9,616.3000000000001,4791.6,9189.9,,1613.0,1134.1,72.1,2.4,0.1,,,,,millions,USD
H1-2011,2975.7,,1392.4,46.792351379507345,1379.1,46.345397721544515,1592.3999999999999,876.4,29.451893672077162,10.77,922.1,105.5,816.6,,,,,,72.2,5.1,0.2,,,,,millions,USD
Q2 2011,1801.7,,867.4,48.143420103235826,844.7,46.88349891768885,,543.8,30.182605317200416,6.81,250.89999999999998,50.6,200.29999999999998,5331.8,9420.0,,1613.0,1355.6,72.2,2.3,0.1,,,,,millions,USD
Q3 2011,1403.8,,638.0,45.448069525573445,582.3,41.48026784442228,,382.4,27.240347627867216,4.77,1033.0,63.69999999999999,969.3,4749.8,9245.8,,1613.0,1426.1,69.9,2.6,0.4,,,,,millions,USD
Q4 2011,1718.4,,865.2,50.349162011173185,,,,,,6.71,,,,,,,,,,,,,,,,millions,USD
FY2011,6097.9,,2895.6,47.485199822889854,2790.5,45.76165565194575,3206.7,1761.0,28.87879433903475,22.18,,247.2,,4932.9,8974.5,,1613.0,1207.0,65.419989,10.6,,,,,,millions,USD
Q1 2012,1527.6,,711.8,46.59596753076722,671.2,43.938203718250854,774.3000000000001,431.7,28.260015710919088,5.62,,64.3,,5360.9,9616.9,,1613.0,1713.3,66.5,3.2,0.4,,,,,millions,USD
H1-2012,3263.2,,1755.1,53.78462858543761,1676.2,51.3667565579799,1895.2,1110.0,34.01569012012749,15.01,,157.8,,,,,,,65.8,5.6,0.8,,,,,millions,USD
Q2 2012,1735.6,,1043.3,60.11177690712146,1005.0,57.9050472459092,,678.3,39.08158561880617,9.42,,93.50000000000001,,5500.2,9118.9,,1600.0,1383.0,65.2,2.5,0.4,,,,,millions,USD
Q3 2012,1359.4,,702.0,51.64042960129469,667.1,49.07312049433574,,458.1,33.69869059879358,6.43,,103.59999999999997,,5978.1,10182.7,,1600.0,2221.3,63.5,2.9,0.4,,,,,millions,USD
Q4 2012,1481.4,,656.2,44.295936276495205,,,,,,7.48,,,,,,,,,,,,,,,,millions,USD
FY2012,6104.0,,3113.3,51.00425950196593,2959.4,48.4829619921363,3379.2000000000003,1923.4,31.51048492791612,28.94,,523.5,,6282.2,10166.9,,1600.0,2274.9,314.75344,11.9,,,,,,millions,USD
Q1 2013,1336.5,,675.1,50.512532734754956,627.8,46.97343808454919,734.9,429.4,32.12869435091657,6.53,,152.8,,6117.7,10338.4,,1600.0,2210.3,62.8,3.2,0.4,,,,,millions,USD
H1-2013,3051.4,,1540.3,50.47846889952153,1461.5,47.89604771580258,1675.2,947.5,31.051320705250046,14.91,,402.5,,,,,,,61.1,6.2,0.8,,,,,millions,USD
Q2 2013,1714.9,,865.2,50.45192139483352,833.7,48.615079596477926,,518.1,30.21167415009621,8.43,,249.7,,5343.4,10251.6,,3098.0,1934.1,59.5,,0.4,,,,,millions,USD
Q3 2013,1097.0,,386.1,35.195989061075664,385.4,35.132178669097534,,243.9,22.233363719234276,4.09,,230.39999999999998,,5462.0,10799.0,,3098.0,2286.2,57.5,,0.4,,,,,millions,USD
Q4 2013,1326.3,,593.8,44.77116791072909,,,,,,5.73,,,,,,,,,,,,,,,,millions,USD
FY2013,5474.7,,2520.2,46.03357261585109,2411.7,44.051728861855445,2822.2999999999997,1532.8,27.997881162438127,4.97,,823.8,,5438.0,10678.1,,3098.1,1711.0,279.24097,12.6,,,,,,millions,USD
Q1 2014,1132.6,,442.8,39.09588557301784,1169.8,103.28447819177116,1275.1,720.4,63.605862616987466,2.59,,392.4,,5308.3,12475.5,,4592.3,3530.2,54.9,3.8,1.0,,,,,millions,USD
H1-2014,2605.3,,1033.1,39.65378267378036,1701.1,65.2938241277396,1904.1999999999998,1045.1,40.11438222085747,3.86,,685.0,,,,,,,265.3,10.0,0.4,,,,,millions,USD
Q2 2014,1472.7,,590.3,40.082841040266175,531.3,36.0765940110002,,324.7,22.047939159367147,6.12,,292.6,,4845.1,11304.9,,4592.4,2194.1,256.0,,0.2,,,,,millions,USD
Q3 2014,921.4,,301.1,32.67853266767962,246.6,26.763620577382248,,140.6,15.259387887996526,0.53,,587.7,,4855.3,11659.8,,4592.4,2651.2,249.3,,0.3,,,,,millions,USD
Q4 2014,1216.5,,444.3,36.52281134401973,,,,,,0.97,,,,,,,,,,,,,,,,millions,USD
FY2014,4743.0,,1778.0,37.486822686063675,2366.0,49.884039637360324,2759.0,1437.0,30.29728020240354,5.43,1421.0,1809.0,-388.0,4572.0,11254.2,,4592.5,1997.0,241.67305,16.8,,,,,,millions,USD
Q1 2015,954.0,,416.0,43.60587002096436,367.0,38.469601677148844,482.0,236.0,24.737945492662476,0.96,,445.0,,4419.0,11485.3,,4592.5,1779.0,240.6,4.0,0.3,,,,,millions,USD
