Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2007,36769.0,,,,,,,4636.0,12.608447333351464,7.76,5433.0,274.0,5159.0,21902.0,,,,,597.5,,1.52,,,,,millions,USD
H1-2008,15505.0,,,,,,,373.0,2.4056755885198324,0.67,2299.0,98.0,2201.0,,,,,,558.3,,0.82,,,,,millions,USD
Q2 2008,7418.0,,,,,,,25.0,0.33701806416823943,0.05,,,,,,,,,553.8,,0.41,,,,,millions,USD
Q3 2008,7320.0,,,,,,,-923.0,-12.609289617486338,-1.7,1257.0,55.0,1202.0,,,,,,542.4,,0.41,,,,,millions,USD
FY2008,29394.0,,,,,,,-1679.0,-5.712050078247262,-3.06,3910.0,291.0,3619.0,12673.0,134798.0,122125.0,5659.0,,548.3,85.0,1.64,,,,,millions,USD
Q1 2009,7883.0,,,,,,,-274.0,-3.475834073322339,-0.51,1522.0,53.0,1469.0,,,,,,538.9,,0.2,,,,,millions,USD
H1-2009,16373.0,,,,,,,115.0,0.7023758627007879,0.21,2482.0,104.0,2378.0,,,,,,540.1,,0.4,,,,,millions,USD
Q2 2009,8490.0,,,,,,,389.0,4.58186101295642,0.72,960.0,51.0,909.0,15068.0,133091.0,117993.0,6658.0,,540.6,,0.2,,,,,millions,USD
Q3 2009,7582.0,,,,,,,221.0,2.914798206278027,0.41,1033.0,39.0,994.0,17505.0,135504.0,117970.0,6661.0,,541.5,,0.2,,,,,millions,USD
Q4 2009,8058.0,,,,,,,518.0,6.428394142467113,0.96,,,,,,,,,,,,,,,,millions,USD
FY2009,32013.0,,,,,,,854.0,2.6676662605816386,1.58,4301.0,189.0,4112.0,16721.0,132652.0,115931.0,5910.0,,540.9,74.0,0.8,,,,,millions,USD
Q1 2010,7749.0,,,,,,,120.0,1.548586914440573,0.22,964.0,24.0,940.0,17560.0,132386.0,114798.0,5910.0,,541.8,,0.2,,,,,millions,USD
H1-2010,15405.0,,,,,,,265.0,1.7202207075624798,0.49,2094.0,69.0,2025.0,,,,,,542.4,,0.4,,,,,millions,USD
Q2 2010,7656.0,,,,,,,145.0,1.893939393939394,0.27,1130.0,45.0,1085.0,18039.0,130810.0,112743.0,5909.0,,543.0,,0.2,,,,,millions,USD
Q3 2010,7908.0,,,,,,,367.0,4.640870005058169,0.68,929.0,45.0,884.0,19274.0,132534.0,113232.0,5909.0,,543.0,,0.2,,,,,millions,USD
Q4 2010,8087.0,,,,,,,296.0,3.660195375293681,0.55,,,,,,,,,,,,,,,,millions,USD
FY2010,31400.0,,,,,,,911.0,2.9012738853503186,1.68,3689.0,162.0,3527.0,18645.0,130500.0,111830.0,5950.0,,542.5,68.0,0.8,,,,,millions,USD
Q1 2011,8095.0,,,,,,,524.0,6.47313156269302,0.98,726.0,48.0,678.0,19312.0,130425.0,111084.0,5908.0,,533.6,,0.21,,,,,millions,USD
H1-2011,16176.0,,,,,,,-100.0,-0.6181998021760633,-0.19,1260.0,106.0,1154.0,,,,,,528.2,,0.42,,,,,millions,USD
Q2 2011,8081.0,,,,,,,-624.0,-7.721816606855588,-1.19,534.0,58.0,476.0,18764.0,129023.0,110230.0,5907.0,,523.1,,0.21,,,,,millions,USD
Q3 2011,8242.0,,,,,,,175.0,2.1232710507158457,0.34,411.0,54.0,357.0,18100.0,126959.0,108830.0,5907.0,,514.2,,0.21,,,,,millions,USD
Q4 2011,8236.0,,,,,,,712.0,8.644973288003884,1.4,,,,,,,,,,,,,,,,millions,USD
FY2011,32654.0,,,,,,,787.0,2.4101182091014883,1.5,1929.0,246.0,1683.0,18326.0,125193.0,106867.0,6258.0,,523.1,64.0,0.84,,,,,millions,USD
Q1 2012,8362.0,,,,,,,766.0,9.16048792154987,1.53,807.0,51.0,756.0,19182.0,125933.0,106723.0,6058.0,,501.5,,0.22,,,,,millions,USD
H1-2012,16640.0,,,,,,,1189.0,7.145432692307692,2.39,1774.0,116.0,1658.0,,,,,,497.9,,0.44,,,,,millions,USD
Q2 2012,8278.0,,,,,,,423.0,5.109929934766852,0.86,967.0,65.0,902.0,19475.0,125535.0,106060.0,6058.0,,493.8,,0.22,,,,,millions,USD
Q3 2012,8128.0,,,,,,,723.0,8.89517716535433,1.48,844.0,60.0,784.0,20837.0,126988.0,106151.0,6057.0,,489.9,,0.22,,,,,millions,USD
Q4 2012,8547.0,,,,,,,394.0,4.60980460980461,0.81,,,,,,,,,,,,,,,,millions,USD
FY2012,33315.0,,,,,,,2306.0,6.921806993846616,4.68,3054.0,285.0,2769.0,20580.0,126947.0,106367.0,6307.0,,493.0,86.0,0.88,,,,,millions,USD
Q1 2013,8463.0,,,,,,,709.0,8.377643861514828,1.47,740.0,60.0,680.0,20619.0,126612.0,105993.0,6556.0,,480.8,,0.25,,,,,millions,USD
H1-2013,17250.0,,,,,,,1143.0,6.626086956521739,2.39,1553.0,43.0,1510.0,,,,,,477.3,,0.5,,,,,millions,USD
Q2 2013,8787.0,,,,,,,434.0,4.939114601115284,0.92,813.0,-17.0,796.0,19869.0,121480.0,101611.0,5475.0,,473.8,,0.25,,,,,millions,USD
Q3 2013,8465.0,,,,,,,316.0,3.733018310691081,0.66,1518.0,73.0,1445.0,20780.0,122285.0,101505.0,6217.0,,467.1,,0.25,,,,,millions,USD
Q4 2013,8792.0,,,,,,,,,1.76,,,,,,,,,,,,,,,,millions,USD
FY2013,34507.0,,,,,,,2280.0,6.607355029414322,4.81,4242.0,207.0,4035.0,21480.0,123460.0,102040.0,6201.0,,470.3,93.0,1.0,,,,,millions,USD
Q1 2014,8684.0,,,,,,,600.0,6.909258406264394,1.3,474.0,55.0,419.0,22105.0,124291.0,102186.0,6200.0,,452.8,,0.28,,,,,millions,USD
H1-2014,17544.0,,,,,,,1245.0,7.096443228454172,2.69,1201.0,124.0,1077.0,,,,,,446.8,,0.56,,,,,millions,USD
Q2 2014,8860.0,,,,,,,645.0,7.279909706546276,1.39,727.0,69.0,658.0,22872.0,110233.0,87361.0,5846.0,,440.7,,0.28,,,,,millions,USD
Q3 2014,8936.0,,,,,,,781.0,8.739928379588182,1.74,1364.0,83.0,1281.0,22329.0,108310.0,85981.0,5195.0,,431.2,,0.28,,,,,millions,USD
Q4 2014,8759.0,,,,,,,,,1.86,,,,,,,,,,,,,,,,millions,USD
FY2014,35239.0,,,,,,,2850.0,8.087630182468288,6.27,3236.0,288.0,2948.0,22304.0,108479.0,86175.0,5140.0,,438.2,88.0,1.12,,,,,millions,USD
Q1 2015,8952.0,,,,,,,677.0,7.562555853440572,1.53,566.0,59.0,507.0,22179.0,108064.0,85885.0,5194.0,,422.6,,0.3,,,,,millions,USD
H1-2015,17934.0,,,,,,,1032.0,5.7544329207092675,2.33,1303.0,133.0,1170.0,,,,,,417.6,,0.6,,,,,millions,USD
Q2 2015,8982.0,,,,,,,355.0,3.9523491427299042,0.79,737.0,74.0,663.0,21298.0,107117.0,85819.0,5186.0,,412.6,,0.3,,,,,millions,USD
Q3 2015,9028.0,,,,,,,650.0,7.199822773593266,1.54,1383.0,86.0,1297.0,20504.0,105849.0,85345.0,5175.0,,402.1,,0.3,,,,,millions,USD
Q4 2015,8691.0,,,,,,,,,1.18,,,,,,,,,,,,,,,,millions,USD
FY2015,35653.0,,,,,,,2171.0,6.08924915154405,5.05,3616.0,303.0,3313.0,20025.0,104656.0,84631.0,5124.0,,406.8,81.0,1.2,,,,,millions,USD
Q1 2016,8871.0,,,,,,,246.0,2.7730808251606356,0.57,714.0,52.0,662.0,20340.0,105947.0,85607.0,5108.0,,382.9,,0.33,,,,,millions,USD
