Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,921.675,,,,74.135,,,,,,,,millions,USD
FY2007,,,930.141,,552.858,,635.2059999999999,353.194,,1.94,387.899,103.772,284.127,1279.748,,,,183.641,182.503969,12.444,0.06,,,,,millions,USD
H1-2008,,,527.496,,318.519,,364.203,207.463,,1.15,205.815,,,,,,,,179.796849,7.196,0.03,,,,,millions,USD
Q2 2008,,,276.59,,168.223,,,109.995,,0.61,,,,,,,,188.762,179.395729,,0.015,,,,,millions,USD
Q3 2008,,,281.251,,171.32,,,112.955,,0.63,104.86900000000003,,,,,,,230.741,180.13411,,0.015,,,,,millions,USD
FY2008,,,1049.153,,632.239,,723.541,419.151,,2.34,481.523,108.28,373.24300000000005,1368.569,2994.159,,786.459,214.987,178.813013,16.316,0.06,,,,,millions,USD
Q1 2009,,,206.379,,110.685,,133.676,74.41,,0.43,142.765,16.871,125.89399999999999,,,,,150.519,173.098475,4.784,0.015,,,,,millions,USD
H1-2009,,,420.529,,226.163,,273.933,149.28,,0.86,284.641,30.832,253.80900000000003,,,,,,173.375613,10.028,0.03,,,,,millions,USD
Q2 2009,,,214.15,,115.478,,,74.87,,0.43,141.87600000000003,13.961000000000002,127.91500000000003,1509.398,2999.517,,821.108,220.765,173.649705,,0.015,,,,,millions,USD
Q3 2009,,,224.393,,124.29,,,80.915,,0.47,145.942,14.774999999999999,131.167,1626.266,3140.911,,792.492,307.569,173.928589,,0.015,,,,,millions,USD
Q4 2009,,,241.632,,138.46,,,87.639,,0.5,,,,,,,,,,,0.015,,,,,millions,USD
FY2009,,,886.554,,488.913,,587.437,327.216,,1.83,582.297,63.058,519.239,1762.818,4015.857,,753.848,384.613,173.941752,20.24,0.06,,,,,millions,USD
Q1 2010,,,249.192,,145.044,,169.388,98.353,,0.56,31.843,18.353,13.489999999999998,1867.441,3410.516,,752.543,431.719,175.575002,5.443,0.015,,,,,millions,USD
H1-2010,,,538.491,,320.669,,370.162,228.024,,1.3,135.871,43.086,92.78500000000001,,,,,,175.731091,11.615,0.03,,,,,millions,USD
Q2 2010,,,289.299,,175.625,,,129.671,,0.74,104.028,24.732999999999997,79.29500000000002,1981.016,3556.768,,781.604,436.677,175.885465,6.172,0.015,,,,,millions,USD
