Date,Close
2016-10-01,8.24125
2016-11-01,8.5325
2016-12-01,8.4
2017-01-01,8.43625
2017-02-01,8.65125
2017-03-01,8.89625
2017-04-01,9.03875
2017-05-01,9.325
2017-06-01,9.2275
2017-07-01,9.5775
2017-08-01,10.1175
2017-09-01,10.58
2017-10-01,10.875
2017-11-01,11.3237
2017-12-01,10.975
2018-01-01,11.5962
2018-02-01,11.4237
2018-03-01,10.7662
2018-04-01,10.4637
2018-05-01,10.8663
2018-06-01,10.8938
2018-07-01,11.6888
2018-08-01,11.8225
2018-09-01,11.7525
2018-10-01,11.1875
2018-11-01,10.9925
2018-12-01,10.1275
2019-01-01,10.99
2019-02-01,11.7463
2019-03-01,11.805
2019-04-01,12.445
2019-05-01,10.875
2019-06-01,11.9925
2019-07-01,11.665
2019-08-01,10.9425
2019-09-01,12.0625
2019-10-01,12.5413
2019-11-01,13
2019-12-01,13.5288
2020-01-01,12.4338
2020-02-01,11.46
2020-03-01,9.11
2020-04-01,11.0325
2020-05-01,12.07
2020-06-01,11.9762
2020-07-01,13.22
2020-08-01,13.725
2020-09-01,13.5337
2020-10-01,14.105
2020-11-01,16.3512
2020-12-01,16.3463
2021-01-01,15.61
2021-02-01,15.71
2021-03-01,16.4925
2021-04-01,16.835
2021-05-01,16.815
2021-06-01,17.1025
2021-07-01,18.1225
2021-08-01,19.1575
2021-09-01,18.3075
2021-10-01,19.1925
2021-11-01,20.145
2021-12-01,21.865
2022-01-01,19.8975
2022-02-01,19.0025
2022-03-01,18.8375
2022-04-01,17.875
2022-05-01,17.715
2022-06-01,16.095
2022-07-01,19.2825
2022-08-01,18.3825
2022-09-01,16.74
2022-10-01,18.9575
2022-11-01,20.1075
2022-12-01,19.035
2023-01-01,19.9425
2023-02-01,19.38
2023-03-01,20.43
2023-04-01,18.8675
2023-05-01,18.8625
2023-06-01,21.2375
2023-07-01,22.0775
2023-08-01,22.095
2023-09-01,20.9975
2023-10-01,20.1375
2023-11-01,22.7475
2023-12-01,24.7825
2024-01-01,25.275
2024-02-01,27.31
2024-03-01,28.8375
2024-04-01,30.1925
2024-05-01,33.0925
2024-06-01,33.685
2024-07-01,32.13
2024-08-01,33.725
2024-09-01,32.58
2024-10-01,33.51
2024-11-01,36.325
2024-12-01,34.725
2025-01-01,35.39
2025-02-01,33.3
2025-03-01,32.795
2025-04-01,38.475
2025-05-01,44.965
2025-06-01,49.375
2025-07-01,53.255
2025-08-01,54.43
2025-09-01,61.875
2025-10-01,69.67
2025-11-01,70.45
2025-12-01,67.57
2026-01-01,72.04
2026-02-01,73.03
2026-03-01,63.175
2026-04-01,73.635
2026-05-01,74.38
2026-06-01,88.16
2026-07-01,80.35
2026-08-01,79.275
2026-09-01,82.19
2026-09-24,83.08
