Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
Q1 2015,3.3061,0.708735,2.597365,78.6,1.303216,39.4,,0.962712,29.1,0.07,-1.252699,0.016732,-1.269431,9.190388,10.880925,1.690537,,,13.856813,,,,,,,millions,CAD
Q2 2015,3.593998,0.739045,2.854953,79.4,1.154317,32.1,,0.851039,23.7,0.06,0.824069,0.066966,0.757103,,,,,,13.900084,,,,,,,millions,CAD
Q3 2015,4.646236,1.084943,3.561293,76.6,1.59706,34.4,,1.188536,25.6,0.09,1.851306,0.020397,1.830909,,,,,,13.943118,0.038667,,,,,,millions,CAD
FY2015,15.388196,3.278442,12.109754,78.7,5.057389,32.9,5.118792,3.764889,24.5,0.27,2.81092,0.128785,2.682135,12.151482,14.608001,2.456519,0.0,4.392617,13.872523,0.163566,,,,,,millions,CAD
Q1 2016,3.772463,0.717102,3.055361,81.0,1.245048,33.0,1.262855,0.951854,25.2,0.07,-0.317888,0.037582,-0.35547,13.148836,14.659884,1.511048,,2.074287,14.021195,0.061913,,,,,,millions,CAD
Q2 2016,4.373353,0.8774,3.495953,79.9,1.361229,31.1,1.399557,1.015449,23.2,0.07,1.252208,0.007743,1.244465,14.237496,16.367336,2.12984,,9.977866,14.05864,0.062852,,,,,,millions,CAD
Q3 2016,4.766786,1.058933,3.707853,77.8,1.605839,33.7,1.646621,1.24738,26.2,0.09,1.07009,0.087895,0.982195,15.565506,17.296139,1.730633,,10.925084,14.07823,0.058271,,,,,,millions,CAD
FY2016,17.92227,3.795833,14.126437,78.8,5.753438,32.1,5.900079,4.309505,24.0,0.3,4.399022,0.142001,4.257021,16.726716,19.248183,2.521467,0.0,13.056086,14.366114,0.235477,,,,,,millions,CAD
Q1 2017,3.821262,0.78903,3.032232,79.4,1.148,30.0,1.191324,0.901556,23.6,0.06,0.379432,0.015415,0.364017,17.718668,19.806798,2.08813,,13.353162,14.404531,0.056427,,,,,,millions,CAD
Q2 2017,5.636405,1.398018,4.238387,75.2,1.979504,35.1,2.023234,1.552918,27.6,0.11,1.313318,0.039577,1.273741,19.359333,21.722265,2.362932,,,,0.069255,,,,,,millions,CAD
