Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
H1-2017,5443.96,147.826,5296.134,97.28458695508417,1449.721,26.629898088891174,1619.023,,,23.92,1601.834,147.269,1454.565,,,,,,50.049,125.827,,,,,,millions,USD
Q2 2017,3025.0,67.425,2957.0,97.75206611570248,893.259,29.52922314049587,979.131,,,14.66,,76.71000000000001,,11589.669,23458.323,11853.577,7564.636,2634.264,50.056,66.879,,,,,,millions,USD
Q3 2017,4434.0,54.181,4380.0,98.78213802435724,2101.801,47.40191700496166,2197.711,,,35.12,1886.5910000000001,76.423,1810.1680000000001,12876.994,25789.111,12902.716,8726.679,2846.3,49.972,66.421,,,,,,millions,USD
Q4 2017,2803.0,,2763.0,98.57295754548699,,,,,,-11.41,,,,,,,,,,,,,,,,millions,USD
FY2017,12681.0,242.0,12439.0,98.09163315195963,4538.0,35.78582130746786,4901.0,,,47.78,4662.0,288.0,4374.0,11261.0,25451.0,14187.0,8810.0,2542.0,49.954,261.0,,,,,,millions,USD
Q1 2018,2928.0,,,,730.0,24.93169398907104,833.0,,,12.56,640.0,131.0,509.0,10636.0,25018.96,14331.219,7990.418,2622.086,49.205,71.0,,,,,,millions,USD
H1-2018,6465.0,,,,1951.0,30.177880897138436,2161.0,,,32.87,2290.0,235.0,2055.0,,,,,,48.877,146.0,,,,,,millions,USD
Q2 2018,3537.0,,,,1221.0,34.52078032230704,1328.0,,,20.34,1650.0,104.0,1546.0,10473.0,25296.253,14777.978,7764.58,3186.665,48.55,75.0,,,,,,millions,USD
Q3 2018,4849.0,,,,2247.0,46.33945143328521,2354.0,,,37.39,1964.0,121.0,1843.0,9952.0,24370.476,14418.666,8703.901,2973.096,47.751,70.0,,,,,,millions,USD
Q4 2018,3213.0,,,,,,,,,14.0,,,,,,,,,,,,,,,,millions,USD
FY2018,14527.0,,,,5341.0,36.76602189027328,5767.0,,,84.26,5338.0,442.0,4896.0,8785.0,22687.0,13902.0,8649.0,2624.0,48.017,317.0,,,,,,millions,USD
Q1 2019,2837.0,,,,556.0,19.59816707789919,672.0,,,17.01,150.0,111.0,39.0,6915.0,22366.0,15451.0,7619.0,2334.0,45.436,74.0,,,,,,millions,USD
H1-2019,6687.0,,,,1803.0,26.962763571108123,2038.0,,,39.52,1937.0,199.0,1738.0,,,,,,44.514,153.0,,,,,,millions,USD
Q2 2019,3850.0,,,,1247.0,32.38961038961039,1366.0,,,22.62,1787.0,88.0,1699.0,5307.0,21494.0,16187.0,7686.0,5256.0,43.601,79.0,,,,,,millions,USD
Q3 2019,5040.0,,,,2370.0,47.023809523809526,2487.0,,,46.01,1851.0,82.0,1769.0,5951.0,21446.0,15495.0,7512.0,6466.0,42.831,79.0,,,,,,millions,USD
Q4 2019,3339.0,,,,,,,,,28.07,,,,,,,,,,,,,,,,millions,USD
