Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2006,,,,,,,,,,,,,,107037.0,,,,,,,,,,,,millions,USD
FY2007,103632.0,,,,,,,6200.0,5.9827080438474605,,32792.0,,,104273.0,,,,,129.901035,,15.4,,,,,millions,USD
H1-2008,33964.0,,,,,,,-13162.0,-38.75279707926039,-102.24,16128.0,,,,,,,,128.732239,,8.33,,,,,millions,USD
Q2 2008,19933.0,,,,,,,-5357.0,-26.87503135503938,-41.13,,,,,,,,,130.248736,,4.42,,,,,millions,USD
Q3 2008,898.0,,,,,,,-24468.0,-2724.721603563474,-181.02,-15240.0,,,,,,,,135.169101,,,,,,,millions,USD
FY2008,-6840.0,,,,,,,-99289.0,1451.593567251462,,-122.0,,,60805.0,860418.0,797692.0,,,131.714245,,8.4,,,,,millions,USD
Q1 2009,13315.0,,,,,,,-4353.0,-32.692452121667294,,3770.0,,,,,,,,135.252869,,,,,,,millions,USD
H1-2009,40023.0,,,,,,,-2531.0,-6.323863778327461,-28.29,8036.0,,,,,,,,135.267735,,,,,,,millions,USD
Q2 2009,23922.0,,,,,,,1822.0,7.616420031769919,2.3,4266.0,,,62133.0,830412.0,767207.0,,,135.33644,,,,,,,millions,USD
Q3 2009,19604.0,,,,,,,455.0,2.320954907161804,0.68,3938.0,,,76537.0,844344.0,766649.0,,,135.456372,,,,,,,millions,USD
FY2009,75447.0,,,,,,,-10949.0,-14.512174108977163,,18584.0,,,98076.0,847585.0,748550.0,,,135.324896,209.0,,,,,,millions,USD
Q1 2010,18555.0,,,,,,,1783.0,9.609269738614929,,3195.0,,,75001.0,863697.0,760038.0,,,135.724939,,,,,,,millions,USD
H1-2010,36869.0,,,,,,,-873.0,-2.3678429032520545,,9771.0,,,,,,,,135.807313,,,,,,,millions,USD
Q2 2010,18314.0,,,,,,,-2656.0,-14.502566342688652,,6576.0,,,75470.0,850531.0,745884.0,,,135.813034,,,,,,,millions,USD
Q3 2010,19455.0,,,,,,,-2517.0,-12.937548188126446,,5344.0,,,80842.0,871965.0,761225.0,,,135.879125,,,,,,,millions,USD
Q4 2010,21202.0,,,,,,,11176.0,52.71200830110367,,,,,,,,,,138.447775,,,,,,,millions,USD
