Period,Revenue,CostOfRevenue,GrossProfit,GrossMargin,OperatingIncome,OperatingMargin,EBITDA,NetIncome,NetMargin,EPS,OperatingCashFlow,CapEx,FreeCashFlow,ShareholdersEquity,TotalAssets,TotalLiabilities,TotalDebt,CashAndEquivalents,SharesOutstanding,StockBasedComp,DividendPerShare,EBITDABeforeSignificant,RevenueContinuing,EBITDAContinuingBeforeSignificant,EBITContinuingBeforeSignificant,Units,Currency
FY2021,,,,,,,,5901.0,,,,,,37806.0,,,,,,,,,,,,millions,USD
FY2022,17873.0,,,,6385.0,35.72427684216416,6636.0,5178.0,28.971073686566328,34.31,4956.0,533.0,4423.0,37876.0,,,,,152.440471,708.0,19.52,,,,,millions,USD
Q2 2023,,,,,,,,,,,,,,38350.0,,,,,,,,,,,,millions,USD
Q3 2023,4522.0,,,,1637.0,36.20079610791685,,1604.0,35.47103051747015,10.75,,,,38780.0,,,,,150.505143,,5.0,,,,,millions,USD
FY2023,17859.0,,,,6275.0,35.13634582003471,6538.0,5676.0,31.7822946413573,36.85,4165.0,344.0,3821.0,39500.0,123211.0,81971.0,7918.0,8736.0,150.706451,630.0,20.0,,,,,millions,USD
Q1 2024,4728.0,,,,1693.0,35.80795262267343,,1623.0,34.327411167512686,10.58,-408.0,64.0,-472.0,39895.0,,,,,150.125182,176.0,5.1,,,,,millions,USD
H1-2024,9533.0,,,,3493.0,36.64114129864681,,3160.0,33.14801216825763,20.65,957.0,71.0,886.0,,,,,,149.891535,355.0,10.2,,,,,millions,USD
Q2 2024,4805.0,,,,1800.0,37.460978147762745,,1537.0,31.98751300728408,10.07,1365.0,7.0,1358.0,40271.0,,,,,149.657889,,5.1,,,,,millions,USD
Q3 2024,5197.0,,,,2006.0,38.59919184144699,,1691.0,32.53800269386184,11.02,1381.0,94.0,1287.0,41350.0,132816.0,89192.0,12370.0,14037.0,149.608575,,5.1,,,,,millions,USD
FY2024,20407.0,,,,7574.0,37.11471553878571,7844.0,6512.0,31.910618905277598,42.45,4956.0,255.0,4701.0,47664.0,138615.0,89260.0,12314.0,12762.0,154.947813,753.0,20.4,,,,,millions,USD
Q1 2025,5276.0,,,,1698.0,32.18347232752085,,1515.0,28.714935557240334,9.74,-1128.0,78.0,-1206.0,48206.0,141942.0,91752.0,12349.0,7747.0,156.632023,241.0,5.21,,,,,millions,USD
H1-2025,10699.0,,,,3429.0,32.04972427329657,,3180.0,29.722403962987194,20.03,236.0,167.0,69.0,,,,,,156.442469,467.0,10.42,,,,,millions,USD
Q2 2025,5423.0,,,,1731.0,31.91960169647796,,1665.0,30.702563156924214,10.29,1364.0,89.0,1275.0,49306.0,146470.0,94868.0,12762.0,9478.0,156.253855,,5.21,,,,,millions,USD
Q3 2025,6509.0,,,,1955.0,30.03533568904594,,1527.0,23.45982485788908,8.54,1414.0,78.0,1336.0,55735.0,162682.0,100827.0,12766.0,9979.0,165.177482,,5.21,,,,,millions,USD
FY2025,24216.0,,,,7045.0,29.09233564585398,7342.0,5942.0,24.537495870498844,35.83,3927.0,375.0,3552.0,56115.0,169998.0,108456.0,12768.0,11468.0,160.866521,1307.0,20.84,,,,,millions,USD
Q1 2026,6698.0,,,,2814.0,42.012541057031946,,2326.0,34.72678411466109,14.24,-980.0,106.0,-1086.0,56905.0,170237.0,106921.0,12749.0,9841.0,165.001107,319.0,5.73,,,,,millions,USD
H1-2026,13782.0,,,,5275.0,38.274561021622404,,4368.0,31.693513278188938,26.58,247.0,215.0,32.0,,,,,,164.823915,621.0,11.46,,,,,millions,USD
Q2 2026,7084.0,,,,2461.0,34.74025974025974,,2042.0,28.825522303783174,12.34,1227.0,109.0,1118.0,57840.0,175875.0,111335.0,12744.0,10492.0,164.647766,,5.73,,,,,millions,USD
