Date,Close
2016-10-01,341.24
2016-11-01,370.79
2016-12-01,380.54
2017-01-01,373.98
2017-02-01,387.46
2017-03-01,383.51
2017-04-01,384.57
2017-05-01,409.24
2017-06-01,422.41
2017-07-01,426.53
2017-08-01,419.01
2017-09-01,447.09
2017-10-01,470.83
2017-11-01,501.19
2017-12-01,513.71
2018-01-01,561.8
2018-02-01,549.43
2018-03-01,541.72
2018-04-01,521.5
2018-05-01,534.23
2018-06-01,499.04
2018-07-01,502.76
2018-08-01,479.06
2018-09-01,471.33
2018-10-01,411.42
2018-11-01,428.01
2018-12-01,392.82
2019-01-01,415.08
2019-02-01,443.22
2019-03-01,427.37
2019-04-01,485.24
2019-05-01,415.56
2019-06-01,469.3
2019-07-01,467.68
2019-08-01,422.56
2019-09-01,445.64
2019-10-01,461.7
2019-11-01,494.91
2019-12-01,502.7
2020-01-01,527.35
2020-02-01,463.01
2020-03-01,439.97
2020-04-01,502.04
2020-05-01,528.64
2020-06-01,544.09
2020-07-01,575.01
2020-08-01,594.19
2020-09-01,563.55
2020-10-01,599.21
2020-11-01,698.35
2020-12-01,721.54
2021-01-01,701.26
2021-02-01,694.5
2021-03-01,753.96
2021-04-01,819.3
2021-05-01,877.04
2021-06-01,874.97
2021-07-01,867.17
2021-08-01,943.29
2021-09-01,838.66
2021-10-01,943.46
2021-11-01,904.61
2021-12-01,915.56
2022-01-01,822.94
2022-02-01,743.89
2022-03-01,764.17
2022-04-01,624.68
2022-05-01,669.08
2022-06-01,609.04
2022-07-01,669.18
2022-08-01,666.39
2022-09-01,550.28
2022-10-01,645.91
2022-11-01,716
2022-12-01,708.63
2023-01-01,759.21
2023-02-01,689.43
2023-03-01,669.12
2023-04-01,671.2
2023-05-01,657.55
2023-06-01,691.14
2023-07-01,738.85
2023-08-01,700.54
2023-09-01,646.49
2023-10-01,612.28
2023-11-01,751.23
2023-12-01,811.8
2024-01-01,774.31
2024-02-01,811.34
2024-03-01,833.7
2024-04-01,754.64
2024-05-01,772.03
2024-06-01,787.32
2024-07-01,876.5
2024-08-01,901.81
2024-09-01,949.51
2024-10-01,981.03
2024-11-01,1022.8
2024-12-01,1025.11
2025-01-01,1075.5
2025-02-01,977.78
2025-03-01,946.48
2025-04-01,914.26
2025-05-01,979.89
2025-06-01,1049.25
2025-07-01,1106.01
2025-08-01,1127.14
2025-09-01,1165.87
2025-10-01,1082.81
2025-11-01,1047.3
2025-12-01,1070.34
2026-01-01,1118.94
2026-02-01,1063.23
2026-03-01,961.71
2026-04-01,1065.6
2026-05-01,1046.88
2026-06-01,961.56
2026-07-01,1090.39
2026-08-01,1155.61
2026-09-01,1073.45
2026-09-25,1086.31
